conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Novak, Jack",,,,26,12,49,9,9,12,5,1,1,5,0,1,17,7,2,0,1,0,0,0,0,1,0,1,0,0.273,19,56,2,1.000,.184,.388,27,0,0,0,0,0,0,0,0,27,1.000,0,.000,4,3,10,10,"4,17",0.24,4,17,"7,34",0.21,7,34,"4,26",0.15,4,26,"1,6",0.17,1,6,0,0,0,0,"3,10","1,3","19,38",2,0,0,0,63,0,0,0,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Hudik, Matt",,,,35,31,109,29,37,20,5,0,0,27,0,3,17,15,5,2,10,2,0,0,0,0,0,0,0,0.475,42,151,7,.714,.339,.385,71,3,1,0,0,0,0,0,0,75,.987,0,.000,5,2,50,13,"15,36",0.42,15,36,"22,52",0.42,22,52,"15,34",0.44,15,34,"8,25",0.32,8,25,0,0,0,0,"23,47","8,10","48,73",14,0,0,0,110,0,0,0,19,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Gadomski, Justin",,,,43,43,194,44,74,40,26,2,6,13,1,1,13,5,7,3,1,2,0,0,0,2,2,2,0,0.419,122,211,10,.700,.381,.629,59,154,10,0,0,0,0,19,0,223,.955,0,.000,1,9,49,60,"20,55",0.36,20,55,"37,106",0.35,37,106,"18,61",0.30,18,61,"15,31",0.48,15,31,0,0,0,0,"9,34","6,12","54,112",230,0,0,0,0,0,0,0,14,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Tomhave, Cade",,,,42,42,162,39,62,45,6,2,3,23,1,9,20,7,11,2,2,2,0,0,0,0,0,0,0,0.480,81,198,13,.846,.383,.500,307,15,7,0,0,0,0,24,0,329,.979,0,.000,5,8,49,29,"19,55",0.35,19,55,"43,95",0.45,43,95,"33,71",0.46,33,71,"11,32",0.34,11,32,0,0,0,0,"14,30","14,16","68,106",112,0,0,0,0,0,0,0,14,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Swanson, Casey",,,,25,4,24,7,10,10,3,0,2,5,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0.516,19,31,0,.000,.417,.792,43,3,0,0,0,0,0,3,0,46,1.000,0,.000,0,0,3,7,"2,7",0.29,2,7,"5,14",0.36,5,14,"4,9",0.44,4,9,"2,2",1.00,2,2,0,0,0,0,"3,6","3,4","9,17",55,0,0,0,65,0,0,0,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Ferraro, John Philli",,,,35,34,122,26,40,33,7,0,6,16,0,6,31,11,1,0,0,2,0,0,0,0,1,1,0,0.425,65,146,1,1.000,.328,.533,20,0,1,0,0,5,0,1,0,21,.952,5,1.000,1,4,23,29,"12,43",0.28,12,43,"26,71",0.37,26,71,"16,44",0.36,16,44,"6,19",0.32,6,19,0,0,0,0,"10,29","8,11","43,83",209,0,0,0,44,0,0,0,5,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Ford, Ben",,,,23,13,61,13,22,9,2,0,0,15,0,1,10,4,4,1,0,1,0,0,0,0,2,0,0,0.487,24,78,5,.800,.361,.393,14,0,0,0,0,0,0,0,0,14,1.000,0,.000,1,2,17,13,"8,17",0.47,8,17,"11,29",0.38,11,29,"7,18",0.39,7,18,"1,8",0.13,1,8,0,0,0,0,"11,21","2,3","20,36",0,0,0,0,14,0,0,0,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Woltman, Tyler",,,,40,37,131,23,34,24,9,0,1,13,0,7,11,5,2,0,1,5,0,0,0,0,0,0,0,0.346,46,157,2,1.000,.260,.351,239,30,4,2,0,23,17,0,0,273,.985,40,.575,2,4,32,58,"18,54",0.33,18,54,"25,81",0.31,25,81,"12,55",0.22,12,55,"6,24",0.25,6,24,0,0,0,0,"10,29","10,15","44,94",49,0,0,0,0,0,0,0,13,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Morelli, Luca",,,,16,8,32,7,9,7,1,0,0,10,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0.455,10,44,1,1.000,.281,.313,59,4,0,0,0,10,0,0,0,63,1.000,10,1.000,1,2,4,17,"4,13",0.31,4,13,"5,19",0.26,5,19,"4,13",0.31,4,13,"1,4",0.25,1,4,0,0,0,0,"3,8","2,3","10,23",9,0,0,0,25,0,0,0,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,baseball,Illinois Wesleyan,"Figus, Tristan",,,,42,42,164,39,50,21,4,1,1,23,0,3,29,9,8,2,2,2,0,0,0,2,1,3,0,0.396,59,194,10,.800,.305,.360,69,2,3,0,0,0,0,0,0,74,.959,0,.000,5,9,49,35,"15,54",0.28,15,54,"23,77",0.30,23,77,"17,51",0.33,17,51,"8,26",0.31,8,26,0,0,0,0,"22,57","8,14","43,91",220,0,0,0,0,0,0,0,8,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
