conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Haley Henson,,,,42,42,141,56,68,21,7,7,2,22,0,1,12,3,20,1,4,1,0,0,0,0,0,2,0,0.552,95,169,21,.952,.482,.674,48,2,0,0,0,0,0,1,0,50,1.000,0,.000,4,0,23,39,"16,35",0.46,16,35,"29,55",0.53,29,55,"21,44",0.48,21,44,"8,18",0.44,8,18,0,0,0,0,"34,64","9,12","41,63",18,0,0,0,0,0,0,0,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Grace Thompson,,,,41,40,100,27,31,28,5,1,2,10,0,2,20,5,21,1,5,3,0,0,0,0,0,1,0,0.374,44,120,22,.955,.310,.440,77,56,3,0,0,0,0,6,0,136,.978,0,.000,4,7,22,31,"14,43",0.33,14,43,"24,62",0.39,24,62,"17,44",0.39,17,44,"2,12",0.17,2,12,0,0,0,0,"7,22","10,14","46,76",17,0,0,0,0,0,0,0,15,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Ella Salinas,,,,41,41,141,21,49,39,8,4,1,7,0,2,10,4,1,0,5,2,0,0,0,0,0,2,0,0.382,68,157,1,1.000,.348,.482,219,11,0,0,0,0,0,11,0,230,1.000,0,.000,3,7,35,49,"20,59",0.34,20,59,"33,91",0.36,33,91,"28,57",0.49,28,57,"7,19",0.37,7,19,0,0,0,0,"4,12","13,16","59,103",62,0,0,0,0,0,0,0,23,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Caitlin Clem,,,,34,23,67,9,22,20,2,1,4,13,0,8,12,4,0,0,1,0,0,0,0,1,0,1,0,0.489,38,89,0,.000,.328,.567,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,1,3,13,19,"6,25",0.24,6,25,"15,43",0.35,15,43,"11,29",0.38,11,29,"6,17",0.35,6,17,0,0,0,0,"14,24","6,10","26,50",14,0,0,0,16,0,0,0,7,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Emily Jacobs,,,,32,32,94,26,47,39,12,0,3,15,0,6,5,4,4,1,4,2,0,0,0,2,1,3,0,0.581,68,121,5,.800,.500,.723,67,2,0,0,0,0,0,0,0,69,1.000,0,.000,2,5,18,29,"14,29",0.48,14,29,"35,67",0.52,35,67,"27,46",0.59,27,46,"9,19",0.47,9,19,0,0,0,0,"6,11","13,19","49,75",201,0,0,0,0,0,0,0,9,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Lindsey Ratcliffe,,,,42,42,131,19,48,28,15,3,4,6,0,2,14,7,4,0,2,5,0,0,0,0,0,0,0,0.389,81,146,4,1.000,.366,.618,98,4,0,0,0,0,0,0,0,102,1.000,0,.000,4,4,22,49,"15,42",0.36,15,42,"25,71",0.35,25,71,"13,43",0.30,13,43,"13,22",0.59,13,22,0,0,0,0,"19,38","10,14","44,82",19,0,0,0,0,0,0,0,15,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Abbey Tarr,,,,23,3,22,6,9,8,1,0,0,1,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,0.400,10,25,4,.500,.409,.455,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,1,0,2,10,"3,6",0.50,3,6,"5,8",0.63,5,8,"5,8",0.63,5,8,"1,5",0.20,1,5,0,0,0,0,"3,6","3,4","7,10","1,1",1.00,1,1,80,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Madi Hubbard,,,,42,42,132,18,46,21,7,0,0,5,0,0,8,2,7,2,6,2,0,0,0,0,0,1,0,0.367,53,145,9,.778,.348,.402,49,57,4,0,0,0,0,2,0,110,.964,0,.000,4,7,31,50,"14,42",0.33,14,42,"27,77",0.35,27,77,"20,55",0.36,20,55,"3,18",0.17,3,18,0,0,0,0,"10,25","7,15","45,85",52,0,0,0,0,0,0,0,10,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Bailey Miller,,,,28,5,38,7,12,5,2,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.372,16,43,0,.000,.316,.421,15,5,0,0,0,0,0,2,0,20,1.000,0,.000,0,1,12,15,"6,17",0.35,6,17,"7,24",0.29,7,24,"6,23",0.26,6,23,"2,7",0.29,2,7,0,0,0,0,"0,5","4,6","9,25",7,0,0,0,186,0,0,0,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Kristen McMillan,,,,36,34,70,18,20,14,5,0,1,11,0,0,6,2,8,2,4,2,0,0,0,1,0,1,0,0.373,28,87,10,.800,.286,.400,110,19,2,2,0,32,11,3,0,131,.985,43,.744,0,1,22,28,"8,22",0.36,8,22,"11,33",0.33,11,33,"10,29",0.34,10,29,"3,15",0.20,3,15,0,0,0,0,"7,20","5,7","23,41",9,0,0,0,0,0,0,0,13,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,softball,Hardin-Simmons,Ava Dennis,,,,34,16,60,21,19,6,0,0,0,10,0,0,3,1,10,1,4,0,0,0,0,0,0,0,0,0.414,19,74,11,.909,.317,.317,15,0,1,0,0,0,0,0,0,16,.938,0,.000,4,2,18,18,"4,12",0.33,4,12,"11,25",0.44,11,25,"8,17",0.47,8,17,"1,2",0.50,1,2,0,0,0,0,"10,18","2,4","20,29",0,0,0,0,81,0,0,0,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
