conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
lec,Little East Conference (LEC),2025-26,Southern Maine,Max McClure,Max McClure,,0,0,5,16.0,3.2,3.0,0.6,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
lec,Little East Conference (LEC),2025-26,Southern Maine,Mckhel Joyner,Mckhel Joyner,,0,0,6,30.0,5.0,8.0,1.33,6.0,1.0,3.0,0.5,3.0,0.5,0.0,0.0,0.0,0.0,4.0,8.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
lec,Little East Conference (LEC),2025-26,Southern Maine,Evans Sterling,Evans Sterling,,0,*,26,820.0,31.53846153846154,314.0,12.08,136.0,5.23,59.0,2.27,33.0,1.27,19.0,0.73,55.0,2.1153846153846154,121.0,205.0,0.59,14.0,32.0,0.44,58.0,93.0,0.62
lec,Little East Conference (LEC),2025-26,Southern Maine,Stephen Gabriel,Stephen Gabriel,,0,0,6,63.0,10.5,18.0,3.0,15.0,2.5,-2.0,-0.33,4.0,0.67,-1.0,-0.17,6.0,1.0,1.0,5.0,0.2,2.0,1.0,2.0,14.0,15.0,0.93
lec,Little East Conference (LEC),2025-26,Southern Maine,Diego Colon,Diego Colon,,0,0,11,68.0,6.181818181818182,27.0,2.45,9.0,0.82,2.0,0.18,3.0,0.27,0.0,0.0,3.0,0.2727272727272727,9.0,23.0,0.39,4.0,17.0,0.24,5.0,9.0,0.56
lec,Little East Conference (LEC),2025-26,Southern Maine,Ken Perry,Ken Perry,,0,0,4,27.0,6.75,2.0,0.5,4.0,1.0,4.0,1.0,1.0,0.25,0.0,0.0,4.0,1.0,1.0,6.0,0.17,0.0,4.0,0.0,0.0,3.0,0.0
lec,Little East Conference (LEC),2025-26,Southern Maine,Noah Hebert,Noah Hebert,,0,0,8,33.0,4.125,3.0,0.38,10.0,1.25,4.0,0.5,0.0,0.0,1.0,0.13,4.0,0.5,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5
lec,Little East Conference (LEC),2025-26,Southern Maine,Carter Galley,Carter Galley,,0,0,26,619.0,23.807692307692307,305.0,11.73,79.0,3.04,33.0,1.27,27.0,1.04,0.0,0.0,37.0,1.4230769230769231,113.0,215.0,0.53,35.0,80.0,0.44,44.0,48.0,0.92
lec,Little East Conference (LEC),2025-26,Southern Maine,Aidan Obrien,Aidan Obrien,,0,0,3,15.0,5.0,19.0,6.33,2.0,0.67,1.0,0.33,2.0,0.67,0.0,0.0,0.0,0.0,8.0,10.0,0.8,3.0,4.0,0.75,0.0,0.0,0.0
lec,Little East Conference (LEC),2025-26,Southern Maine,George Childs,George Childs,,0,0,3,13.0,4.333333333333333,2.0,0.67,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0
lec,Little East Conference (LEC),2025-26,Southern Maine,Logan Bagshaw,Logan Bagshaw,,0,*,7,83.0,11.857142857142858,12.0,1.71,6.0,0.86,5.0,0.71,3.0,0.43,0.0,0.0,5.0,0.7142857142857143,4.0,22.0,0.18,1.0,13.0,0.08,3.0,4.0,0.75
lec,Little East Conference (LEC),2025-26,Southern Maine,Noah Dowling,Noah Dowling,,0,0,26,665.0,25.576923076923077,299.0,11.5,157.0,6.04,39.0,1.5,34.0,1.31,20.0,0.77,32.0,1.2307692307692308,99.0,200.0,0.5,55.0,127.0,0.43,46.0,57.0,0.81
lec,Little East Conference (LEC),2025-26,Southern Maine,Gabe Lash,Gabe Lash,,0,*,26,835.0,32.11538461538461,256.0,9.85,152.0,5.85,57.0,2.19,35.0,1.35,11.0,0.42,47.0,1.8076923076923077,76.0,186.0,0.41,22.0,61.0,0.36,82.0,109.0,0.75
lec,Little East Conference (LEC),2025-26,Southern Maine,Thomas Whelan,Thomas Whelan,,0,*,26,886.0,34.07692307692308,554.0,21.31,129.0,4.96,83.0,3.19,43.0,1.65,9.0,0.35,109.0,4.1923076923076925,193.0,420.0,0.46,45.0,137.0,0.33,123.0,145.0,0.85
