conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Suffolk University,"Mehaya, Mohamed",0,,21,20,19,0.0,0.0,26.0,55.0,29.0,7.0,11.0,1.0,1.0,2.75,1.3,1.45,0.55,0.35,15.0,0.0,0.0,0.0,5.0,3.0,4.0,0.2,18.0,0.0,2.0,0.0,0.9,0.1,0.0,0.0,0.0,,1274:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.530517090735375,5.194895677994843,6.756385481447856,4.756147965078578,1.362325614273823,-0.200219109542194,15.723382297036785,1,99
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,University of Hartford,"Murawski, Austin",0,,29,18,16,0.0,0.0,14.0,42.0,26.0,8.0,9.0,1.0,1.0,2.33,0.78,1.44,0.5,0.444,5.0,2.0,0.0,0.0,2.0,4.0,4.0,0.222,18.0,0.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,,1354:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.260216191166924,6.003721207606699,6.005299045621105,2.282258244725243,0.4120455544117423,-0.200219109542194,14.14126282802655,2,96
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Western New England University,Tyler Lewis,0,,31,20,20,0.0,0.0,30.0,61.0,25.0,5.0,10.0,0.0,0.0,3.05,1.5,1.25,0.5,0.25,20.0,0.0,0.0,1.0,3.0,3.0,4.0,0.2,17.0,0.0,1.0,0.0,0.85,0.05,0.0,0.0,0.0,,1563:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.89536664095115,3.577244618771133,5.754936900345522,5.580777871863024,0.4120455544117423,-0.200219109542194,13.56233008936053,3,95
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Roger Williams University,"Robbins, Dylan",0,,30,21,15,0.0,0.0,25.0,50.0,20.0,8.0,6.0,0.0,0.0,2.38,1.19,0.95,0.286,0.381,19.0,0.0,0.0,0.0,1.0,0.0,2.0,0.095,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1317:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.3547648418142453,6.003721207606699,4.503126173967606,4.549990488382467,-0.5382345054503382,-0.200219109542194,11.78037892622718,4,94
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Western New England University,Ben Riley,0,,13,20,13,0.0,0.0,24.0,44.0,23.0,1.0,11.0,0.0,0.0,2.2,1.2,1.15,0.55,0.05,13.0,1.0,1.0,0.0,5.0,3.0,3.0,0.15,15.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,,992:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.530517090735375,0.3419425003237112,5.254212609794355,4.343833011686356,-0.5382345054503382,-0.200219109542194,11.477415089789721,5,93
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Suffolk University,"Valck, Francisco",0,,11,20,17,0.0,0.0,20.0,47.0,21.0,7.0,7.0,1.0,1.0,2.35,1.0,1.05,0.35,0.35,13.0,2.0,0.0,0.0,1.0,4.0,2.0,0.1,23.0,0.0,4.0,0.0,1.15,0.2,0.0,0.0,0.0,,1279:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.989915291598471,5.194895677994843,4.753488319243189,3.519203104901911,3.262885733997984,-0.200219109542194,11.248279494362656,6,92
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Roger Williams University,"Jastrab, Tyler",0,,29,20,19,0.0,0.0,25.0,50.0,17.0,1.0,8.0,1.0,1.0,2.5,1.25,0.85,0.4,0.05,17.0,1.0,0.0,0.0,6.0,3.0,3.0,0.15,13.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,,1179:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.625065741382697,0.3419425003237112,3.752039738140856,4.549990488382467,-0.5382345054503382,-0.200219109542194,8.561674225618816,7,92
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Endicott College,"Sheehan, Aidan",0,,8,19,16,0.0,0.0,11.0,33.0,15.0,7.0,4.0,0.0,0.0,1.74,0.58,0.79,0.211,0.368,7.0,0.0,0.0,0.0,3.0,2.0,2.0,0.105,17.0,0.0,1.0,0.0,0.89,0.05,0.0,0.0,0.0,,1224:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.084463942245793,5.194895677994843,3.2513154475896893,1.663785814636909,0.4120455544117423,-0.200219109542194,8.347849703737465,8,91
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Curry College,Kaden Puglia,0,,16,19,16,0.0,0.0,26.0,38.0,13.0,1.0,6.0,0.0,0.0,2.0,1.37,0.68,0.316,0.053,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.11,0.11,0.0,0.0,0.0,,1142:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.3547648418142453,0.3419425003237112,2.7505911570385226,4.756147965078578,1.362325614273823,-0.200219109542194,6.346506796659329,9,90
ccc,The Commonwealth Coast Conference (CCC),2025-26,msoc,Suffolk University,"Pierantozzi, Diego",0,,10,18,15,0.0,0.0,14.0,27.0,17.0,3.0,7.0,0.0,0.0,1.5,0.78,0.94,0.389,0.167,7.0,0.0,0.0,0.0,4.0,0.0,3.0,0.167,8.0,1.0,3.0,0.0,0.44,0.17,0.06,0.0,0.0,,840:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.989915291598471,1.959593559547422,3.752039738140856,2.282258244725243,2.3126056741359036,4.417334104274655,6.3306857560950665,10,90
