season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Kelley,Caroline",Caroline,Kelley,G,263,"Kelley,Caroline","KELLEY,CAROLINE",Greensboro,GBORO,1177-4625,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Phelps,Taya",Taya,Phelps,G,263,"Phelps,Taya","PHELPS,TAYA",Greensboro,GBORO,1177-4219,21,4,05,0,19,91,8,54,8,4,50,2,14,5,250,13,19,32,20,0,13,1,0,21,0.21,0.15,0.50,2.38,1.52,0.24,0.67,0.10,05
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Redmon,Lindsay",Lindsay,Redmon,G,263,"Redmon,Lindsay","REDMON,LINDSAY",Greensboro,GBORO,1177-4627,21,15,10,0,19,78,13,57,11,7,58,4,15,5,308,11,20,31,30,0,16,0,0,21,0.24,0.23,0.64,2.76,1.48,0.24,0.71,0.19,10
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Stewart,Kensly",Kensly,Stewart,,263,"Stewart,Kensly","STEWART,KENSLY",Greensboro,GBORO,1177-4630,26,26,12,0,144,471,44,191,83,39,371,2,101,53,561,53,43,96,71,0,100,3,0,26,0.31,0.23,0.47,14.27,3.69,2.04,3.88,0.08,12
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Ruano,Briana",Briana,Ruano,G,263,"Ruano,Briana","RUANO,BRIANA",Greensboro,GBORO,1177-4629,26,5,13,0,42,167,16,68,34,14,114,2,46,58,487,33,58,91,53,0,62,0,0,26,0.25,0.24,0.41,4.38,3.50,2.23,1.77,0.08,13
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Simpkins,Taya",Taya,Simpkins,G,263,"Simpkins,Taya","SIMPKINS,TAYA",Greensboro,GBORO,1177-4369,25,18,14,0,47,165,8,42,77,40,142,3,37,70,552,42,57,99,47,0,71,1,0,25,0.28,0.19,0.52,5.68,3.96,2.80,1.48,0.12,14
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Carr,Carrie",Carrie,Carr,F,263,"Carr,Carrie","CARR,CARRIE",Greensboro,GBORO,1177-4623,23,16,15,0,34,76,0,0,32,13,81,8,33,8,318,66,49,115,57,0,33,2,0,23,0.45,0.00,0.41,3.52,5.00,0.35,1.43,0.35,15
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Effler,Karlie",Karlie,Effler,F,263,"Effler,Karlie","EFFLER,KARLIE",Greensboro,GBORO,1177-4624,6,3,20,0,14,46,8,33,5,4,40,2,16,8,99,2,8,10,14,0,9,1,0,6,0.30,0.24,0.80,6.67,1.67,1.33,2.67,0.33,20
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Ingram,Ary",Ary,Ingram,F,263,"Ingram,Ary","INGRAM,ARY",Greensboro,GBORO,1177-4692,25,3,21,0,51,148,13,52,38,28,143,13,21,15,357,42,72,114,34,1,37,0,0,25,0.34,0.25,0.74,5.72,4.56,0.60,0.84,0.52,21
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Ervin,Jenx",Jenx,Ervin,F,263,"Ervin,Jenx","ERVIN,JENX",Greensboro,GBORO,1177-4660,26,16,22,0,59,162,0,10,54,31,149,6,29,20,484,69,129,198,52,1,50,0,0,26,0.36,0.00,0.57,5.73,7.62,0.77,1.12,0.23,22
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Farrish,Alicia",Alicia,Farrish,G,263,"Farrish,Alicia","FARRISH,ALICIA",Greensboro,GBORO,1177-4426,7,2,23,0,10,33,4,15,10,4,28,1,15,10,118,11,11,22,5,0,18,0,0,7,0.30,0.27,0.40,4.00,3.14,1.43,2.14,0.14,23
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Eley,Veychara",Veychara,Eley,F,263,"Eley,Veychara","ELEY,VEYCHARA",Greensboro,GBORO,1177-4632,21,2,24,0,14,54,2,12,15,7,37,4,14,1,158,18,33,51,20,0,11,0,0,21,0.26,0.17,0.47,1.76,2.43,0.05,0.67,0.19,24
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Mitchell,Jasmine",Jasmine,Mitchell,F,263,"Mitchell,Jasmine","MITCHELL,JASMINE",Greensboro,GBORO,1177-3928,13,2,32,0,8,25,3,13,6,4,23,2,3,5,85,8,12,20,17,0,17,0,0,13,0.32,0.23,0.67,1.77,1.54,0.38,0.23,0.15,32
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Bradford,Tatum",Tatum,Bradford,,263,"Bradford,Tatum","BRADFORD,TATUM",Greensboro,GBORO,1177-4622,23,10,33,0,98,251,29,98,61,43,268,26,32,32,468,30,76,106,41,0,33,1,0,23,0.39,0.30,0.70,11.65,4.61,1.39,1.39,1.13,33
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Airo,Tabitha",Tabitha,Airo,,263,"Airo,Tabitha","AIRO,TABITHA",Greensboro,GBORO,1177-4621,1,0,34,0,1,1,1,1,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,1,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,34
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Delarosa,Lily",Lily,Delarosa,G,30164,"Delarosa,Lily","DELAROSA,LILY",Southern Virginia,SVU,857-4499,28,0,00,0,20,76,8,39,21,18,66,0,18,43,417,16,56,72,46,0,41,0,0,28,0.26,0.21,0.86,2.36,2.57,1.54,0.64,0.00,00
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Savvun,Maria",Maria,Savvun,G,30164,"Savvun,Maria","SAVVUN,MARIA",Southern Virginia,SVU,857-3417,28,28,01,0,103,318,74,217,64,50,330,2,23,116,929,19,49,68,25,0,106,0,0,28,0.32,0.34,0.78,11.79,2.43,4.14,0.82,0.07,01
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Okonkwo,KT",KT,Okonkwo,,30164,"Okonkwo,KT","OKONKWO,KT",Southern Virginia,SVU,857-4497,5,0,02,0,6,17,0,0,1,0,12,1,3,1,60,3,13,16,9,0,10,0,0,5,0.35,0.00,0.00,2.40,3.20,0.20,0.60,0.20,02
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Seneca,Lyla",Lyla,Seneca,,30164,"Seneca,Lyla","SENECA,LYLA",Southern Virginia,SVU,857-4498,17,0,03,0,3,19,0,11,0,0,6,0,2,3,63,7,10,17,13,0,4,0,0,17,0.16,0.00,0.00,0.35,1.00,0.18,0.12,0.00,03
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Smith,Samantha",Samantha,Smith,G,30164,"Smith,Samantha","SMITH,SAMANTHA",Southern Virginia,SVU,857-4494,29,22,04,0,66,172,17,68,41,29,178,4,29,42,644,33,97,130,59,0,73,0,0,29,0.38,0.25,0.71,6.14,4.48,1.45,1.00,0.14,04
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Van Der Beek,Hannah",Hannah,Van Der Beek,F,30164,"Van Der Beek,Hannah","VAN DER BEEK,HANNAH",Southern Virginia,SVU,857-4512,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Snyder,Abigail",Abigail,Snyder,G,30164,"Snyder,Abigail","SNYDER,ABIGAIL",Southern Virginia,SVU,857-3419,28,28,11,0,193,451,67,176,96,81,534,6,68,96,953,51,150,201,70,0,112,2,0,28,0.43,0.38,0.84,19.07,7.18,3.43,2.43,0.21,11
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Openshaw,Emma",Emma,Openshaw,G,30164,"Openshaw,Emma","OPENSHAW,EMMA",Southern Virginia,SVU,857-4166,13,0,12,0,11,25,9,21,0,0,31,1,2,2,55,3,9,12,5,0,5,0,0,13,0.44,0.43,0.00,2.38,0.92,0.15,0.15,0.08,12
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Lanning,Caitlyn",Caitlyn,Lanning,G,30164,"Lanning,Caitlyn","LANNING,CAITLYN",Southern Virginia,SVU,857-4496,18,0,14,0,2,30,2,19,6,4,10,0,9,13,141,11,12,23,12,0,13,0,0,18,0.07,0.11,0.67,0.56,1.28,0.72,0.50,0.00,14
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Peterson,Kensey",Kensey,Peterson,G,30164,"Peterson,Kensey","PETERSON,KENSEY",Southern Virginia,SVU,857-4495,29,4,20,0,46,108,27,75,6,3,122,3,12,22,418,27,35,62,25,0,19,0,0,29,0.43,0.36,0.50,4.21,2.14,0.76,0.41,0.10,20
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Kimball,Anna",Anna,Kimball,C,30164,"Kimball,Anna","KIMBALL,ANNA",Southern Virginia,SVU,857-4511,29,27,22,0,117,225,0,0,81,45,279,41,13,52,765,93,162,255,71,0,64,2,0,29,0.52,0.00,0.56,9.62,8.79,1.79,0.45,1.41,22
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Foster,Maya",Maya,Foster,F,30164,"Foster,Maya","FOSTER,MAYA",Southern Virginia,SVU,857-4169,29,1,23,0,19,62,2,13,11,2,42,8,11,11,336,27,35,62,28,0,22,0,0,29,0.31,0.15,0.18,1.45,2.14,0.38,0.38,0.28,23
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Stewart,Jocelyn",Jocelyn,Stewart,F,30164,"Stewart,Jocelyn","STEWART,JOCELYN",Southern Virginia,SVU,857-3416,11,1,24,0,2,9,0,2,0,0,4,0,2,0,35,3,0,3,3,0,0,0,0,11,0.22,0.00,0.00,0.36,0.27,0.00,0.18,0.00,24
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Kempler,Ruth",Ruth,Kempler,C,30164,"Kempler,Ruth","KEMPLER,RUTH",Southern Virginia,SVU,857-3413,17,7,30,0,54,99,1,5,36,21,130,7,15,24,327,43,60,103,43,0,45,2,0,17,0.55,0.20,0.58,7.65,6.06,1.41,0.88,0.41,30
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Foster,Aysia",Aysia,Foster,F,30164,"Foster,Aysia","FOSTER,AYSIA",Southern Virginia,SVU,857-3485,28,27,32,0,109,210,1,2,64,44,263,35,33,37,657,69,105,174,79,0,49,4,0,28,0.52,0.50,0.69,9.39,6.21,1.32,1.18,1.25,32
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Bryant,T'Miya",T'Miya,Bryant,G,491,"Bryant,T'Miya","BRYANT,T'MIYA",N.C. Wesleyan,NCWC,1181-2815,26,11,00,0,23,65,0,5,10,5,51,1,11,16,350,17,19,36,20,0,22,0,0,26,0.35,0.00,0.50,1.96,1.38,0.62,0.42,0.04,00
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Martin,Harmony",Harmony,Martin,G,491,"Martin,Harmony","MARTIN,HARMONY",N.C. Wesleyan,NCWC,1181-2552,26,5,02,0,40,109,15,65,38,25,120,5,26,25,410,24,54,78,41,0,55,0,0,26,0.37,0.23,0.66,4.62,3.00,0.96,1.00,0.19,02
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"White,Alexia",Alexia,White,G,491,"White,Alexia","WHITE,ALEXIA",N.C. Wesleyan,NCWC,1181-3098,11,0,03,0,8,37,1,12,13,8,25,0,7,5,110,7,12,19,17,0,11,0,0,11,0.22,0.08,0.62,2.27,1.73,0.45,0.64,0.00,03
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Jordan,Dorinda",Dorinda,Jordan,F,491,"Jordan,Dorinda","JORDAN,DORINDA",N.C. Wesleyan,NCWC,1181-2521,25,21,05,0,117,279,0,0,99,67,301,7,64,33,587,77,118,195,45,0,51,0,0,25,0.42,0.00,0.68,12.04,7.80,1.32,2.56,0.28,05
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Boswell,JaLiyah",JaLiyah,Boswell,G,491,"Boswell,JaLiyah","BOSWELL,JALIYAH",N.C. Wesleyan,NCWC,1181-3099,12,0,06,0,5,13,2,7,0,0,12,0,0,0,34,1,7,8,1,0,3,0,0,12,0.38,0.29,0.00,1.00,0.67,0.00,0.00,0.00,06
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Lynch,Shamaya",Shamaya,Lynch,G,491,"Lynch,Shamaya","LYNCH,SHAMAYA",N.C. Wesleyan,NCWC,1181-2816,16,4,07,0,31,113,6,21,20,11,79,2,18,20,280,25,24,49,35,0,51,0,0,16,0.27,0.29,0.55,4.94,3.06,1.25,1.13,0.13,07
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Belton,Alexandria",Alexandria,Belton,G,491,"Belton,Alexandria","BELTON,ALEXANDRIA",N.C. Wesleyan,NCWC,1181-2519,26,21,08,0,55,157,11,48,52,33,154,10,55,28,458,43,48,91,65,0,78,1,0,26,0.35,0.23,0.63,5.92,3.50,1.08,2.12,0.38,08
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Ingram,Leila",Leila,Ingram,G,491,"Ingram,Leila","INGRAM,LEILA",N.C. Wesleyan,NCWC,1181-2817,12,1,09,0,6,11,1,3,2,2,15,0,3,1,50,5,6,11,4,0,5,0,0,12,0.55,0.33,1.00,1.25,0.92,0.08,0.25,0.00,09
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Griffin,Ansley",Ansley,Griffin,G,491,"Griffin,Ansley","GRIFFIN,ANSLEY",N.C. Wesleyan,NCWC,1181-2818,26,10,10,0,25,70,11,42,6,4,65,0,18,15,315,14,12,26,39,0,17,0,0,26,0.36,0.26,0.67,2.50,1.00,0.58,0.69,0.00,10
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Hall,Anaya",Anaya,Hall,F,491,"Hall,Anaya","HALL,ANAYA",N.C. Wesleyan,NCWC,1181-2520,26,25,11,0,152,324,0,1,149,115,419,4,34,26,700,79,82,161,51,0,66,0,0,26,0.47,0.00,0.77,16.12,6.19,1.00,1.31,0.15,11
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Croom,Des'Myah",Des'Myah,Croom,F,491,"Croom,Des'Myah","CROOM,DES'MYAH",N.C. Wesleyan,NCWC,1181-3100,24,0,12,0,45,134,6,42,74,51,147,2,11,8,301,32,56,88,34,1,15,0,0,24,0.34,0.14,0.69,6.13,3.67,0.33,0.46,0.08,12
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Smith,Shaniah",Shaniah,Smith,G,491,"Smith,Shaniah","SMITH,SHANIAH",N.C. Wesleyan,NCWC,1181-3101,16,0,14,0,6,22,0,6,16,14,26,1,5,1,78,7,7,14,11,0,10,0,0,16,0.27,0.00,0.88,1.63,0.88,0.06,0.31,0.06,14
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Smith,Shamiah",Shamiah,Smith,G,491,"Smith,Shamiah","SMITH,SHAMIAH",N.C. Wesleyan,NCWC,1181-3102,9,0,15,0,2,6,0,1,5,3,7,0,1,1,30,4,7,11,6,0,5,0,0,9,0.33,0.00,0.60,0.78,1.22,0.11,0.11,0.00,15
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Ezeh,Joy",Joy,Ezeh,F,491,"Ezeh,Joy","EZEH,JOY",N.C. Wesleyan,NCWC,1181-2819,23,6,20,0,17,52,0,1,10,4,38,10,11,19,294,38,59,97,38,0,31,0,0,23,0.33,0.00,0.40,1.65,4.22,0.83,0.48,0.43,20
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Cochran,Cayley",Cayley,Cochran,G,491,"Cochran,Cayley","COCHRAN,CAYLEY",N.C. Wesleyan,NCWC,1181-3103,12,0,21,0,1,16,1,10,6,3,6,1,2,4,53,3,4,7,7,0,10,0,0,12,0.06,0.10,0.50,0.50,0.58,0.33,0.17,0.08,21
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Blackshear,Mya",Mya,Blackshear,G,491,"Blackshear,Mya","BLACKSHEAR,MYA",N.C. Wesleyan,NCWC,1181-3104,19,0,22,0,5,27,1,11,2,2,13,0,9,4,89,4,8,12,10,1,8,0,0,19,0.19,0.09,1.00,0.68,0.63,0.21,0.47,0.00,22
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Hughes,Kieara",Kieara,Hughes,G,491,"Hughes,Kieara","HUGHES,KIEARA",N.C. Wesleyan,NCWC,1181-2820,26,26,23,0,60,216,7,39,70,39,166,1,44,49,681,22,63,85,51,0,74,1,0,26,0.28,0.18,0.56,6.38,3.27,1.88,1.69,0.04,23
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Brooks,Chaniyah",Chaniyah,Brooks,G,491,"Brooks,Chaniyah","BROOKS,CHANIYAH",N.C. Wesleyan,NCWC,1181-3105,13,0,24,0,11,32,3,11,6,3,28,0,4,4,71,7,7,14,12,0,19,0,0,13,0.34,0.27,0.50,2.15,1.08,0.31,0.31,0.00,24
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Lincoln,Kalaesia",Kalaesia,Lincoln,F,491,"Lincoln,Kalaesia","LINCOLN,KALAESIA",N.C. Wesleyan,NCWC,1181-3106,25,0,31,0,46,118,2,6,49,19,113,5,19,18,309,34,41,75,61,0,38,0,0,25,0.39,0.33,0.39,4.52,3.00,0.72,0.76,0.20,31
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Goins,Ge'Kayla",Ge'Kayla,Goins,G,542,"Goins,Ge'Kayla","GOINS,GE'KAYLA",Pfeiffer,F-542,354-2278,20,0,00,0,13,43,7,26,18,12,45,0,10,12,146,5,13,18,14,0,17,0,0,20,0.30,0.27,0.67,2.25,0.90,0.60,0.50,0.00,00
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Cabaniss-Ali,Lola",Lola,Cabaniss-Ali,G,542,"Cabaniss-Ali,Lola","CABANISS-ALI,LOLA",Pfeiffer,F-542,354-1853,25,15,04,0,37,104,0,1,32,15,89,2,38,13,457,55,84,139,42,0,34,0,0,25,0.36,0.00,0.47,3.56,5.56,0.52,1.52,0.08,04
2025-26,wbball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Gunter,Kaileigh",Kaileigh,Gunter,G,542,"Gunter,Kaileigh","GUNTER,KAILEIGH",Pfeiffer,F-542,354-2279,26,16,05,0,47,110,4,14,54,38,136,0,29,28,472,37,49,86,34,0,38,1,0,26,0.43,0.29,0.70,5.23,3.31,1.08,1.12,0.00,05
