season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Laci Campbell,Laci,Campbell,,745,Laci Campbell,0,0VA. WESL,52,52,,,140,70,54,37,7,4,1,31,0,20,7,6,55,5,1,4,0,0,0,0,0,1,0,0.538,72,196,60,.917,.386,.514,47,47,3,0,0,0,0,2,0,97,.969,0,.000,,7,10,44,34,"14,35",0.40,14,35,"30,73",0.41,30,73,"26,60",0.43,26,60,"1,10",0.10,1,10,0,0,0,0,"34,68","15,19","67,94",65,0,0,0,0,0,0,0,13,29,0,,Batten,VA. WESL,1298-5583,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Riley Curtice,Riley,Curtice,,745,Riley Curtice,0,0VA. WESL,39,12,,,46,24,19,15,4,0,0,6,0,4,3,1,7,2,0,4,0,0,0,0,0,1,0,0.483,23,60,9,.778,.413,.500,15,1,1,0,0,0,0,0,0,17,.941,0,.000,,8,1,8,14,"7,15",0.47,7,15,"15,32",0.47,15,32,"9,21",0.43,9,21,"4,7",0.57,4,7,0,0,0,0,"4,6","9,13","28,39",1,0,0,0,82,0,0,0,8,8,0,,Batten,VA. WESL,1298-6117,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Samantha Deitsch,Samantha,Deitsch,,745,Samantha Deitsch,0,0VA. WESL,52,52,,,153,54,70,52,13,6,2,25,0,1,1,1,27,1,0,3,0,0,0,0,1,2,0,0.527,101,182,28,.964,.458,.660,38,45,7,0,0,0,0,1,0,90,.922,0,.000,,2,8,33,51,"21,43",0.49,21,43,"45,102",0.44,45,102,"34,79",0.43,34,79,"3,8",0.38,3,8,0,0,0,0,"9,16","20,32","74,115",168,0,0,0,0,0,0,0,17,35,0,,Batten,VA. WESL,1298-6118,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Morgan Tucker,Morgan,Tucker,,745,Morgan Tucker,0,0VA. WESL,52,52,,,143,65,72,83,13,4,12,34,0,1,7,3,11,1,0,6,0,0,0,0,0,0,0,0.582,129,184,12,.917,.503,.902,32,4,1,0,0,0,0,0,0,37,.973,0,.000,,3,3,29,38,"29,56",0.52,29,56,"52,105",0.50,52,105,"42,81",0.52,42,81,"6,13",0.46,6,13,0,0,0,0,"12,17","22,34","82,120",150,0,0,0,0,0,0,0,21,28,0,,Batten,VA. WESL,1298-6122,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Mackenzie Swanson,Mackenzie,Swanson,,745,Mackenzie Swanson,0,0VA. WESL,14,1,,,19,3,6,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.350,7,20,0,.000,.316,.368,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,2,1,2,7,"3,11",0.27,3,11,"4,13",0.31,4,13,"3,11",0.27,3,11,"1,3",0.33,1,3,0,0,0,0,"2,5","2,4","7,13","1,1",1.00,1,1,59,0,0,0,2,7,0,,Batten,VA. WESL,1298-5575,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Laney Pearce,Laney,Pearce,,745,Laney Pearce,0,0VA. WESL,16,0,,,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,1,3,1,1.000,.333,.333,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,1,1,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,,Batten,VA. WESL,1298-6294,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Taylor Mcqueen,Taylor,Mcqueen,,745,Taylor Mcqueen,0,0VA. WESL,52,52,,,140,51,67,63,17,0,8,23,0,3,3,1,24,2,0,3,0,0,0,0,0,0,0,0.550,108,169,26,.923,.479,.771,206,4,1,1,1,4,2,0,0,211,.995,6,.667,,5,4,23,46,"29,58",0.50,29,58,"50,103",0.49,50,103,"36,75",0.48,36,75,"4,10",0.40,4,10,0,0,0,0,"11,18","16,23","74,116",35,0,0,0,0,0,0,0,19,34,0,,Batten,VA. WESL,1298-6291,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Cali Megaro,Cali,Megaro,,745,Cali Megaro,0,0VA. WESL,33,1,,,29,16,11,10,0,0,2,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.457,17,35,1,1.000,.379,.586,37,3,0,3,0,1,2,1,0,40,1.000,3,.333,,3,1,3,13,"3,10",0.30,3,10,"8,19",0.42,8,19,"5,14",0.36,5,14,"1,3",0.33,1,3,0,0,0,0,"3,8","5,6","12,21",16,0,0,0,52,0,0,0,2,14,0,,Batten,VA. WESL,1298-6121,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Alison Pollack,Alison,Pollack,,745,Alison Pollack,0,0VA. WESL,52,51,,,126,31,50,44,9,1,8,23,0,4,4,2,3,0,0,5,0,0,0,0,0,0,0,0.487,85,158,3,1.000,.397,.675,158,2,3,0,0,0,0,2,0,163,.982,0,.000,,6,8,26,45,"19,48",0.40,19,48,"34,83",0.41,34,83,"29,71",0.41,29,71,"5,8",0.63,5,8,0,0,0,0,"17,32","11,16","59,97",11,0,0,0,17,0,0,0,12,43,0,,Batten,VA. WESL,1298-5587,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Old Dominion Athletic Conference (ODAC),odac,Batten,Brianna Jones,Brianna,Jones,,745,Brianna Jones,0,0VA. WESL,43,24,,,20,16,5,8,1,0,1,1,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0.286,9,21,8,1.000,.250,.450,21,52,5,0,0,0,0,5,0,78,.936,0,.000,,1,5,7,3,"0,4",0,0,4,"5,17",0.29,5,17,"4,12",0.33,4,12,0,0,0,0,0,0,0,0,"0,2","4,5","11,18",2,0,0,0,"0,1",0,0,1,0,6,0,,Batten,VA. WESL,1298-5900,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
