rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
34,oac,Ohio Athletic Conference (OAC),2025-26,Baldwin Wallace,"Beech,Brock",0,G,17,24.176470588235293,8.47,3.82,1.06,0.76,0.47,0.7058823529411765,0.41773095920162606,-0.06759099388661952,0.11738344665616672,-0.3984848424309926,-0.12263055770458811,0.27359398050118017,-0.842752765773684
35,oac,Ohio Athletic Conference (OAC),2025-26,Baldwin Wallace,"Byers,Josh",0,G,22,29.545454545454547,10.36,3.14,0.91,0.82,0.14,0.8181818181818182,0.4046963133088786,0.3522098088259896,-0.3211310703375252,-0.5327101233521769,0.0059687439590726124,-0.48038012855439755,-0.6689640294216916
36,oac,Ohio Athletic Conference (OAC),2025-26,Otterbein,"Theado,Dominic",0,F,27,19.62962962962963,9.37,5.11,0.85,0.44,0.37,1.037037037037037,0.4011699484948519,0.13231415026224178,0.9492712803647888,-0.5864002357206507,-0.8084934999107793,0.04511697775706573,-0.3302752222454105
37,oac,Ohio Athletic Conference (OAC),2025-26,Mount Union,Kevin Moore,0,*,26,26.192307692307693,8.92,3.69,0.88,0.81,0.42,0.9230769230769232,0.17377199892592798,0.03236157818781113,0.03354978899560802,-0.5595551795364138,-0.015464472984870643,0.15935547912912296,-0.5066338910709295
38,oac,Ohio Athletic Conference (OAC),2025-26,Otterbein,"Scowden,Troy",0,F,27,19.59259259259259,9.52,4.0,1.0,0.63,0.48,1.2592592592592593,0.11485375920395441,0.16563167428705214,0.23346081880155592,-0.45217495479946634,-0.4012623779758533,0.29644168077559163,0.013624181964352198
39,oac,Ohio Athletic Conference (OAC),2025-26,Capital,"Mitchell,Julian",0,F,23,29.39130434782609,10.61,2.74,1.04,0.57,0.3,1.0,0.10638852791832326,0.4077390155340067,-0.5790807862161675,-0.41638154655381715,-0.5298616796395142,-0.11481692416381442,-0.3875917896137042
40,oac,Ohio Athletic Conference (OAC),2025-26,Heidelberg,"Gossom,Riley",0,F,27,26.925925925925927,9.56,2.67,0.78,0.63,0.26,0.4814814814814814,0.10603414866604033,0.17451634736033508,-0.6242219864949301,-0.6490387001505367,-0.4012623779758533,-0.20620772526146017,-1.190023732769817
41,oac,Ohio Athletic Conference (OAC),2025-26,Ohio Northern,"Studer,Mason",0,G,27,26.444444444444443,5.44,4.56,2.44,1.48,0.0,1.0740740740740742,0.048998244610601704,-0.740604979187787,0.594590421031655,0.8363877420439029,1.420561062259342,-0.8002479323961579,-0.2729586548771165
42,oac,Ohio Athletic Conference (OAC),2025-26,Otterbein,"Garito,Chase",0,F,27,19.03703703703704,9.0,3.7,1.41,0.3,0.78,1.2592592592592593,-0.005686212834046803,0.050130924334376624,0.03999853189257423,-0.08529252028156266,-1.108558537125988,0.9818726890079352,0.013624181964352198
43,oac,Ohio Athletic Conference (OAC),2025-26,Mount Union,Caleb Laurich,0,*,25,19.88,6.08,5.6,1.04,0.28,0.64,0.8,-0.2897147651987684,-0.5984502100152632,1.2652596823161253,-0.41638154655381715,-1.1514249710138749,0.6620048851661748,-0.6971012534024904
44,oac,Ohio Athletic Conference (OAC),2025-26,Wilmington,"Miles,Carson",0,G,26,21.692307692307693,6.12,2.69,1.54,1.27,0.35,0.7307692307692307,-0.4569991272193208,-0.5895655369419806,-0.611324500700998,0.03103605651679717,0.9704635064365291,-0.0005784227917572042,-0.8042391447139935
45,oac,Ohio Athletic Conference (OAC),2025-26,Ohio Northern,"Gaston,Conye",0,G,26,16.76923076923077,8.08,3.0,1.42,0.96,0.27,1.3076923076923077,-0.6593878749614348,-0.15421655635112633,-0.4114134708950501,-0.07634416822015036,0.3060337811742813,-0.1833600249870487,0.08857661621519784
46,oac,Ohio Athletic Conference (OAC),2025-26,Otterbein,"Piatt-Brown,Carter",0,G,27,25.185185185185187,4.78,4.41,2.44,0.85,0.37,1.1851851851851851,-0.7019314075673844,-0.8872020848969522,0.49785927757716447,0.8363877420439029,0.07026839479090309,0.04511697775706573,-0.1010089527722355
47,oac,Ohio Athletic Conference (OAC),2025-26,Muskingum,"Walker,Nathan",0,G,26,22.46153846153846,6.54,4.0,0.92,0.69,0.19,0.6923076923076923,-0.824157801480651,-0.49627646967251177,0.23346081880155592,-0.5237617712907646,-0.27266307631219255,-0.36614162718234033,-0.8637601954426063
48,oac,Ohio Athletic Conference (OAC),2025-26,Capital,"Gowen,Brody",0,C,15,17.666666666666668,6.2,5.07,0.67,0.07,0.67,0.8666666666666667,-0.980730491137223,-0.571796190795415,0.9234763087769245,-0.7474705728260718,-1.601522526836688,0.7305479859894093,-0.5939314321395617
49,oac,Ohio Athletic Conference (OAC),2025-26,Otterbein,"Germany,Micah",0,G,27,26.03703703703704,8.44,2.48,1.0,0.85,0.26,1.2222222222222223,-1.0207708937310151,-0.07425449869158182,-0.7467481015372852,-0.45217495479946634,0.07026839479090309,-0.20620772526146017,-0.04369238540394148
50,oac,Ohio Athletic Conference (OAC),2025-26,Wilmington,"DeBrosse,Matt",0,G,26,19.076923076923077,8.08,2.23,1.27,1.08,0.04,1.2307692307692308,-1.1398483840790252,-0.15421655635112633,-0.9079666739614367,-0.21056944914133457,0.5632323845016032,-0.7088571312985121,-0.03046548524202758
51,oac,Ohio Athletic Conference (OAC),2025-26,Mount Union,Jarrett Taylor,0,0,19,14.842105263157896,2.16,4.74,0.89,1.05,0.84,0.631578947368421,-1.2511152127554603,-1.4691481711969716,0.7106677931770445,-0.5506068274750014,0.49893273366977275,1.1189588906544037,-0.9577408018562054
52,oac,Ohio Athletic Conference (OAC),2025-26,Muskingum,"Ceesay,Alieu",0,G,22,20.40909090909091,7.68,3.09,1.32,0.86,0.32,1.681818181818182,-1.37232154940062,-0.2430632870839538,-0.3533747848223556,-0.16582768883427312,0.09170161173484659,-0.06912152361499148,0.6675541096662496
53,oac,Ohio Athletic Conference (OAC),2025-26,Otterbein,"Huber,Reece",0,G,21,21.095238095238095,4.57,3.67,1.24,0.71,0.33,0.6190476190476191,-1.3757551111110478,-0.9338466185316866,0.02065230320167588,-0.23741450532557146,-0.22979664242430559,-0.046273823340580014,-0.9771336254018685
54,oac,Ohio Athletic Conference (OAC),2025-26,Wilmington,"Green,Gabe",0,G,26,20.03846153846154,7.19,2.54,0.77,0.85,0.08,1.0,-1.6235564879345588,-0.3519005322316672,-0.7080556441554888,-0.6579870522119489,0.07026839479090309,-0.6174663302008662,-0.3875917896137042
55,oac,Ohio Athletic Conference (OAC),2025-26,Ohio Northern,"Langford,Noah",0,G,27,22.25925925925926,4.56,2.93,2.07,0.96,0.04,1.0,-1.7293529857526817,-0.9360677868000075,-0.45655467117381243,0.5052987157716482,0.3060337811742813,-0.7088571312985121,-0.3875917896137042
56,oac,Ohio Athletic Conference (OAC),2025-26,Baldwin Wallace,"Reynolds,Myles",0,G,23,16.304347826086957,7.78,2.48,1.09,0.57,0.0,1.2608695652173914,-1.9025225015741893,-0.22085160440074683,-0.7467481015372852,-0.3716397862467557,-0.5298616796395142,-0.8002479323961579,0.016116206632538894
57,oac,Ohio Athletic Conference (OAC),2025-26,Mount Union,Dante Collier,0,0,26,15.423076923076923,6.69,1.88,0.58,0.31,0.15,0.3846153846153846,-1.9994787762230333,-0.4629589456477014,-1.1336726753552488,-0.8280057413787824,-1.0871253201820446,-0.45753242827998614,-1.3399286012715084
58,oac,Ohio Athletic Conference (OAC),2025-26,Capital,"Davies,Cade",0,G,25,17.08,6.44,2.52,0.68,0.36,0.2,0.8,-2.162554628674429,-0.5184881523557185,-0.720953129949421,-0.7385222207646595,-0.9799592354623272,-0.34329392690792887,-0.6971012534024904
59,oac,Ohio Athletic Conference (OAC),2025-26,Muskingum,"Towns,Phil",0,G,26,16.0,7.19,1.42,2.12,0.69,0.0,1.5384615384615383,-2.2130109660628934,-0.3519005322316672,-1.4303148486156876,0.5500404760787099,-0.27266307631219255,-0.8002479323961579,0.4457029205868741
60,oac,Ohio Athletic Conference (OAC),2025-26,Wilmington,"McGuirt,Zach",0,F,24,15.375,4.46,2.96,0.29,0.79,0.38,0.7083333333333334,-2.3078757228257123,-0.9582794694832142,-0.43720844248291435,-1.0875079511597388,-0.05833090687275763,0.0679646780314772,-0.8389597576390175
61,oac,Ohio Athletic Conference (OAC),2025-26,Baldwin Wallace,"Solomon,Daiyaan",0,G,19,15.736842105263158,4.0,3.16,0.95,0.68,0.0,0.5263157894736842,-2.3351713265213405,-1.0604532098259656,-0.30823358454359306,-0.4969167151065278,-0.29409629325613584,-0.8002479323961579,-1.120640519639777
62,oac,Ohio Athletic Conference (OAC),2025-26,Capital,"Perkins,Torrien",0,F,10,18.0,6.1,2.8,1.1,0.6,0.2,1.4,-2.4097412692999454,-0.5940078734786219,-0.5403883288343714,-0.3626914341853434,-0.46556202880768377,-0.34329392690792887,0.2314271379638683
63,oac,Ohio Athletic Conference (OAC),2025-26,Capital,"Ensley,Kamran",0,C,22,17.0,3.95,2.55,0.91,0.36,0.41,0.4545454545454545,-2.443498940636302,-1.071559051167569,-0.7016069012585229,-0.5327101233521769,-0.9799592354623272,0.1365077788547115,-1.231708509037667
64,oac,Ohio Athletic Conference (OAC),2025-26,Marietta,"Collins,Trenton",0,F,23,19.60869565217391,4.09,3.61,0.52,0.43,0.3,0.6956521739130435,-2.496244855359801,-1.0404626954110796,-0.01804015418012051,-0.8816958537472561,-0.8299267168547229,-0.11481692416381442,-0.8585844519009878
65,oac,Ohio Athletic Conference (OAC),2025-26,Marietta,"Carden,Darius",0,G,23,17.956521739130434,4.96,2.65,0.48,0.48,0.13,0.5652173913043478,-2.547311696594217,-0.84722105606718,-0.6371194722888622,-0.9174892619929053,-0.7227606321350055,-0.503227828828809,-1.0604384500241093
66,oac,Ohio Athletic Conference (OAC),2025-26,Mount Union,Jack Dunbar,0,0,26,11.961538461538462,4.46,1.62,0.96,0.77,0.19,0.6153846153846154,-2.616502433023093,-0.9582794694832142,-1.3013399906763663,-0.48796836304511554,-0.10119734076064461,-0.36614162718234033,-0.9828022968998317
67,oac,Ohio Athletic Conference (OAC),2025-26,Marietta,"Powell,Luke",0,C,25,14.76,4.08,3.8,0.28,0.12,0.76,1.08,-2.847806140560419,-1.0426838636794002,0.10448596086223459,-1.096456303221151,-1.4943564421169706,0.9361772884591122,-0.2637880040981896
68,oac,Ohio Athletic Conference (OAC),2025-26,Muskingum,"Darden,Terrell",0,F,24,13.041666666666666,3.25,3.0,0.33,0.42,0.13,0.2916666666666667,-2.9685482384543116,-1.227040829950017,-0.4114134708950501,-1.0517145429140895,-0.8513599337986664,-0.503227828828809,-1.4837711405323224
69,oac,Ohio Athletic Conference (OAC),2025-26,Muskingum,"Crosby,Roman",0,F,26,13.23076923076923,5.35,2.23,0.81,0.12,0.27,0.8846153846153846,-2.978237489867137,-0.7605954936026733,-0.9079666739614367,-0.6221936439662997,-1.4943564421169706,-0.1833600249870487,-0.5661549417995425
70,oac,Ohio Athletic Conference (OAC),2025-26,Baldwin Wallace,"McClardy,Braylan",0,G,23,14.391304347826088,3.52,2.09,0.83,0.52,0.09,0.4347826086956521,-3.0619100220894815,-1.1670692867053587,-0.9982490745189616,-0.6042969398434752,-0.6370277643592315,-0.5946186299264549,-1.2622924481472308
71,oac,Ohio Athletic Conference (OAC),2025-26,Baldwin Wallace,"Griffith,Andrew",0,F,23,16.565217391304348,4.65,1.22,1.52,0.3,0.13,0.7391304347826086,-3.087313146972408,-0.916077272385121,-1.5592897065550086,0.013139352393972582,-1.108558537125988,-0.503227828828809,-0.7912997858599473
72,oac,Ohio Athletic Conference (OAC),2025-26,Ohio Northern,"Stuart,Bryce",0,G,27,14.296296296296296,3.56,2.11,0.33,0.56,0.11,0.4444444444444444,-3.2945523422815906,-1.1581846136320757,-0.9853515887250295,-1.0517145429140895,-0.5512948965834575,-0.5489232293776319,-1.2473403001381107
73,oac,Ohio Athletic Conference (OAC),2025-26,Marietta,"Blake,Deuce",0,G,12,15.083333333333334,3.0,3.58,0.17,0.5,0.17,0.75,-3.3540149819628526,-1.2825700366580342,-0.037386382871018566,-1.1948881758966863,-0.6798941982471185,-0.4118370277311632,-0.7744786193496871
74,oac,Ohio Athletic Conference (OAC),2025-26,Heidelberg,"Lawal,Abba",0,F,20,10.9,2.7,2.85,0.4,0.2,0.65,0.9,-3.6316064977548703,-1.3492050847076547,-0.508144614349541,-0.9890760784842034,-1.3228907065654225,0.6848525854405864,-0.5423465215080974
75,oac,Ohio Athletic Conference (OAC),2025-26,Marietta,"Solomon,Ben",0,G,18,11.944444444444445,2.89,1.22,1.39,0.44,0.11,1.1111111111111112,-4.283935721527848,-1.3070028876095616,-1.5592897065550086,-0.10318922440438724,-0.8084934999107793,-0.5489232293776319,-0.21564208750882283
76,oac,Ohio Athletic Conference (OAC),2025-26,Marietta,"Jarrett,Hayden",0,G,23,10.08695652173913,1.65,1.57,0.87,0.43,0.04,0.5652173913043478,-4.417357735551299,-1.5824277528813264,-1.3335837051611967,-0.5685035315978261,-0.8299267168547229,-0.7088571312985121,-1.0604384500241093
77,oac,Ohio Athletic Conference (OAC),2025-26,Ohio Northern,"Morris,J.J.",0,F,27,10.25925925925926,3.19,1.37,0.41,0.07,0.19,0.6666666666666666,-4.451695442053034,-1.2403678395599411,-1.4625585631005178,-0.9801277264227913,-1.601522526836688,-0.36614162718234033,-0.9034408959283481
78,oac,Ohio Athletic Conference (OAC),2025-26,Ohio Northern,"Molton,Adisa",0,G,25,11.72,2.68,1.16,1.16,0.56,0.0,1.04,-4.457402779521214,-1.3536474212442962,-1.5979821639368053,-0.30900132181686985,-0.5512948965834575,-0.8002479323961579,-0.3256898968559469
79,oac,Ohio Athletic Conference (OAC),2025-26,Baldwin Wallace,"Timberlake,Nick",0,G,15,10.0,3.07,0.8,0.07,0.27,0.0,0.2666666666666666,-4.482784942248704,-1.2670218587797892,-1.8301369082275831,-1.284371696510809,-1.1728581879578184,-0.8002479323961579,-1.5224598235059208
