season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2026-27,softball,Southern Athletic Association (SAA),saa,Trinity,Angela Baltzell,Angela,Baltzell,,715,Angela Baltzell,0,0TRINITY,46,46,,,123,34,41,36,8,1,1,27,0,4,9,0,11,1,5,3,0,0,0,1,0,2,0,0.459,54,162,12,.917,.333,.439,67,109,12,0,0,0,0,9,0,188,.936,0,.000,,2,10,33,44,"10,32",0.31,10,32,"30,75",0.40,30,75,"22,53",0.42,22,53,"2,3",0.67,2,3,"12,38",0.32,12,38,"8,24","14,21","57,98",108,0,0,0,0,0,0,0,57,23,0,,Trinity,TRINITY,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75446550540822,11,96
2026-27,softball,Southern Athletic Association (SAA),saa,Millsaps,Morgan sears Ella,Morgan sears,Ella,,426,Morgan sears Ella,0,0MILLSAPS,38,38,,,135,24,38,17,10,0,4,3,0,5,15,5,23,2,0,0,0,0,0,0,0,3,0,0.322,60,143,25,.920,.281,.444,67,2,5,0,0,0,0,0,0,74,.932,0,.000,,11,8,32,38,"7,34",0.21,7,34,"16,70",0.23,16,70,"10,48",0.21,10,48,"2,6",0.33,2,6,"1,10",0.10,1,10,"12,25","7,13","30,72",60,0,0,0,0,0,0,0,3,39,0,,Millsaps,MILLSAPS,1282-2806,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.665897980995078,12,96
2026-27,softball,Southern Athletic Association (SAA),saa,Rhodes,Talia Travis,Talia,Travis,,573,Talia Travis,0,0RHODES,41,37,,,107,26,38,23,14,1,2,6,0,4,23,4,11,3,0,0,0,0,0,0,0,0,0,0.410,60,117,14,.786,.355,.561,74,41,9,4,0,14,1,3,0,124,.927,15,.933,,5,5,19,21,"11,31",0.35,11,31,"24,64",0.38,24,64,"18,42",0.43,18,42,"1,5",0.20,1,5,"2,7",0.29,2,7,"14,31","3,9","37,68",2,0,0,0,3,0,0,0,7,18,0,,Rhodes,RHODES,1390-4703,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59591468523938,13,95
2026-27,softball,Southern Athletic Association (SAA),saa,Berry,Ava Fouts,Ava,Fouts,,973,Ava Fouts,0,0BERRY,46,46,,,159,38,54,19,9,1,0,13,0,2,9,3,3,0,0,1,0,0,0,0,0,1,0,0.394,65,175,3,1.000,.340,.409,4,23,1,0,0,14,5,0,0,28,.964,19,.737,,10,3,37,51,"13,33",0.39,13,33,"23,64",0.36,23,64,"14,42",0.33,14,42,"1,4",0.25,1,4,0,0,0,0,"33,73","4,8","42,69",15,0,0,0,0,0,0,0,10,22,0,,Berry,BERRY,838-3159,True,169,1,21,15,9,0,19,2,0,0,139.2,93,81,76,75,26,2,0,4.06,568,665,5,6,0,3,12,0,0,22,.298,146,178,2,"4,10","9,22","0,9",0,"6,16",6.098652220181486,14,95
2026-27,softball,Southern Athletic Association (SAA),saa,Millsaps,Brynn Arena,Brynn,Arena,,426,Brynn Arena,0,0MILLSAPS,38,38,,,112,19,38,11,11,0,2,19,0,3,15,6,20,4,1,1,0,0,0,1,0,2,0,0.444,55,136,24,.833,.339,.491,46,0,3,0,0,0,0,0,0,49,.939,0,.000,,3,5,36,21,"11,34",0.32,11,34,"12,57",0.21,12,57,"10,49",0.20,10,49,"2,6",0.33,2,6,"1,7",0.14,1,7,"17,27","5,9","28,62",103,0,0,0,0,0,0,0,11,26,0,,Millsaps,MILLSAPS,1282-2804,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79883411004178,15,94
2026-27,softball,Southern Athletic Association (SAA),saa,Rhodes,Jasmyn Stanley,Jasmyn,Stanley,,573,Jasmyn Stanley,0,0RHODES,36,35,,,88,26,36,12,4,2,0,16,0,0,7,3,18,0,0,0,0,0,0,0,0,0,0,0.500,44,104,18,1.000,.409,.500,55,2,0,0,0,0,0,0,0,57,1.000,0,.000,,1,2,25,19,"10,25",0.40,10,25,"19,47",0.40,19,47,"16,35",0.46,16,35,"2,4",0.50,2,4,"1,4",0.25,1,4,"9,20","5,10","30,52",113,0,0,0,5,0,0,0,11,18,0,,Rhodes,RHODES,1390-4534,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.698346648691462,16,94
2026-27,softball,Southern Athletic Association (SAA),saa,Southwestern,Calle Collier,Calle,Collier,,8746,Calle Collier,0,0SOUTHWES,40,40,,,123,28,47,26,13,1,0,13,0,0,15,3,11,1,0,1,0,0,0,0,0,0,0,0.438,62,137,12,.917,.382,.504,10,20,8,0,0,0,0,0,0,38,.789,0,.000,,7,5,29,23,"12,29",0.41,12,29,"29,65",0.45,29,65,"23,45",0.51,23,45,"5,9",0.56,5,9,0,0,0,0,"20,41","9,11","44,70",50,0,0,0,93,0,0,0,11,17,0,,Southwestern,SOUTHWES,1322-2199,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66576424973954,17,94
2026-27,softball,Southern Athletic Association (SAA),saa,Rhodes,Kaitlyn Sun,Kaitlyn,Sun,,573,Kaitlyn Sun,0,0RHODES,37,35,,,117,24,47,33,10,1,0,5,0,4,4,1,5,1,9,1,0,0,0,0,0,0,0,0.441,59,136,6,.833,.402,.504,85,4,5,0,0,0,0,0,0,94,.947,0,.000,,3,5,37,35,"14,36",0.39,14,36,"31,66",0.47,31,66,"24,54",0.44,24,54,"1,3",0.33,1,3,"2,9",0.22,2,9,"14,22","13,20","56,77",203,0,0,0,11,0,0,0,23,21,0,,Rhodes,RHODES,1390-5107,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63150744025445,18,93
2026-27,softball,Southern Athletic Association (SAA),saa,Trinity,Carsyn Lee,Carsyn,Lee,,715,Carsyn Lee,0,0TRINITY,46,46,,,154,24,55,40,8,1,1,10,0,4,16,7,0,1,0,2,0,0,0,3,0,3,0,0.406,68,170,1,.000,.357,.442,330,6,3,0,0,0,0,10,0,339,.991,0,.000,,4,6,29,51,"20,52",0.38,20,52,"34,93",0.37,34,93,"28,66",0.42,28,66,"2,5",0.40,2,5,"18,51",0.35,18,51,"10,21","13,20","57,106",53,0,0,0,0,0,0,0,61,30,0,,Trinity,TRINITY,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4819208529690675,19,93
2026-27,softball,Southern Athletic Association (SAA),saa,Berry,Er. Bennett,Er.,Bennett,,973,Er. Bennett,0,0BERRY,46,46,,,122,24,43,24,9,1,1,18,0,12,19,4,7,0,2,1,0,0,0,0,0,1,0,0.477,57,155,7,1.000,.352,.467,40,3,1,0,0,0,0,0,0,44,.977,0,.000,,5,2,17,41,"16,44",0.36,16,44,"26,71",0.37,26,71,"20,49",0.41,20,49,"2,4",0.50,2,4,0,0,0,0,"16,25","3,10","48,87",117,0,0,0,0,0,0,0,8,33,0,,Berry,BERRY,838-3463,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41542291048945,20,93
2026-27,softball,Southern Athletic Association (SAA),saa,Rhodes,Harper Allee-press,Harper,Allee-press,,573,Harper Allee-press,0,0RHODES,42,40,,,133,27,50,23,5,0,0,6,0,1,3,1,19,3,5,2,0,0,0,1,0,1,0,0.401,55,147,22,.864,.376,.414,75,1,4,0,0,0,0,0,0,80,.950,0,.000,,4,7,36,46,"19,53",0.36,19,53,"30,86",0.35,30,86,"21,61",0.34,21,61,"1,5",0.20,1,5,"3,9",0.33,3,9,"3,12","16,22","53,98",60,0,0,0,0,0,0,0,21,34,0,,Rhodes,RHODES,1390-4529,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3321167242849965,21,92
2026-27,softball,Southern Athletic Association (SAA),saa,Southwestern,Macey Gilman,Macey,Gilman,,8746,Macey Gilman,0,0SOUTHWES,42,42,,,123,15,37,31,14,0,3,13,0,2,30,7,0,0,1,1,0,0,0,0,0,0,0,0.374,60,140,0,.000,.301,.488,259,6,9,0,0,0,0,8,0,274,.967,0,.000,,6,2,14,37,"12,40",0.30,12,40,"21,72",0.29,21,72,"16,47",0.34,16,47,"2,9",0.22,2,9,0,0,0,0,"8,24","8,16","37,80",101,0,0,0,0,0,0,0,6,25,0,,Southwestern,SOUTHWES,1322-2917,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.272374868500564,22,92
2026-27,softball,Southern Athletic Association (SAA),saa,Sewanee,Maggie Barker,Maggie,Barker,,652,Maggie Barker,0,0SEWANEE,39,39,,,126,14,44,28,7,0,2,6,0,1,4,1,8,0,1,1,0,0,0,2,0,3,0,0.381,57,135,8,1.000,.349,.452,22,62,9,0,0,0,0,3,0,93,.903,0,.000,,6,2,39,34,"22,51",0.43,22,51,"30,75",0.40,30,75,"19,41",0.46,19,41,"2,4",0.50,2,4,"1,6",0.17,1,6,"9,28","3,7","41,78",3,0,0,0,0,0,0,0,7,31,0,,Sewanee,SEWANEE,1321-3010,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.257126745981578,23,92
2026-27,softball,Southern Athletic Association (SAA),saa,Centre,Rylee Sandifer,Rylee,Sandifer,,132,Rylee Sandifer,0,0CENTRE,33,32,,,108,26,39,26,8,4,0,5,0,1,7,0,11,1,2,0,0,0,0,1,0,3,0,0.395,55,116,12,.917,.361,.509,59,1,0,0,0,0,0,1,0,60,1.000,0,.000,,8,4,22,37,"17,33",0.52,17,33,"24,60",0.40,24,60,"21,42",0.50,21,42,"3,8",0.38,3,8,0,0,0,0,"10,29","5,9","40,65",80,0,0,0,1,0,0,0,8,23,0,,Centre,CENTRE,1268-3298,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.159288467014639,24,91
2026-27,softball,Southern Athletic Association (SAA),saa,Southwestern,Allie Fields,Allie,Fields,,8746,Allie Fields,0,0SOUTHWES,42,42,,,111,34,38,11,3,0,0,18,0,7,19,5,21,1,5,0,0,0,0,0,0,0,0,0.463,41,141,22,.955,.342,.369,67,8,1,0,0,0,0,0,0,76,.987,0,.000,,6,1,23,29,"7,26",0.27,7,26,"16,50",0.32,16,50,"12,33",0.36,12,33,"3,6",0.50,3,6,0,0,0,0,"16,39","5,8","38,64",23,0,0,0,0,0,0,0,9,18,0,,Southwestern,SOUTHWES,1322-2986,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.852288583800135,25,91
2026-27,softball,Southern Athletic Association (SAA),saa,Southwestern,Aryana Dunkelberger,Aryana,Dunkelberger,,8746,Aryana Dunkelberger,0,0SOUTHWES,42,40,,,96,21,33,20,5,0,1,14,0,1,13,4,12,1,6,0,0,0,0,2,0,2,0,0.432,41,117,13,.923,.344,.427,69,6,0,0,0,0,0,1,0,75,1.000,0,.000,,2,5,31,21,"10,30",0.33,10,30,"19,56",0.34,19,56,"13,36",0.36,13,36,"1,4",0.25,1,4,0,0,0,0,"11,19","6,11","35,66",57,0,0,0,0,0,0,0,14,20,0,,Southwestern,SOUTHWES,1322-2985,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.847833425333244,26,91
