season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Eva Gardner,Eva,Gardner,,185,Eva Gardner,"GARDNER,EVA",GARDNEREVADSON,16,16,,,Dickinson,DSON,663-2963,0,3,0,0,0,0,12,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,10,9,12,2,960:00,0,0,1.000,,48,69,10,24,5,19,.696,1.50,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Alex Hackett,Alex,Hackett,,185,Alex Hackett,"HACKETT,ALEX",HACKETTALEXDSON,16,1,,,Dickinson,DSON,663-3082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,3,5,60:00,0,0,1.000,,3,5,1,3,1,2,.600,0.19,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Lexi Thaut,Lexi,Thaut,,185,Lexi Thaut,"THAUT,LEXI",THAUTLEXIDSON,17,8,,,Dickinson,DSON,663-2968,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,11,7,5,480:00,0,0,1.000,,8,12,2,4,0,4,.667,0.24,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Ali Broome,Ali,Broome,,185,Ali Broome,"BROOME,ALI",BROOMEALIDSON,17,17,,,Dickinson,DSON,663-2624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,21,1,10,23,1020:00,0,0,1.000,,2,4,2,1,1,0,.500,0.06,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Meghan McDonald,Meghan,McDonald,,185,Meghan McDonald,"MCDONALD,MEGHAN",MCDONALDMEGHANDSON,12,0,,,Dickinson,DSON,663-2965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,1,00:00,0,0,1.000,,4,8,2,4,3,1,.500,0.33,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Caroline Cavendish,Caroline,Cavendish,,185,Caroline Cavendish,"CAVENDISH,CAROLINE",CAVENDISHCAROLINEDSON,11,2,,,Dickinson,DSON,663-2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,120:00,0,0,1.000,,3,8,2,5,4,1,.375,0.45,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,McKenna Keefer,McKenna,Keefer,,185,McKenna Keefer,"KEEFER,MCKENNA",KEEFERMCKENNADSON,17,17,,,Dickinson,DSON,663-3191,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,1,2,15,1020:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Schuyler Cerow,Schuyler,Cerow,,185,Schuyler Cerow,"CEROW,SCHUYLER",CEROWSCHUYLERDSON,17,17,,,Dickinson,DSON,663-3188,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,36,28,9,26,1020:00,0,0,1.000,,1,1,1,3,2,1,1.000,0.18,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Mia Snellenburg,Mia,Snellenburg,,185,Mia Snellenburg,"SNELLENBURG,MIA",SNELLENBURGMIADSON,17,17,,,Dickinson,DSON,663-2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,1,1,10,1020:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Lola Triay,Lola,Triay,,185,Lola Triay,"TRIAY,LOLA",TRIAYLOLADSON,0,0,,,Dickinson,DSON,663-2969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Marnie Todd,Marnie,Todd,,185,Marnie Todd,"TODD,MARNIE",TODDMARNIEDSON,1,0,,,Dickinson,DSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Maisy Lewerenz,Maisy,Lewerenz,,185,Maisy Lewerenz,"LEWERENZ,MAISY",LEWERENZMAISYDSON,4,0,,,Dickinson,DSON,663-2626,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,00:00,0,0,1.000,,2,2,1,2,0,2,1.000,0.50,,,,,,,,,,,,,,,,,,
2026-27,wlax,Centennial Conference,centennial_conference,Dickinson,Abby Geary,Abby,Geary,,185,Abby Geary,"GEARY,ABBY",GEARYABBYDSON,17,17,,,Dickinson,DSON,663-2787,0,4,0,0,0,2,13,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,19,0,59,7,1020:00,0,0,1.000,,44,62,10,50,24,26,.710,2.94,,,,,,,,,,,,,,,,,,
