conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Koelb, Ella",0,,10,111,70,.213,941,127,327,506,8,1238,0,43,22,403,0,0,106,14,250,38,2,34,4,391,3,2.95,4.56,2.25,0.34,0.39,3.52
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Duymazlar, Ava",0,,3,109,45,-.167,24,4,0,84,4,304,0,31,27,294,0,0,368,24,385,1,0,1,0,31.5,0,0.00,0.77,3.53,0.01,0.28,0.29
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Cahill, Annalyn",0,,9,108,6,.180,682,116,239,10,3,35,0,0,2,5,0,0,1,0,39,56,6,47,9,271.5,0,2.21,0.09,0.36,0.52,0.00,2.51
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Imbriano, Christa",0,,11,89,1,.000,12,1,1,48,0,136,0,2,14,45,0,0,257,31,167,0,0,0,0,3,0,0.01,0.54,1.88,0.00,0.02,0.03
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Castro Rodriguez, Veronika",0,,18,114,23,.023,43,2,3,30,0,99,0,34,19,326,0,0,449,24,390,1,0,1,0,37.5,0,0.03,0.26,3.42,0.01,0.30,0.33
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Wessels, Cami",0,,17,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Riley, Sydney",0,,19,115,70,.235,536,88,214,10,4,36,0,0,0,0,0,0,3,0,27,95,12,74,21,272,0,1.86,0.09,0.23,0.83,0.00,2.37
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Engeian, Kaelyn",0,,6,27,1,.141,71,10,20,0,0,3,0,1,0,4,0,0,9,2,8,6,1,6,0,24,0,0.74,0.00,0.30,0.22,0.04,0.89
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Emerson, Danielle",0,,7,113,65,.318,154,11,60,539,13,1326,0,75,20,534,0,0,47,5,233,2,1,2,0,136,2,0.53,4.77,2.06,0.02,0.66,1.20
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Parker, Claire",0,,29,3,0,.667,3,0,2,11,0,34,0,0,1,9,0,0,0,0,5,0,0,0,0,2,0,0.67,3.67,1.67,0.00,0.00,0.67
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Allen, Abigail",0,,16,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Bailey, Fiona",0,,12,105,3,.065,474,86,117,5,1,37,0,0,1,1,0,0,124,19,68,30,3,25,5,134.5,0,1.11,0.05,0.65,0.29,0.00,1.28
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Borriello Diaz, Alice",0,,15,111,70,.099,453,76,121,27,3,110,0,52,51,332,0,0,429,42,230,11,0,11,0,178.5,1,1.09,0.24,2.07,0.10,0.47,1.61
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Cortez, Bella",0,,2,9,0,.000,0,0,0,1,0,2,0,5,4,24,0,0,7,1,4,0,0,0,0,5,0,0.00,0.11,0.44,0.00,0.56,0.56
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Marucci, Alexa",0,,1,18,0,.000,1,0,0,6,0,17,0,8,5,51,0,0,18,2,15,0,0,0,0,8,0,0.00,0.33,0.83,0.00,0.44,0.44
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"McKay, Sya",0,,27,115,71,.293,668,90,286,11,3,45,0,39,46,308,0,0,14,2,75,103,6,51,52,402.5,0,2.49,0.10,0.65,0.90,0.34,3.50
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Sousa, Emily",0,,14,10,1,.000,0,0,0,25,0,62,0,2,1,23,0,0,1,0,6,0,0,0,0,2,0,0.00,2.50,0.60,0.00,0.20,0.20
lec,Little East Conference (LEC),2025-26,wvball,Plymouth State,"Tyler, Neve",0,,8,13,0,.000,0,0,0,1,0,5,0,5,1,31,0,0,13,2,6,0,0,0,0,5,0,0.00,0.08,0.46,0.00,0.38,0.38
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Praskievicz, Brooke",0,,1,92,43,.146,678,94,193,38,0,102,0,40,22,344,0,0,363,22,290,17,0,16,1,242,0,2.10,0.41,3.15,0.18,0.43,2.63
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"York, Sierra",0,,2,85,9,.147,436,75,139,5,2,21,0,0,0,2,0,0,7,1,37,29,4,27,2,154.5,2,1.64,0.06,0.44,0.34,0.00,1.82
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Barr, Maggie",0,,3,35,10,.115,87,19,29,3,0,12,0,0,0,1,0,0,4,0,9,11,0,10,1,35,0,0.83,0.09,0.26,0.31,0.00,1.00
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Player, Mackenzie",0,,4,12,0,.050,20,4,5,1,0,6,0,2,1,7,0,0,3,0,0,4,0,4,0,9,0,0.42,0.08,0.00,0.33,0.17,0.75
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Robinson, Emma",0,,5,82,43,.179,621,105,216,23,4,66,0,30,15,246,0,0,271,35,195,18,0,17,1,255.5,0,2.63,0.28,2.38,0.22,0.37,3.12
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Davis, Ariah",0,,6,45,0,.344,32,0,11,150,5,440,0,15,6,151,0,0,1,0,59,0,0,0,0,26,0,0.24,3.33,1.31,0.00,0.33,0.58
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Nielsen, Sonya",0,,7,56,0,.158,19,2,5,202,7,505,0,26,19,170,0,0,0,0,68,0,0,0,0,31,0,0.09,3.61,1.21,0.00,0.46,0.55
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Copeland, Allegra",0,,8,83,31,.216,439,84,179,7,0,24,0,6,10,49,0,0,83,7,99,24,0,23,1,197.5,0,2.16,0.08,1.19,0.29,0.07,2.38
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Blandford, Samantha",0,,9,80,1,.000,19,5,5,6,0,14,0,30,39,289,0,0,39,2,37,0,0,0,0,35,0,0.06,0.08,0.46,0.00,0.38,0.44
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Soleau, Addison",0,,10,73,38,.207,280,55,113,4,1,15,0,0,0,1,0,0,1,0,14,46,2,38,8,140,0,1.55,0.05,0.19,0.63,0.00,1.92
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Squier, Liz",0,,11,90,45,.297,91,4,31,533,7,1312,0,40,32,353,0,0,6,0,189,4,0,4,0,73,1,0.34,5.92,2.10,0.04,0.44,0.81
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Eldredge, Sarah",0,,12,87,0,.000,9,2,2,23,1,92,0,23,29,209,0,0,241,21,128,0,0,0,0,25,0,0.02,0.26,1.47,0.00,0.26,0.29
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Mosca, Lauren",0,,15,31,0,.140,43,8,14,2,1,10,0,9,14,64,0,0,41,2,41,0,0,0,0,23,0,0.45,0.06,1.32,0.00,0.29,0.74
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Bridges, Haley Jo",0,,16,92,44,.237,380,82,172,5,0,25,0,1,1,7,0,0,19,1,34,71,1,53,18,217.5,0,1.87,0.05,0.37,0.77,0.01,2.36
lec,Little East Conference (LEC),2025-26,wvball,Eastern Connecticut,"Nemecek, Stephanie",0,,17,35,6,.112,152,28,45,2,0,6,0,0,0,0,0,0,10,1,17,19,1,18,1,55,0,1.29,0.06,0.49,0.54,0.00,1.57
