season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Harris, Sarah",Sarah,Harris,,265,"Harris, Sarah","HARRIS, SARAH",Grove City,GRO,1314-4367,14,5,4,0,4,0,.500,4,0,2,49,1,133,0,3,4,32,0,0,0,0,21,0,0,0,0,5,0,0.14,3.50,1.50,0.00,0.21,0.36,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Klusch, Kendra",Kendra,Klusch,,265,"Klusch, Kendra","KLUSCH, KENDRA",Grove City,GRO,1314-4369,14,5,13,0,13,0,.328,58,6,25,1,0,7,0,1,4,42,0,0,1,0,15,17,0,7,10,39.5,0,1.79,0.07,1.07,1.21,0.07,2.82,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Lagaras, Lily",Lily,Lagaras,,265,"Lagaras, Lily","LAGARAS, LILY",Grove City,GRO,1314-4370,14,5,19,0,19,0,.150,60,12,21,0,0,3,0,0,0,0,0,0,2,0,7,6,1,3,3,25.5,0,1.50,0.00,0.50,0.43,0.00,1.82,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Dorst, Alayna",Alayna,Dorst,,265,"Dorst, Alayna","DORST, ALAYNA",Grove City,GRO,1314-4372,14,5,18,0,18,0,.215,79,9,26,6,0,16,0,6,1,49,0,0,60,1,25,1,0,1,0,32.5,0,1.86,0.43,1.79,0.07,0.43,2.32,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Pool, Lilly",Lilly,Pool,,265,"Pool, Lilly","POOL, LILLY",Grove City,GRO,1314-4542,12,3,11,0,11,0,.367,30,3,14,0,0,3,0,0,0,1,0,0,0,0,3,15,2,11,4,23.5,0,1.17,0.00,0.25,1.25,0.00,1.96,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Wojtala, Lilly",Lilly,Wojtala,,265,"Wojtala, Lilly","WOJTALA, LILLY",Grove City,GRO,1314-4751,12,0,10,0,10,0,.333,3,0,1,9,1,43,0,4,5,48,0,0,44,1,50,0,0,0,0,5,0,0.08,0.75,4.17,0.00,0.33,0.42,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Porta, Eliana",Eliana,Porta,,265,"Porta, Eliana","PORTA, ELIANA",Grove City,GRO,1314-4748,5,1,1,0,1,0,.000,4,1,1,19,0,27,0,7,1,21,0,0,0,0,4,0,0,0,0,8,0,0.20,3.80,0.80,0.00,1.40,1.60,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Atwood, Annie",Annie,Atwood,,265,"Atwood, Annie","ATWOOD, ANNIE",Grove City,GRO,1314-4744,7,1,2,0,2,0,.189,37,6,13,1,1,3,0,2,2,9,0,0,8,2,4,0,0,0,0,15,0,1.86,0.14,0.57,0.00,0.29,2.14,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"D'Ippolito, Ella",Ella,D'Ippolito,,265,"D'Ippolito, Ella","D'IPPOLITO, ELLA",Grove City,GRO,1314-4749,4,0,6,0,6,0,.563,16,1,10,0,0,0,0,1,0,3,0,0,1,0,2,0,0,0,0,11,0,2.50,0.00,0.50,0.00,0.25,2.75,,,,,,
2026-27,wvball,Presidents Athletic Conference (PAC),pac,Grove City,"Manfull, Brooke",Brooke,Manfull,,265,"Manfull, Brooke","MANFULL, BROOKE",Grove City,GRO,1314-4745,15,0,9,0,9,0,.556,18,1,11,63,5,164,0,13,6,90,0,0,1,0,27,0,0,0,0,24,0,0.73,4.20,1.80,0.00,0.87,1.60,,,,,,
