season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Hopper, Danny",Danny,Hopper,,805,"Hopper, Danny",0,0UWW,11,10,,,41.0,9.0,10.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.313,10.0,48.0,7.0,1.0,0.244,0.244,5,16,0,0,0,0,0,3,0,21,1.0,0,0.0,,3.0,4.0,12.0,13.0,"3,15",0.2,3.0,15.0,"6,23",0.26,6.0,23.0,"3,15",0.2,3.0,15.0,"1,2",0.5,1.0,2.0,"5,18",0.28,5.0,18.0,"5,9","3,6","14,25",11,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,10.0,0.0,,UW-Whitewater,UWW,1147-7540,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,2.0,1.0,0.0,"1,1","0,3","0,0","1,4","0,2",,,61,60,14.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Mike Pustelnik,Mike,Pustelnik,,803,Mike Pustelnik,0,0WIS.-STO,7,7,,,18.0,6.0,3.0,4.0,0.0,0.0,2.0,6.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483,9.0,29.0,0.0,0.0,0.167,0.5,26,1,0,0,0,0,0,5,0,27,1.0,0,0.0,,0.0,1.0,5.0,3.0,"1,6",0.17,1.0,6.0,"1,8",0.13,1.0,8.0,"1,2",0.5,1.0,2.0,"0,3",0.0,0.0,3.0,0,0.0,0.0,0.0,"2,6","1,3","9,16",0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,,UW-Stout,WIS.-STO,1436-5823,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,59,13.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Tanner Hraby,Tanner,Hraby,,801,Tanner Hraby,0,0UWRF,7,7,,,30.0,4.0,6.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,12.0,34.0,1.0,0.0,0.2,0.4,24,16,1,0,0,0,0,6,0,41,0.976,0,0.0,,0.0,2.0,7.0,10.0,"2,12",0.17,2.0,12.0,"3,15",0.2,3.0,15.0,"1,12",0.08,1.0,12.0,"0,4",0.0,0.0,4.0,0,0.0,0.0,0.0,"2,10","1,4","8,17",12,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,13.0,0.0,,UW-River Falls,UWRF,1138-3760,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,59,12.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Jack McKellips,Jack,McKellips,,798,Jack McKellips,0,0UWO,10,10,,,37.0,6.0,8.0,4.0,1.0,1.0,1.0,5.0,0.0,1.0,10.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,14.0,43.0,7.0,0.429,0.216,0.378,20,0,1,0,0,0,0,0,0,21,0.952,0,0.0,,1.0,1.0,4.0,14.0,"0,8",0.0,0.0,8.0,"0,15",0.0,0.0,15.0,"0,10",0.0,0.0,10.0,"1,11",0.09,1.0,11.0,"1,3",0.33,1.0,3.0,"7,15","1,3","4,18",2,0.0,0.0,0.0,"0,0",0.0,0.0,0.0,0.0,9.0,0.0,,UW-Oshkosh,UWO,1128-181,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,58,11.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Nick Webster,Nick,Webster,,803,Nick Webster,0,0WIS.-STO,9,8,,,29.0,4.0,7.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,9.0,33.0,1.0,1.0,0.241,0.31,7,14,1,0,0,0,0,2,0,22,0.955,0,0.0,,0.0,3.0,4.0,6.0,"2,15",0.13,2.0,15.0,"3,17",0.18,3.0,17.0,"3,13",0.23,3.0,13.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,"4,6","2,3","7,18",11,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.0,0.0,,UW-Stout,WIS.-STO,1436-6085,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,57,10.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Luke Walton,Luke,Walton,,795,Luke Walton,0,0WIS.-LA,7,7,,,26.0,5.0,5.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.344,7.0,33.0,1.0,1.0,0.192,0.269,52,1,0,0,0,0,0,5,0,53,1.0,0,0.0,,0.0,2.0,10.0,4.0,"1,9",0.11,1.0,9.0,"1,16",0.06,1.0,16.0,"1,11",0.09,1.0,11.0,"0,2",0.0,0.0,2.0,0,0.0,0.0,0.0,"6,7","3,6","6,18","1,2",0.5,1.0,2.0,0,0.0,0.0,0.0,4.0,9.0,0.0,,UW-La Crosse,WIS.-LA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,57,9.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Holland, Aaron",Aaron,Holland,,805,"Holland, Aaron",0,0UWW,10,10,,,43.0,8.0,7.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.245,11.0,49.0,2.0,1.0,0.163,0.256,89,11,2,0,0,4,6,0,0,102,0.98,10,0.4,,2.0,0.0,16.0,12.0,"1,10",0.1,1.0,10.0,"3,17",0.18,3.0,17.0,"1,14",0.07,1.0,14.0,"2,6",0.33,2.0,6.0,"2,18",0.11,2.0,18.0,"4,16","2,4","7,19",0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,11.0,0.0,,UW-Whitewater,UWW,1147-7538,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,56,8.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Teagun Ahrens,Teagun,Ahrens,,801,Teagun Ahrens,0,0UWRF,7,7,,,23.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,5.0,26.0,0.0,0.0,0.174,0.217,15,1,0,0,0,0,0,0,0,16,1.0,0,0.0,,1.0,0.0,5.0,4.0,"0,5",0.0,0.0,5.0,"3,11",0.27,3.0,11.0,"2,9",0.22,2.0,9.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"0,4","3,4","9,14","0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,4.0,4.0,0.0,,UW-River Falls,UWRF,1138-4180,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,55,7.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Gavyn Schacher,Gavyn,Schacher,,803,Gavyn Schacher,0,0WIS.-STO,9,9,,,36.0,5.0,7.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,11.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,8.0,41.0,4.0,1.0,0.194,0.222,19,22,2,0,0,0,0,10,0,43,0.953,0,0.0,,1.0,0.0,3.0,15.0,"2,11",0.18,2.0,11.0,"3,22",0.14,3.0,22.0,"2,13",0.15,2.0,13.0,"0,9",0.0,0.0,9.0,0,0.0,0.0,0.0,"0,6","1,4","7,25",1,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,11.0,0.0,,UW-Stout,WIS.-STO,1436-6081,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,54,6.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Owen Housinger,Owen,Housinger,,798,Owen Housinger,0,0UWO,8,7,,,21.0,4.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,3.0,31.0,1.0,1.0,0.143,0.143,13,7,0,0,0,0,0,2,0,20,1.0,0,0.0,,1.0,1.0,5.0,7.0,"1,6",0.17,1.0,6.0,"1,9",0.11,1.0,9.0,"0,5",0.0,0.0,5.0,"0,6",0.0,0.0,6.0,"1,5",0.2,1.0,5.0,"2,6","2,4","5,13",0,0.0,0.0,0.0,11,0.0,0.0,0.0,1.0,6.0,0.0,,UW-Oshkosh,UWO,1128-174,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,54,5.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Kellen Smith,Kellen,Smith,,793,Kellen Smith,0,0UWEC,10,9,,,27.0,7.0,5.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,8.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,7.0,35.0,2.0,1.0,0.185,0.259,13,1,1,0,0,0,0,0,0,15,0.933,0,0.0,,0.0,1.0,3.0,12.0,"0,5",0.0,0.0,5.0,"2,15",0.13,2.0,15.0,"0,12",0.0,0.0,12.0,"0,4",0.0,0.0,4.0,0,0.0,0.0,0.0,"3,9","1,5","4,16",3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0,0.0,,UW-Eau Claire,UWEC,1122-8024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,53,4.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Gavin Persson,Gavin,Persson,,798,Gavin Persson,0,0UWO,8,7,,,25.0,4.0,5.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,10.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,6.0,30.0,2.0,1.0,0.2,0.24,27,2,0,0,0,3,0,1,0,29,1.0,3,1.0,,1.0,0.0,3.0,7.0,"1,6",0.17,1.0,6.0,"2,11",0.18,2.0,11.0,"0,5",0.0,0.0,5.0,"1,6",0.17,1.0,6.0,"2,5",0.4,2.0,5.0,"2,8","2,5","6,14",2,0.0,0.0,0.0,"0,0",0.0,0.0,0.0,2.0,6.0,0.0,,UW-Oshkosh,UWO,1128-3719,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,52,3.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,Calvin Hargrove,Calvin,Hargrove,,795,Calvin Hargrove,0,0WIS.-LA,6,5,,,17.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.333,4.0,21.0,1.0,0.0,0.176,0.235,44,1,0,1,0,1,1,0,0,45,1.0,2,0.5,,0.0,1.0,5.0,5.0,"0,3",0.0,0.0,3.0,"1,11",0.09,1.0,11.0,"1,6",0.17,1.0,6.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"2,4",0,"7,13","0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,3.0,6.0,0.0,,UW-La Crosse,WIS.-LA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,51,2.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Jack Redwine,Jack,Redwine,,803,Jack Redwine,0,0WIS.-STO,8,5,,,17.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,2.0,21.0,0.0,0.0,0.118,0.118,4,1,0,0,0,0,0,0,0,5,1.0,0,0.0,,0.0,0.0,2.0,4.0,"0,3",0.0,0.0,3.0,"1,9",0.11,1.0,9.0,"1,6",0.17,1.0,6.0,"0,3",0.0,0.0,3.0,0,0.0,0.0,0.0,"1,2","0,2","2,9","0,1",0.0,0.0,1.0,"0,1",0.0,0.0,1.0,1.0,4.0,0.0,,UW-Stout,WIS.-STO,1436-4919,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,"1,2","0,3","0,1",0,"0,2",,,74,51,1.0,batting,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Taschner, Gradin",Gradin,Taschner,,805,"Taschner, Gradin",0,0UWW,5,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-Whitewater,UWW,1147-8016,False,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,31.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.161,7.0,3.0,0.0,"3,8","1,16","0,2","1,7","0,10",,,1,99,36.0,pitching,16.666666666666668,0.7407407407407408
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Oshkosh,Joe Richardson,Joe,Richardson,,798,Joe Richardson,0,0UWO,5,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,3,0,0,0,2,1.0,3,1.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-Oshkosh,UWO,1128-3723,False,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.2,8.0,7.0,9.0,14.0,2.0,0.0,0.0,7.27,33.0,44.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.242,7.0,5.0,0.0,"5,9","6,23","3,10","1,12","2,12",,,2,99,35.0,pitching,15.365853658536587,2.073170731707317
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Zeidler, Theo",Theo,Zeidler,,805,"Zeidler, Theo",0,0UWW,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-Whitewater,UWW,1147-8014,False,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,8.0,0.0,0.0,0.0,5.4,18.0,26.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.278,3.0,2.0,1.0,"3,5","3,13","0,0","2,10","1,5",,,3,99,34.0,pitching,14.4,2.0
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Lane Whiting,Lane,Whiting,,803,Lane Whiting,0,0WIS.-STO,4,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,0,0,0,0.0,5,0.6,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-Stout,WIS.-STO,1436-5395,False,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.2,6.0,6.0,7.0,12.0,2.0,0.0,0.0,6.23,32.0,42.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.25,7.0,3.0,0.0,"6,9","5,22","1,6",0,"1,9",,,4,98,33.0,pitching,13.170731707317074,1.829268292682927
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Vaughn Johnson,Vaughn,Johnson,,801,Vaughn Johnson,0,0UWRF,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-River Falls,UWRF,1138-3763,False,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,10.0,2.0,0.0,0.0,2.57,28.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.321,3.0,5.0,0.0,"5,7","5,17","0,2",0,"1,8",,,5,98,32.0,pitching,12.857142857142858,1.2857142857142858
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Pierce Nelson,Pierce,Nelson,,800,Pierce Nelson,0,0UWP,3,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,1.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-Platteville,UWP,1132-2702,False,9.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,4.0,7.0,15.0,1.0,2.0,0.0,3.0,41.0,52.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.22,13.0,6.0,1.0,"4,12","3,15","0,1",0,"4,15",,,6,98,31.0,pitching,11.25,1.3333333333333333
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Shaun Gavin,Shaun,Gavin,,801,Shaun Gavin,0,0UWRF,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-River Falls,UWRF,1138-3774,False,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,3.0,12.0,1.0,0.0,1.0,2.7,38.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.211,9.0,8.0,0.0,"6,10","4,22","0,1",0,"0,9",,,7,97,30.0,pitching,10.8,1.1
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,Steven Wintheiser,Steven,Wintheiser,,802,Steven Wintheiser,0,0WIS.-STE,3,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,3,2,0,0,5,1.0,5,0.6,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,UW-Stevens Point,WIS.-STE,1141-7013,False,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.1,9.0,6.0,9.0,16.0,2.0,0.0,0.0,3.77,45.0,60.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,7.0,0.111,12.0,13.0,0.0,"5,15","4,20",0,0,"1,15",,,8,97,29.0,pitching,10.212765957446809,0.9929078014184397
