conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Grady, Kaitlyn",0,,00,11,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,525:00,0,.00,.00,23,0,0,4,2,.786,0.51,11,3,526:38,4,11,.27,0.786,.182,1.00
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Sanchez, Javiera",0,,0,16,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1092:00,0,.00,.00,75,1,4,9,4,.667,0.99,24,12,1090:50,15,16,.75,0.667,.250,1.50
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"De Kruyf, Ella",0,,1,4,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,109:00,0,.00,.00,3,0,0,0,0,.333,1.64,1,2,110:05,0,4,.50,0.333,.000,.25
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Gonzalez, Kadence",0,,2,9,1,0,0,7,12,7,1,3,0,0,1.33,.78,.78,.333,.111,4,0,0,0,0,1,0,.000,2,0,0,0,.22,.00,.00,.00,0,,309:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Morales, Arianna",0,,3,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Lynam, Kerrigyn",0,,4,16,16,0,0,14,24,13,1,6,0,0,1.50,.88,.81,.375,.063,8,0,0,0,2,0,2,.125,7,0,0,0,.44,.00,.00,.00,0,,1183:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Robles Sedano, Aiyanna",0,,5,19,15,0,0,21,32,23,5,9,0,0,1.68,1.11,1.21,.474,.263,12,0,0,0,4,1,2,.105,14,0,2,0,.74,.11,.00,.00,0,,987:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Kellerman, Ima",0,,6,15,3,0,0,5,7,9,5,2,0,0,.47,.33,.60,.133,.333,3,0,0,0,0,0,0,.000,7,0,0,0,.47,.00,.00,.00,0,,507:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Hernandez, Ariana",0,,8,15,12,0,0,15,26,16,10,3,0,0,1.73,1.00,1.07,.200,.667,12,0,0,0,1,1,1,.067,7,0,0,0,.47,.00,.00,.00,0,,743:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Hewitt, Jasmine",0,,9,13,3,0,0,7,12,6,2,2,0,0,.92,.54,.46,.154,.154,5,0,0,0,0,0,0,.000,1,0,0,0,.08,.00,.00,.00,0,,420:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Legler, Emily",0,,10,13,4,0,0,13,20,19,7,6,0,0,1.54,1.00,1.46,.462,.538,7,0,0,0,0,1,0,.000,1,0,0,0,.08,.00,.00,.00,0,,384:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Hassler, Shayla",0,,11,15,5,0,0,1,4,2,0,1,0,0,.27,.07,.13,.067,.000,0,0,0,0,0,0,0,.000,3,0,0,0,.20,.00,.00,.00,0,,517:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Puentes, Eva",0,,12,19,16,0,0,36,53,37,5,16,0,0,2.79,1.89,1.95,.842,.263,20,0,1,0,3,5,4,.211,9,0,0,0,.47,.00,.00,.00,0,,924:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Agueci, Julianna",0,,13,13,0,0,0,7,11,2,2,0,0,0,.85,.54,.15,.000,.154,7,0,0,0,0,0,0,.000,1,0,0,0,.08,.00,.00,.00,0,,319:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Mejia, Hannah",0,,14,16,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,1,0,.25,.06,.00,.00,0,,860:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Boyle, Brittany",0,,15,13,3,0,0,1,8,6,4,1,0,0,.62,.08,.46,.077,.308,0,0,0,0,0,0,0,.000,1,0,0,0,.08,.00,.00,.00,0,,367:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Del Rosario, Mia",0,,16,7,1,0,0,8,15,7,1,3,0,0,2.14,1.14,1.00,.429,.143,5,0,0,0,0,0,0,.000,1,0,0,0,.14,.00,.00,.00,0,,162:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Landavazo, Jamie",0,,17,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Ostiguy, Lily",0,,18,16,4,0,0,9,11,3,3,0,0,0,.69,.56,.19,.000,.188,9,0,0,0,0,0,0,.000,4,0,0,0,.25,.00,.00,.00,0,,629:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Elliott, Claire",0,,19,15,1,0,0,12,16,14,0,7,0,0,1.07,.80,.93,.467,.000,5,0,0,0,0,0,0,.000,5,0,0,0,.33,.00,.00,.00,0,,346:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"DeDominicis, Dana",0,,20,19,17,0,0,7,19,7,3,2,0,0,1.00,.37,.37,.105,.158,5,0,0,0,1,1,0,.000,10,0,1,0,.53,.05,.00,.00,0,,1206:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Cruz, Cameron",0,,21,19,12,0,0,7,10,4,0,2,0,0,.53,.37,.21,.105,.000,5,0,0,0,1,2,1,.053,7,0,1,0,.37,.05,.00,.00,0,,1005:00,0,.00,.00,,,,,,,,,,,,,,,,
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Toepfer, Emily",0,,22,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
