conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Yunta, Luis",0,,0,3,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,88:00,0,.00,.00,5,0,0,1,0,1.000,0.00,1,0,87:29,0,3,.00,1.000,.000,.33
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Schell, Jayden",0,,1,22,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.05,.00,.00,0,,1653:00,0,.00,.00,134,1,2,17,5,.756,0.60,34,11,1649:08,18,22,.50,0.756,.227,1.55
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Madsen, Jack",0,,42,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Gongora, Brandon",0,,44,12,5,0,0,0,0,1,1,0,0,0,.00,.00,.08,.000,.083,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.08,.00,.00,0,,357:00,0,.00,.00,26,0,0,2,0,.700,0.75,7,3,360:37,5,12,.25,0.700,.000,.58
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Quitta, Austin",0,,99,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Knutson, Adam",0,,2,23,23,0,0,30,78,21,5,8,2,2,3.39,1.30,.91,.348,.217,22,0,0,0,5,2,6,.261,27,0,3,0,1.17,.13,.00,.00,0,,1670:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Chandler, Luke",0,,4,18,16,0,0,11,23,10,4,3,0,0,1.28,.61,.56,.167,.222,8,1,0,0,1,0,0,.000,15,0,2,0,.83,.11,.00,.00,0,,1324:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Dougan, Cade",0,,5,23,19,0,0,2,8,2,2,0,0,0,.35,.09,.09,.000,.087,2,0,0,0,0,0,0,.000,9,0,2,0,.39,.09,.00,.00,0,,1541:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Lopez, Julian",0,,6,18,15,0,0,3,8,6,2,2,1,1,.44,.17,.33,.111,.111,1,0,0,0,0,2,1,.056,19,0,1,0,1.06,.06,.00,.00,0,,1045:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Mayfield, Luke",0,,7,19,15,0,0,7,15,9,3,3,1,1,.79,.37,.47,.158,.158,4,0,0,0,1,2,1,.053,12,0,1,0,.63,.05,.00,.00,0,,1216:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Anderson, Zachary",0,,8,23,23,0,0,5,15,7,1,3,0,0,.65,.22,.30,.130,.043,2,0,0,0,2,1,1,.043,26,0,3,0,1.13,.13,.00,.00,0,,1545:00,0,.00,.00,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Perales, Aiden",0,,9,15,0,0,0,3,8,5,1,2,0,0,.53,.20,.33,.133,.067,1,0,0,0,0,0,0,.000,4,0,0,0,.27,.00,.00,.00,0,,215:00,0,.00,.00,,,,,,,,,,,,,,,,
