season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2026-27,softball,Conference of New England (CCC),ccc,Gordon College,Isabella Rivera,Isabella,Rivera,,1099,Isabella Rivera,0,0GCSFB,39,39,,,123,33,44,17,14,0,3,6,1,2,14,1,7,1,1,0,0,0,0,0,1,0,0,0.397,67,132,8,.875,.358,.545,61,94,14,0,0,0,0,5,0,169,.917,0,.000,,3,3,24,39,"11,37",0.30,11,37,"26,70",0.37,26,70,"15,44",0.34,15,44,"2,8",0.25,2,8,0,0,0,0,"6,18","1,5","34,72",40,0,0,0,0,0,0,0,7,32,0,,Gordon College,GCSFB,693-2646,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.526402375187667,11,96
2026-27,softball,Conference of New England (CCC),ccc,Roger Williams University,Lucy Maurao,Lucy,Maurao,,583,Lucy Maurao,0,0RWU,38,38,,,124,30,40,17,4,0,4,12,0,5,18,7,9,1,2,1,0,0,0,0,0,1,0,0.401,56,144,10,.900,.323,.452,32,0,2,0,0,0,0,0,0,34,.941,0,.000,,5,6,37,26,"9,36",0.25,9,36,"16,60",0.27,16,60,"11,42",0.26,11,42,"6,17",0.35,6,17,0,0,0,0,"17,24","4,7","32,67",13,0,0,0,0,0,0,0,7,28,0,,Roger Williams University,RWU,697-9164,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.430840845243017,12,96
2026-27,softball,Conference of New England (CCC),ccc,Roger Williams University,Madison Moran,Madison,Moran,,583,Madison Moran,0,0RWU,35,32,,,103,15,33,25,10,0,5,8,0,1,21,4,2,0,0,2,0,0,0,0,0,2,0,0.368,58,114,2,1.000,.320,.563,0,1,2,0,0,0,0,0,0,3,.333,0,.000,,3,1,23,25,"4,30",0.13,4,30,"20,62",0.32,20,62,"11,41",0.27,11,41,"5,18",0.28,5,18,0,0,0,0,"10,24","7,13","32,66",5,0,0,0,33,0,0,0,10,31,0,,Roger Williams University,RWU,697-9859,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.220853362117635,13,95
2026-27,softball,Conference of New England (CCC),ccc,Roger Williams University,Hailey Williams,Hailey,Williams,,583,Hailey Williams,0,0RWU,40,40,,,142,23,52,19,8,1,4,10,0,3,13,5,3,4,0,0,0,0,0,0,0,1,0,0.419,74,155,7,.429,.366,.521,201,8,2,0,0,0,0,6,0,211,.991,0,.000,,1,2,31,43,"16,46",0.35,16,46,"26,56",0.46,26,56,"17,41",0.41,17,41,"5,22",0.23,5,22,0,0,0,0,"24,60","1,2","35,57",55,0,0,0,0,0,0,0,7,25,0,,Roger Williams University,RWU,697-9311,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.214362657549437,14,95
2026-27,softball,Conference of New England (CCC),ccc,University of New England,Adrianna Carsetti,Adrianna,Carsetti,,1255,Adrianna Carsetti,0,0UNE,36,35,,,101,23,36,16,9,0,4,10,0,3,21,5,3,0,4,1,0,0,0,0,0,0,0,0.426,57,119,3,1.000,.356,.564,45,2,3,0,0,0,0,1,0,50,.940,0,.000,,3,3,15,31,"12,36",0.33,12,36,"18,49",0.37,18,49,"13,33",0.39,13,33,"4,9",0.44,4,9,0,0,0,0,"15,30","5,8","29,56",1,0,0,0,"0,1",0,0,1,7,21,0,,University of New England,UNE,990-3302,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10660621829554,15,95
2026-27,softball,Conference of New England (CCC),ccc,University of Hartford,Alina Weaver,Alina,Weaver,,272,Alina Weaver,0,0HARTFORD,35,32,,,102,29,40,14,8,0,3,14,0,5,13,4,10,2,1,0,0,0,0,0,0,1,0,0.488,57,122,12,.833,.392,.559,38,46,13,0,0,0,0,2,0,97,.866,0,.000,,6,5,23,23,"10,33",0.30,10,33,"17,50",0.34,17,50,"11,37",0.30,11,37,"4,13",0.31,4,13,0,0,0,0,"24,40","1,6","31,56",1,0,0,0,16,0,0,0,8,28,0,,University of Hartford,HARTFORD,6-3294,True,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,6.941395690480271,16,94
2026-27,softball,Conference of New England (CCC),ccc,Western New England University,Katelyn Bailey,Katelyn,Bailey,,775,Katelyn Bailey,0,0WNE,40,39,,,97,25,37,15,9,2,2,17,0,3,24,9,5,0,7,0,0,0,0,0,0,0,0,0.487,56,124,5,1.000,.381,.577,24,74,8,0,0,0,0,2,0,106,.925,0,.000,,4,3,19,20,"17,38",0.45,17,38,"23,53",0.43,23,53,"17,38",0.45,17,38,"4,8",0.50,4,8,0,0,0,0,"9,24","6,14","39,65",87,0,0,0,0,0,0,0,9,23,0,,Western New England University,WNE,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.848622075292179,17,94
2026-27,softball,Conference of New England (CCC),ccc,Western New England University,Riley Kane,Riley,Kane,,775,Riley Kane,0,0WNE,38,34,,,105,19,37,19,13,1,1,11,0,5,11,3,0,0,1,2,0,0,0,0,0,0,0,0.431,55,124,0,.000,.352,.524,14,57,4,0,0,26,3,0,0,75,.947,29,.897,,4,2,16,41,"12,39",0.31,12,39,"15,54",0.28,15,54,"7,29",0.24,7,29,"2,7",0.29,2,7,0,0,0,0,"16,27","9,11","31,63",81,0,0,0,1,0,0,0,8,25,0,,Western New England University,WNE,0,True,125,1,20,9,11,0,18,3,0,0,140.2,67,46,39,85,14,1,5,2.29,549,609,9,3,0,2,16,0,0,36,.228,110,218,0,0,0,0,0,0,6.806721443095527,18,94
2026-27,softball,Conference of New England (CCC),ccc,Endicott College,Maddie Beeley,Maddie,Beeley,,8981,Maddie Beeley,0,0EC,41,36,,,109,28,37,24,11,0,2,13,0,4,13,4,4,1,0,2,0,0,0,0,0,0,0,0.422,54,128,5,.800,.339,.495,19,2,3,0,0,0,0,0,0,24,.875,0,.000,,2,3,22,37,"15,47",0.32,15,47,"28,72",0.39,28,72,"15,36",0.42,15,36,"6,11",0.55,6,11,0,0,0,0,"10,20","7,8","41,80",3,0,0,0,46,0,0,0,6,36,0,,Endicott College,EC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.594431274171496,19,94
2026-27,softball,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Brianna Miller,Brianna,Miller,,762,Brianna Miller,0,0WENTWORT,36,35,,,101,26,34,15,8,1,1,10,0,4,13,3,17,1,4,1,0,0,0,0,0,2,0,0.414,47,120,18,.944,.337,.465,62,4,2,0,0,0,0,0,0,68,.971,0,.000,,6,5,31,21,"10,32",0.31,10,32,"11,42",0.26,11,42,"8,29",0.28,8,29,"6,8",0.75,6,8,0,0,0,0,"22,40","3,4","24,50",1,0,0,0,"0,1",0,0,1,8,21,0,,Wentworth Institute of Technology,WENTWORT,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.534251082882424,20,93
2026-27,softball,Conference of New England (CCC),ccc,University of Hartford,Anita Farkash,Anita,Farkash,,272,Anita Farkash,0,0HARTFORD,41,40,,,113,15,35,26,9,0,4,15,0,2,18,5,2,0,2,1,0,0,0,1,0,2,0,0.397,56,133,2,1.000,.310,.496,245,4,11,0,0,0,0,4,0,260,.958,0,.000,,1,4,17,45,"10,33",0.30,10,33,"22,73",0.30,22,73,"16,55",0.29,16,55,"6,15",0.40,6,15,0,0,0,0,"13,21","7,17","32,80",95,0,0,0,"0,1",0,0,1,9,26,0,,University of Hartford,HARTFORD,6-2609,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.471073307283126,21,93
2026-27,softball,Conference of New England (CCC),ccc,University of New England,Emma Michaud,Emma,Michaud,,1255,Emma Michaud,0,0UNE,36,36,,,102,20,41,22,9,0,1,7,0,11,12,3,4,1,9,1,0,0,0,0,0,1,0,0.488,53,130,5,.800,.402,.520,75,53,6,0,0,0,0,5,0,134,.955,0,.000,,3,3,33,23,"13,25",0.52,13,25,"24,61",0.39,24,61,"17,40",0.43,17,40,"6,11",0.55,6,11,0,0,0,0,"5,11","4,6","50,75","1,1",1.00,1,1,0,0,0,0,22,12,0,,University of New England,UNE,990-2954,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.360529471820048,22,93
2026-27,softball,Conference of New England (CCC),ccc,Roger Williams University,McKenzie Foley,McKenzie,Foley,,583,McKenzie Foley,0,0RWU,41,40,,,119,23,41,20,4,5,2,6,0,1,16,2,7,1,3,3,0,0,0,0,0,1,0,0.372,61,132,8,.875,.345,.513,51,67,7,0,0,0,0,2,0,125,.944,0,.000,,8,5,19,41,"11,35",0.31,11,35,"20,61",0.33,20,61,"12,38",0.32,12,38,"6,17",0.35,6,17,0,0,0,0,"10,24","7,14","35,69",4,0,0,0,0,0,0,0,12,19,0,,Roger Williams University,RWU,697-9362,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.177597481640628,23,93
2026-27,softball,Conference of New England (CCC),ccc,Suffolk University,Lily Newhall,Lily,Newhall,,684,Lily Newhall,0,0SUFFOLK,33,32,,,84,11,26,17,7,2,3,13,0,0,17,2,0,0,1,2,0,0,0,0,0,0,0,0.394,46,100,0,.000,.310,.548,56,43,2,0,0,24,5,2,0,101,.980,29,.828,,2,3,17,25,"10,39",0.26,10,39,"14,47",0.30,14,47,"10,31",0.32,10,31,"2,11",0.18,2,11,0,0,0,0,"7,14","2,6","23,55","0,1",0,0,1,0,0,0,0,6,24,0,,Suffolk University,SUFFOLK,0,True,148,1,20,9,8,0,10,0,0,0,108.0,74,53,37,52,27,8,2,3.44,465,518,5,1,0,3,12,0,0,18,.318,77,178,0,"1,5","4,13","2,5",0,"5,10",6.031195804075823,24,92
2026-27,softball,Conference of New England (CCC),ccc,Curry College,Ana Tsonis,Ana,Tsonis,,170,Ana Tsonis,0,0CURRY,34,24,,,67,13,25,16,4,0,4,5,0,2,12,4,0,0,0,0,0,0,0,1,0,3,0,0.432,41,74,0,.000,.373,.612,14,23,8,0,0,14,2,1,0,45,.822,16,.875,,1,4,18,10,"9,28",0.32,9,28,"16,43",0.37,16,43,"12,31",0.39,12,31,"0,5",0,0,5,0,0,0,0,"7,12","3,4","20,44",12,0,0,0,33,0,0,0,2,20,0,,Curry College,CURRY,0,True,59,1,7,2,4,1,1,0,0,0,38.2,41,34,22,8,9,0,1,6.16,172,207,10,7,0,0,6,0,0,2,.343,35,67,0,"1,1","5,7","4,10",0,"2,2",5.925904318460815,25,92
2026-27,softball,Conference of New England (CCC),ccc,Western New England University,Marley Rodriguez,Marley,Rodriguez,,775,Marley Rodriguez,0,0WNE,39,39,,,132,25,47,17,13,1,2,11,0,2,12,2,3,0,4,1,0,0,0,0,1,1,0,0.411,68,150,3,1.000,.356,.515,54,68,8,0,0,0,0,4,0,130,.938,0,.000,,2,6,31,46,"14,31",0.45,14,31,"18,53",0.34,18,53,"11,34",0.32,11,34,"1,5",0.20,1,5,0,0,0,0,"24,55","5,9","29,59",5,0,0,0,11,0,0,0,8,21,0,,Western New England University,WNE,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.844495635562975,26,92
