conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
uaa,University Athletic Association (UAA),2025-26,wvball,Chicago,"Mishra, Diya",0,,1,93,63,0.209,915.0,157.0,348.0,24.0,8.0,129.0,0.0,34.0,55.0,345.0,0.0,0.0,710.0,49.0,263.0,27.0,4.0,20.0,7.0,399.0,0.0,3.74,0.26,2.83,0.29,0.37,4.29,2.7864107980095674,2.7887569505702623,-0.288203009756122,0.09663760949453531,1.4237961333659799,1.6889206675503785,2.9176487420622124,2.9159301976262118,5.009439209418294,1,99
uaa,University Athletic Association (UAA),2025-26,wvball,Brandeis,"Ertischek, Anna",0,,16,116,58,0.226,1163.0,171.0,434.0,11.0,9.0,112.0,0.0,42.0,44.0,346.0,0.0,0.0,297.0,35.0,176.0,46.0,2.0,35.0,11.0,504.5,1.0,3.74,0.09,1.52,0.4,0.36,4.35,2.8399721628935013,2.7887569505702623,-0.3801283841533375,0.38969446979388855,1.3608378313962126,0.4523800420321005,3.2452206101218484,2.1577122867664453,4.8303627201201484,2,94
uaa,University Athletic Association (UAA),2025-26,wvball,New York,"Nelson, Grace",0,,13,93,47,0.18,743.0,128.0,262.0,20.0,4.0,131.0,0.0,60.0,45.0,389.0,0.0,0.0,493.0,33.0,171.0,40.0,7.0,38.0,2.0,343.0,0.0,2.82,0.22,1.84,0.43,0.65,3.69,2.2507971491702228,1.8921027013767497,-0.3098325096142904,0.4696190680573484,3.186628588519465,0.7544357673495425,2.2391070153672503,2.226641187753697,4.606164193928073,3,92
uaa,University Athletic Association (UAA),2025-26,wvball,Carnegie Mellon,"Giang, Kate",0,,18,129,48,0.222,1100.0,131.0,375.0,13.0,0.0,115.0,0.0,61.0,47.0,507.0,0.0,0.0,589.0,28.0,382.0,36.0,2.0,31.0,5.0,456.5,1.0,2.91,0.1,2.96,0.28,0.47,3.54,2.1168937369603866,1.9798188779282893,-0.3747210091887954,0.06999607674004879,2.053379153063653,1.8116308059605892,2.3093009870943155,2.3644989897281996,4.086863538483691,4,91
uaa,University Athletic Association (UAA),2025-26,wvball,Case Western Reserve,"Wall, Kalli",0,,8,120,48,0.264,1203.0,113.0,431.0,2.0,7.0,64.0,0.0,1.0,1.0,20.0,0.0,0.0,157.0,16.0,116.0,68.0,4.0,62.0,6.0,469.0,1.0,3.59,0.02,0.97,0.57,0.01,3.91,2.447188820411316,2.6425633229843632,-0.4179800089051321,0.8426005266201613,-0.842702737545643,-0.06677823585725282,1.8881371567319254,-0.8062304556853693,4.080971697005389,5,90
uaa,University Athletic Association (UAA),2025-26,wvball,Rochester,Rylee Bergeron,0,,11,83,42,0.104,824.0,194.0,280.0,16.0,1.0,107.0,0.0,31.0,33.0,276.0,0.0,0.0,428.0,35.0,257.0,8.0,3.0,5.0,3.0,316.5,1.0,3.37,0.19,3.1,0.1,0.37,3.81,2.357919878938092,2.4281460025250454,-0.32605463450791666,-0.4095515128407109,1.4237961333659799,1.94378018578697,3.78337439336268,1.3994943759066787,4.058867327362953,6,89
uaa,University Athletic Association (UAA),2025-26,wvball,Emory,"LaRocco, Kate",0,,9,91,37,0.238,592.0,84.0,225.0,22.0,2.0,145.0,0.0,46.0,20.0,368.0,0.0,0.0,404.0,23.0,249.0,16.0,1.0,12.0,4.0,281.0,0.0,2.47,0.24,2.74,0.18,0.51,3.09,1.7151835003308782,1.550984237009653,-0.29901775968520616,-0.19641925080481776,2.3052123609427224,1.6039674948048481,1.2095954300369638,0.5034186630724092,3.7091664744887356,7,88
uaa,University Athletic Association (UAA),2025-26,wvball,Rochester,Myla Nover-Estes,0,,10,53,27,0.128,501.0,104.0,168.0,8.0,3.0,49.0,0.0,10.0,12.0,58.0,0.0,0.0,138.0,11.0,40.0,20.0,1.0,16.0,4.0,190.0,0.0,3.17,0.15,0.75,0.38,0.19,3.58,2.152601313549676,2.233221165743847,-0.347684134366085,0.33641140428491517,0.29054669791016846,-0.2744415470129941,1.6775552415507304,-0.04801254482560279,3.615671966250794,8,87
uaa,University Athletic Association (UAA),2025-26,wvball,Emory,"Giuliani, Skylar",0,,6,11,2,0.525,40.0,2.0,23.0,0.0,0.0,4.0,0.0,4.0,3.0,39.0,0.0,0.0,1.0,0.0,13.0,7.0,1.0,4.0,3.0,32.0,0.0,2.09,0.0,1.18,0.64,0.36,2.91,1.554499405679075,1.180627047125376,-0.42879475883421625,1.029091255901568,1.3608378313962126,0.13144583388231842,-0.7090397971694795,-0.6683726537108663,3.5421116318636776,9,86
uaa,University Athletic Association (UAA),2025-26,wvball,Washington St. Louis,"Oyewole, Leah",0,,13,112,28,0.258,1012.0,157.0,418.0,7.0,1.0,51.0,0.0,1.0,2.0,26.0,0.0,0.0,128.0,12.0,79.0,24.0,1.0,22.0,2.0,432.0,0.0,3.73,0.06,0.71,0.21,0.01,3.86,2.4025543496747037,2.779010708731202,-0.39635050904696373,-0.11649465254135782,-0.842702737545643,-0.3121985126776744,2.9176487420622124,-0.7373015546981179,3.404774968830502,10,85
