season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Claire Patterson,Claire,Patterson,,142,Claire Patterson,"PATTERSON,CLAIRE",Claremont-Mudd-Scripps,CMS,1326-7270,1,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,1,0,0,0,0,1.000,0.00,1,0,45:00,0,1,.00,1.000,.000,1.00,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Shannon Bennitt,Shannon,Bennitt,,142,Shannon Bennitt,"BENNITT,SHANNON",Claremont-Mudd-Scripps,CMS,1326-7042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,1,0,0,1,0,1.000,0.00,1,0,45:00,1,1,.00,1.000,.000,1.00,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Andra Marinescu,Andra,Marinescu,,142,Andra Marinescu,"MARINESCU,ANDRA",Claremont-Mudd-Scripps,CMS,1326-3850,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,2,0,0,1,0,.500,1.00,1,1,90:00,1,1,1.00,0.500,.000,1.00,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Ava Corcoran,Ava,Corcoran,,142,Ava Corcoran,"CORCORAN,AVA",Claremont-Mudd-Scripps,CMS,1326-7280,1,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Maria Mukhar,Maria,Mukhar,,142,Maria Mukhar,"MUKHAR,MARIA",Claremont-Mudd-Scripps,CMS,1326-6871,2,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,56:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Annika Marshall,Annika,Marshall,,142,Annika Marshall,"MARSHALL,ANNIKA",Claremont-Mudd-Scripps,CMS,1326-6875,2,2,4,0,4,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,100:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Sena Howell,Sena,Howell,,142,Sena Howell,"HOWELL,SENA",Claremont-Mudd-Scripps,CMS,1326-6872,2,0,5,0,5,0,0,1,3,1,1,0,0,0,1.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Frankie Fragola,Frankie,Fragola,,142,Frankie Fragola,"FRAGOLA,FRANKIE",Claremont-Mudd-Scripps,CMS,1326-3843,2,1,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,48:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Meghan Bartsch,Meghan,Bartsch,,142,Meghan Bartsch,"BARTSCH,MEGHAN",Claremont-Mudd-Scripps,CMS,1326-3837,1,0,7,0,7,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Kateri Trujillo,Kateri,Trujillo,,142,Kateri Trujillo,"TRUJILLO,KATERI",Claremont-Mudd-Scripps,CMS,1326-3855,1,0,8,0,8,0,0,2,2,0,0,0,0,0,2.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Flora Glantz,Flora,Glantz,,142,Flora Glantz,"GLANTZ,FLORA",Claremont-Mudd-Scripps,CMS,1326-3845,2,1,9,0,9,0,0,2,3,4,2,1,0,0,1.50,1.00,2.00,.500,1.000,1,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Jordan Yates,Jordan,Yates,,142,Jordan Yates,"YATES,JORDAN",Claremont-Mudd-Scripps,CMS,1326-3857,0,0,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Carmel Randolph,Carmel,Randolph,,142,Carmel Randolph,"RANDOLPH,CARMEL",Claremont-Mudd-Scripps,CMS,1326-3853,2,2,11,0,11,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,78:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Elsie Lindeman,Elsie,Lindeman,,142,Elsie Lindeman,"LINDEMAN,ELSIE",Claremont-Mudd-Scripps,CMS,1326-6870,2,1,12,0,12,0,0,3,6,4,0,2,0,0,3.00,1.50,2.00,1.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Lexie Roth,Lexie,Roth,,142,Lexie Roth,"ROTH,LEXIE",Claremont-Mudd-Scripps,CMS,1326-6869,2,2,13,0,13,0,0,3,5,3,1,1,0,0,2.50,1.50,1.50,.500,.500,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,107:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Giorgi Cucci,Giorgi,Cucci,,142,Giorgi Cucci,"CUCCI,GIORGI",Claremont-Mudd-Scripps,CMS,1326-7269,1,0,14,0,14,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,35:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Sierra Troy,Sierra,Troy,,142,Sierra Troy,"TROY,SIERRA",Claremont-Mudd-Scripps,CMS,1326-7034,2,1,15,0,15,0,0,3,3,2,0,1,0,0,1.50,1.50,1.00,.500,.000,2,0,0,0,1,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Robyn Dizon,Robyn,Dizon,,142,Robyn Dizon,"DIZON,ROBYN",Claremont-Mudd-Scripps,CMS,1326-6889,2,1,16,0,16,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,119:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Nicolette Daniel,Nicolette,Daniel,,142,Nicolette Daniel,"DANIEL,NICOLETTE",Claremont-Mudd-Scripps,CMS,1326-7051,2,1,17,0,17,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Ruby Fragola,Ruby,Fragola,,142,Ruby Fragola,"FRAGOLA,RUBY",Claremont-Mudd-Scripps,CMS,1326-3844,1,0,18,0,18,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Emily Bersin,Emily,Bersin,,142,Emily Bersin,"BERSIN,EMILY",Claremont-Mudd-Scripps,CMS,1326-3838,1,0,19,0,19,0,0,2,5,2,0,1,0,0,5.00,2.00,2.00,1.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,22:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Ava Allen,Ava,Allen,,142,Ava Allen,"ALLEN,AVA",Claremont-Mudd-Scripps,CMS,1326-3836,0,0,20,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Cass Schumacher,Cass,Schumacher,,142,Cass Schumacher,"SCHUMACHER,CASS",Claremont-Mudd-Scripps,CMS,1326-7058,0,0,21,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Alex Cross,Alex,Cross,,142,Alex Cross,"CROSS,ALEX",Claremont-Mudd-Scripps,CMS,1326-7271,0,0,22,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Jesselyn Lee,Jesselyn,Lee,,142,Jesselyn Lee,"LEE,JESSELYN",Claremont-Mudd-Scripps,CMS,1326-7268,2,0,23,0,23,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,50:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
