conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Megan Patter,,,,35,32,72,6,20,16,4,0,2,5,0,0,9,3,0,0,3,1,0,0,0,2,0,2,0,0.321,30,81,0,.000,.278,.417,81,11,2,4,0,32,7,2,0,94,.979,39,.821,3,0,16,27,"9,21",0.43,9,21,"11,38",0.29,11,38,"9,26",0.35,9,26,"1,2",0.50,1,2,0,0,0,0,"5,10","5,10","22,45",72,0,0,0,15,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Norah Kutnin,,,,33,31,85,12,29,15,6,1,2,8,0,6,10,5,1,0,2,1,0,0,0,0,0,0,0,0.430,43,102,1,1.000,.341,.506,61,43,6,0,0,0,0,6,0,110,.945,0,.000,3,1,17,30,"7,26",0.27,7,26,"10,41",0.24,10,41,"8,28",0.29,8,28,"2,5",0.40,2,5,0,0,0,0,"13,21","4,8","19,50",2,0,0,0,0,0,0,0,6,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Kendall Lenz,,,,28,8,6,10,2,0,0,0,0,1,0,0,4,2,6,2,0,0,0,0,0,0,0,0,0,0.429,2,7,8,.750,.333,.333,5,0,1,0,0,0,0,0,0,6,.833,0,.000,0,0,0,0,"0,0",0,0,0,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,"3,5","0,1","0,2",9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Alli Schoenr,,,,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,0,3,1,0,0,0,0,0,0,4,.750,0,.000,0,1,2,1,"0,1",0,0,1,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,1",0,"0,2",0,0,0,0,7,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Ava Kozlovsk,,,,15,6,23,4,5,4,1,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,9,27,0,.000,.217,.391,34,3,2,0,0,10,1,1,0,39,.949,11,.909,0,0,2,14,"2,6",0.33,2,6,"2,13",0.15,2,13,"1,11",0.09,1,11,"0,2",0,0,2,0,0,0,0,"0,3","2,5","5,16",9,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Bella Florio,,,,31,0,1,18,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0.000,0,1,14,.857,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,0,1,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Brooklyn Swa,,,,41,37,92,32,41,15,3,2,0,14,0,2,7,7,10,2,4,0,0,0,0,0,0,0,0,0.528,48,112,12,.833,.446,.522,50,79,16,0,0,0,0,3,0,145,.890,0,.000,5,0,24,19,"16,34",0.47,16,34,"22,48",0.46,22,48,"15,32",0.47,15,32,"2,3",0.67,2,3,0,0,0,0,"12,24","2,5","35,56",68,0,0,0,2,0,0,0,7,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Emma Raikows,,,,18,12,31,9,10,8,1,1,0,3,0,1,8,0,5,0,1,0,0,0,0,0,0,0,0,0.400,13,36,5,1.000,.323,.419,27,15,1,0,0,0,0,1,0,43,.977,0,.000,0,3,11,3,"2,14",0.14,2,14,"7,18",0.39,7,18,"6,15",0.40,6,15,"1,3",0.33,1,3,0,0,0,0,"4,8","3,3","11,20",9,0,0,0,37,0,0,0,2,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Emma Sather,,,,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,6,1,0,0,6,0,0,0,7,.857,6,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,1,1,2,4,0,0,0,0,37.0,27,22,11,11,7,0,0,4.16,158,178,3,3,0,1,5,0,0,7,.310,34,63,0,"1,2","8,12","1,2",0,"0,2"
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Emmy Olson,,,,31,18,48,14,15,12,0,1,0,3,0,0,13,6,2,1,2,0,0,0,0,0,0,0,0,0.353,17,53,3,.667,.313,.354,22,1,0,0,0,0,0,1,0,23,1.000,0,.000,2,2,16,4,"9,22",0.41,9,22,"11,27",0.41,11,27,"8,17",0.47,8,17,"1,5",0.20,1,5,0,0,0,0,"3,11","2,3","18,29",59,0,0,0,0,0,0,0,5,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Grace Daniel,,,,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.500,1,2,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,0,0,1,0,0,0,0,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1","2,2",0,0,0,0,33,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Haylie Schmi,,,,23,6,32,1,8,7,1,0,0,2,0,1,10,3,0,0,1,0,0,0,0,0,0,0,0,0.314,9,36,0,.000,.250,.281,36,1,0,2,0,7,0,0,0,37,1.000,7,1.000,0,1,6,9,"3,12",0.25,3,12,"3,13",0.23,3,13,"3,9",0.33,3,9,"0,2",0,0,2,0,0,0,0,"1,7","3,4","7,16",3,0,0,0,80,0,0,0,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Jacie Schult,,,,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,8,30,1,0,0,24,2,2,0,39,.974,26,.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,20,13,6,1,10,3,0,0,100.0,49,34,20,53,8,3,3,2.38,399,435,2,5,0,0,11,0,0,15,.266,106,130,0,"6,14","14,29","0,6",0,"1,11"
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Katie Jones,,,,9,2,10,3,2,1,1,0,0,3,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0.385,3,13,2,.500,.200,.300,9,4,2,0,0,0,0,0,0,15,.867,0,.000,1,0,0,3,"1,5",0.20,1,5,"1,6",0.17,1,6,"1,5",0.20,1,5,"0,1",0,0,1,0,0,0,0,"1,3",0,"1,6",0,0,0,0,74,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Kira Schuber,,,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,1,0,1,0,3,1.000,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,0,0,0,0,0,13.1,11,8,6,8,4,1,2,4.20,57,64,0,0,0,0,1,0,0,0,.316,24,7,0,"2,6","3,13","2,5",0,"0,5"
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Lauren Trott,,,,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,15,0,0,0,18,5,0,0,17,1.000,23,.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,8,6,3,0,2,2,0,0,58.1,35,25,26,26,7,0,1,3.00,249,283,3,3,0,1,4,0,0,8,.309,66,72,0,"2,3","3,10","1,2",0,"1,5"
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Maddy Pieper,,,,13,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.000,0,0,3,.333,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Megan Standi,,,,3,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.500,1,2,0,.000,.500,.500,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,0,0,0,0,0,0,0,0,"1,2",0.50,1,2,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,"0,1","1,2",1,0,0,0,35,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1.0,2,2,3,1,0,0,0,14.00,5,8,1,0,0,0,0,0,0,0,.400,2,0,0,"1,1","2,5",0,0,"0,1"
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Eau Claire,Nn/lake Cry,,,,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,0,0,2,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Oshkosh,Abby Garceau,,,,47,47,148,29,52,20,9,2,0,16,0,0,12,4,6,3,4,1,0,0,0,0,0,0,0,0.412,65,169,9,.667,.351,.439,45,3,0,0,0,0,0,0,0,48,1.000,0,.000,8,6,36,45,"13,35",0.37,13,35,"29,73",0.40,29,73,"20,48",0.42,20,48,"3,6",0.50,3,6,0,0,0,0,"26,64","10,14","47,81",51,0,0,0,"1,1",1.00,1,1,9,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,softball,UW-Oshkosh,Sydney Rau,,,,38,38,112,30,43,15,1,2,1,11,0,0,12,5,9,2,8,0,0,0,0,0,0,1,0,0.439,51,131,11,.818,.384,.455,44,2,0,0,0,0,0,1,0,46,1.000,0,.000,5,4,30,28,"7,25",0.28,7,25,"28,66",0.42,28,66,"17,42",0.40,17,42,"4,6",0.67,4,6,0,0,0,0,"7,15","8,13","48,76",46,0,0,0,44,0,0,0,19,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
