conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Landa, Ali",0,,5,93,40,.205,88,1,19,589,19,1624,0,12,7,354,0,0,0,0,188,8,1,8,0,35,2,0.20,6.33,2.02,0.09,0.13,0.38
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Lindus, Sophia",0,,21,92,41,.229,869,99,298,23,5,107,0,37,21,383,0,0,435,13,267,40,5,37,3,356.5,0,3.24,0.25,2.90,0.43,0.40,3.88
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Sweetnam, Keira",0,,2,37,8,.305,141,11,54,2,0,9,0,0,0,0,0,0,5,2,14,15,2,12,3,63,1,1.46,0.05,0.38,0.41,0.00,1.70
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Moreno, Elliana",0,,3,92,0,-.071,14,1,0,95,1,332,0,33,12,417,0,0,518,20,399,0,0,0,0,33,0,0.00,1.03,4.34,0.00,0.36,0.36
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Marino-Bindi, Paulina",0,,4,31,9,.117,77,12,21,9,1,27,0,0,1,1,0,0,0,0,8,21,4,19,2,32.5,0,0.68,0.29,0.26,0.68,0.00,1.05
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"LaCamera, Fiona",0,,7,89,41,.275,265,24,97,6,0,39,0,11,11,160,0,0,12,1,55,121,9,101,20,178.5,1,1.09,0.07,0.62,1.36,0.12,2.01
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Andrews, Maddy",0,,11,7,4,.308,13,1,5,0,0,0,0,0,0,0,0,0,0,0,1,8,0,7,1,9.5,0,0.71,0.00,0.14,1.14,0.00,1.36
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Olin, Katelyn",0,,8,59,14,.297,138,17,58,7,2,27,0,0,2,10,0,0,1,0,18,65,6,54,11,96,1,0.98,0.12,0.31,1.10,0.00,1.63
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Chan, Mila",0,,18,70,32,.251,454,62,176,6,0,38,0,23,21,158,0,0,294,14,156,30,1,27,3,215.5,1,2.51,0.09,2.23,0.43,0.33,3.08
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Blair, Ella",0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Steines, Siena",0,,6,91,18,.299,633,78,267,6,1,53,0,6,14,109,0,0,132,4,127,59,1,52,7,306,0,2.93,0.07,1.40,0.65,0.07,3.36
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Mattson, Morgan",0,,10,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Nguyen, Adrienne",0,,13,53,1,.000,3,1,1,14,0,41,0,13,7,130,0,0,81,5,66,0,0,0,0,14,0,0.02,0.26,1.25,0.00,0.25,0.26
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Grumet, Carly",0,,14,18,0,.095,63,10,16,0,0,2,0,0,0,22,0,0,56,0,18,2,0,2,0,17,0,0.89,0.00,1.00,0.11,0.00,0.94
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Cassidy, Coley",0,,15,1,0,.000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Clark, India",0,,17,81,36,.306,330,30,131,13,1,43,0,9,8,139,0,0,5,0,75,54,5,49,5,169.5,0,1.62,0.16,0.93,0.67,0.11,2.09
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Brand, Bella",0,,19,8,0,.000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Crespin, Jordan",0,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Corbeil, Sophie",0,,24,24,2,.090,78,14,21,0,1,3,0,0,0,3,0,0,8,0,11,6,0,6,0,24,0,0.88,0.00,0.46,0.25,0.00,1.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Saopraseuth, Kayla",0,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Buletza, Claire",0,,9,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Schnell, Alexa",0,,12,79,0,.377,69,4,30,302,14,844,0,26,9,296,0,0,3,0,120,0,1,0,0,56,1,0.38,3.82,1.52,0.00,0.33,0.71
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Garrell, Ariella",0,,20,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Krauss, Emily",0,,23,18,0,.000,1,0,0,1,0,1,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0.00,0.06,0.22,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Wesleyan,"Watkins, Adelyn",0,,16,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Jordan Lee,0,,1,60,2,.086,35,3,6,250,8,516,0,29,31,224,0,0,0,0,95,1,0,1,0,35.5,0,0.10,4.17,1.58,0.02,0.48,0.59
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Ansley White,0,,2,1,0,.000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,LJ Grant,0,,4,80,23,.177,555,79,177,8,4,44,0,21,11,279,0,0,367,16,204,23,4,21,2,210.5,2,2.21,0.10,2.55,0.29,0.26,2.63
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Alexa Peguero,0,,5,90,24,.131,366,60,108,4,0,21,0,0,0,1,0,0,2,1,47,63,12,58,5,142,0,1.20,0.04,0.52,0.70,0.00,1.58
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Kendall Glover,0,,6,78,33,.369,331,41,163,6,3,20,0,1,1,3,0,0,4,1,24,81,1,63,18,213.5,2,2.09,0.08,0.31,1.04,0.01,2.74
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Sydney Bopp,0,,7,39,8,.330,115,16,54,5,0,14,0,3,4,50,0,0,3,1,20,19,3,17,2,67.5,0,1.38,0.13,0.51,0.49,0.08,1.73
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Olivia Drayden,0,,8,17,4,.333,39,5,18,2,0,3,0,4,2,13,0,0,1,0,4,8,0,7,1,26.5,0,1.06,0.12,0.24,0.47,0.24,1.56
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Alli McKenney,0,,10,64,1,.143,7,0,1,42,1,150,0,14,8,215,0,0,217,8,155,0,0,0,0,15,0,0.02,0.66,2.42,0.00,0.22,0.23
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Jillian Roche,0,,11,4,0,.000,25,6,6,2,0,4,0,5,3,17,0,0,22,0,9,0,1,0,0,11,0,1.50,0.50,2.25,0.00,1.25,2.75
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Shayna Purow,0,,12,37,0,.000,4,0,0,4,1,19,0,2,1,22,0,0,25,2,22,0,0,0,0,2,0,0.00,0.11,0.59,0.00,0.05,0.05
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Sydney Sick,0,,13,3,0,.000,0,0,0,10,1,11,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0.00,3.33,0.00,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Brady Moseley,0,,14,112,46,.205,981,162,363,11,4,55,0,24,33,388,0,0,763,42,325,38,6,37,1,406.5,3,3.24,0.10,2.90,0.34,0.21,3.63
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Lauren Pankratz,0,,15,4,0,.500,6,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.75,0.25,0.00,0.00,0.00,0.75
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Marjorie Johnson,0,,16,81,10,.225,436,57,155,1,0,20,0,0,0,1,0,0,5,0,56,34,2,33,1,172.5,0,1.91,0.01,0.69,0.42,0.00,2.13
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Sarah Friedrichs,0,,17,36,3,.182,121,15,37,1,0,9,0,0,0,0,0,0,2,0,18,11,0,10,1,43,1,1.03,0.03,0.50,0.31,0.00,1.19
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Reese Loyd,0,,18,110,9,-.182,22,4,0,94,4,283,0,28,24,382,0,0,457,33,355,0,0,0,0,28,1,0.00,0.85,3.23,0.00,0.25,0.25
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Emma Davis,0,,19,19,3,.144,104,24,39,1,0,5,0,0,0,3,0,0,21,1,13,1,1,1,0,39.5,0,2.05,0.05,0.68,0.05,0.00,2.08
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Allison Rodriguez,0,,20,2,0,.000,1,0,0,6,1,18,0,1,0,6,0,0,0,0,2,0,0,0,0,1,0,0.00,3.00,1.00,0.00,0.50,0.50
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Gabby Grujic,0,,21,114,44,.403,67,1,28,637,18,1352,0,46,17,420,0,0,4,0,264,2,1,1,1,75.5,0,0.25,5.59,2.32,0.02,0.40,0.66
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Cyanne Jones,0,,23,107,45,.238,432,71,174,22,0,60,0,40,29,389,0,0,7,1,88,119,9,95,24,285.5,1,1.63,0.21,0.82,1.11,0.37,2.67
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Azariah Love,0,,24,5,1,.364,11,3,7,2,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,8,0,1.40,0.40,0.20,0.20,0.00,1.60
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Ingrid Zahn,0,,25,38,12,.088,205,48,66,3,2,11,0,0,0,1,0,0,47,2,21,18,4,16,2,76,0,1.74,0.08,0.55,0.47,0.00,2.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Issy Pribisich,0,,26,1,0,1.000,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.00,0.00,0.00,0.00,0.00,2.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Addison Pillis,0,,28,11,3,.600,25,0,15,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,5,21,0,1.36,0.00,0.09,0.64,0.00,1.91
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Gabriella Towns,0,,29,4,1,.000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0.00,0.00,0.00,0.50,0.00,0.25
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Alex Sepcic,0,,30,1,0,.000,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Alexis Rollins,0,,31,5,0,.000,0,0,0,2,0,4,0,0,1,6,0,0,2,0,2,0,0,0,0,0,0,0.00,0.40,0.40,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Hayley Beigh,0,,32,37,10,.291,158,21,67,2,2,9,0,0,0,0,0,0,0,0,17,13,2,13,0,73.5,0,1.81,0.05,0.46,0.35,0.00,1.99
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Chloe Petrik,0,,33,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Sydney DeProfio,0,,34,62,0,.308,26,2,10,284,6,730,0,17,9,219,0,0,3,0,120,1,0,1,0,27.5,1,0.16,4.58,1.94,0.02,0.27,0.44
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wvball,Colby,Brianna Hazak,0,,36,2,0,.000,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.00,0.00,0.00,0.00,0.00,1.00
