season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Schlunk, Annette",Annette,Schlunk,,713,"Schlunk, Annette","SCHLUNK, ANNETTE",Trinity,TrinCT,1127-5261,4,1,7,0,7,0,.586,29,2,19,0,0,1,0,2,4,14,0,0,15,0,7,0,0,0,0,21,0,4.75,0.00,1.75,0.00,0.50,5.25,,,,,,,8.11479870298967,1,99
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Boller, Amy",Amy,Boller,,713,"Boller, Amy","BOLLER, AMY",Trinity,TrinCT,1127-5509,4,1,12,0,12,0,.222,27,5,11,1,0,5,0,5,3,16,0,0,18,0,8,1,0,1,0,16.5,0,2.75,0.25,2.00,0.25,1.25,4.13,,,,,,,7.130825298644555,2,99
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Gentile, Chloe",Chloe,Gentile,,713,"Gentile, Chloe","GENTILE, CHLOE",Trinity,TrinCT,1127-4990,5,2,14,0,14,0,.480,25,3,15,0,0,2,0,2,4,14,0,0,0,0,5,5,0,3,2,20.5,0,3.00,0.00,1.00,1.00,0.40,4.10,,,,,,,7.12338469223649,3,99
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"McCloskey, Rebecca",Rebecca,McCloskey,,267,"McCloskey, Rebecca","MCCLOSKEY, REBECCA",Hamilton,Ham,1058-3248,3,1,15,0,15,0,.276,29,4,12,0,0,1,0,1,1,9,0,0,16,0,7,1,0,0,1,14,1,4.00,0.00,2.33,0.33,0.33,4.67,,,,,,,6.7886743625321255,4,98
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Massey, Clara",Clara,Massey,,789,"Massey, Clara","MASSEY, CLARA",Williams,Wil,1131-6003,5,1,11,0,11,0,.313,16,3,8,1,0,1,0,1,0,4,0,0,0,0,1,11,0,9,2,15.5,0,1.60,0.20,0.20,2.20,0.20,3.10,,,,,,,6.648873314168337,5,98
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Fore, Trinity",Trinity,Fore,,713,"Fore, Trinity","FORE, TRINITY",Trinity,TrinCT,1127-5806,2,0,24,0,24,0,.545,11,1,7,2,0,2,0,0,0,0,0,0,0,0,1,2,1,2,0,8.0,0,3.50,1.00,0.50,1.00,0.00,4.00,,,,,,,6.5089745982206075,6,98
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,"Harrison, Molly",Molly,Harrison,,420,"Harrison, Molly","HARRISON, MOLLY",Middlebury,Mid,1126-5754,13,6,8,0,8,0,.277,112,13,44,4,0,16,0,2,2,59,0,0,47,5,45,4,1,4,0,48,0,3.38,0.31,3.46,0.31,0.15,3.69,,,,,,,6.069500454539083,7,97
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,"Trefren, Ayzlinn",Ayzlinn,Trefren,,267,"Trefren, Ayzlinn","TREFREN, AYZLINN",Hamilton,Ham,1058-2816,3,0,20,0,20,0,.348,23,2,10,0,0,4,0,1,2,8,0,0,21,0,7,1,0,0,1,12.0,0,3.33,0.00,2.33,0.33,0.33,4.00,,,,,,,6.049808465822411,8,97
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Lane, Kate",Kate,Lane,,789,"Lane, Kate","LANE, KATE",Williams,Wil,1131-5466,7,2,13,0,13,0,.143,63,7,16,2,0,6,0,4,3,24,0,0,38,2,20,4,0,4,0,22,0,2.29,0.29,2.86,0.57,0.57,3.14,,,,,,,5.608133997765405,9,97
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"LaCamera, Fiona",Fiona,LaCamera,,764,"LaCamera, Fiona","LACAMERA, FIONA",Wesleyan,Wes,1130-6568,11,3,7,0,7,0,.375,32,3,15,0,0,1,0,0,0,0,0,0,1,0,2,22,0,16,6,29,0,1.36,0.00,0.18,2.00,0.00,2.64,,,,,,,5.338822042990859,10,96
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Hines, Gabrielle",Gabrielle,Hines,,24,"Hines, Gabrielle","HINES, GABRIELLE",Amherst,AMH,1119-5532,6,2,25,0,25,0,.143,42,10,16,0,1,4,0,3,2,21,0,0,32,1,14,2,0,2,0,20,0,2.67,0.00,2.33,0.33,0.50,3.33,,,,,,,4.929670524179478,11,96
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Ryu, Zoe",Zoe,Ryu,,69,"Ryu, Zoe","RYU, ZOE",Bowdoin,Bow,1121-4647,12,3,10,0,10,0,.097,113,21,32,2,0,7,0,8,3,41,0,0,61,7,20,4,0,4,0,42,0,2.67,0.17,1.67,0.33,0.67,3.50,,,,,,,4.837727917671376,12,96
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Grumet, Carly",Carly,Grumet,,764,"Grumet, Carly","GRUMET, CARLY",Wesleyan,Wes,1130-6821,11,3,14,0,14,0,.200,70,12,26,3,0,11,0,5,1,49,0,0,29,3,21,6,0,6,0,34,0,2.36,0.27,1.91,0.55,0.45,3.09,,,,,,,4.8240452636678155,13,95
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Wartelle, Rae",Rae,Wartelle,,163,"Wartelle, Rae","WARTELLE, RAE",Conn. College,Conn,1125-2586,7,2,15,0,15,0,.233,60,8,22,0,1,5,0,0,3,11,0,0,0,0,2,7,0,6,1,26,0,3.14,0.00,0.29,1.00,0.00,3.71,,,,,,,4.8143111117766155,14,95
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"LaMendola, Skye",Skye,LaMendola,,69,"LaMendola, Skye","LAMENDOLA, SKYE",Bowdoin,Bow,1121-4257,12,3,4,0,4,0,.341,85,12,41,1,0,11,0,2,7,56,0,0,76,4,24,1,1,1,0,43.5,0,3.42,0.08,2.00,0.08,0.17,3.63,,,,,,,4.764355536271956,15,94
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Simmons, Ellie",Ellie,Simmons,,789,"Simmons, Ellie","SIMMONS, ELLIE",Williams,Wil,1131-6004,6,1,18,0,18,0,.159,44,9,16,0,0,2,0,3,8,23,0,0,36,4,12,2,0,2,0,20,0,2.67,0.00,2.00,0.33,0.50,3.33,,,,,,,4.754546720263212,16,94
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Williams,"Fox, Lilly",Lilly,Fox,,789,"Fox, Lilly","FOX, LILLY",Williams,Wil,1131-5465,7,1,10,0,10,0,.375,24,0,9,2,0,5,0,6,3,30,0,0,0,0,5,5,0,4,1,18,0,1.29,0.29,0.71,0.71,0.86,2.57,,,,,,,4.690673827197932,17,94
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Tufts,"Nelson, Hazel",Hazel,Nelson,,717,"Nelson, Hazel","NELSON, HAZEL",Tufts,Tufts,1129-4910,8,1,14,0,14,0,.538,26,2,16,0,0,4,0,2,1,9,0,0,3,1,1,7,0,4,3,23,0,2.00,0.00,0.13,0.88,0.25,2.88,,,,,,,4.476470501893597,18,94
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,"Chan, Mila",Mila,Chan,,764,"Chan, Mila","CHAN, MILA",Wesleyan,Wes,1130-7118,11,3,18,0,18,0,.274,62,9,26,2,0,6,0,4,4,44,0,0,73,5,24,3,0,2,1,32,0,2.36,0.18,2.18,0.27,0.36,2.91,,,,,,,4.218013273862606,19,93
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Hall, Maya",Maya,Hall,,713,"Hall, Maya","HALL, MAYA",Trinity,TrinCT,1127-5538,6,2,9,0,9,0,.273,33,6,15,1,0,6,0,1,4,14,0,0,0,0,11,2,0,2,0,17,0,2.50,0.17,1.83,0.33,0.17,2.83,,,,,,,3.7653201925614046,20,93
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Tufts,"Heckman, Emma",Emma,Heckman,,717,"Heckman, Emma","HECKMAN, EMMA",Tufts,Tufts,1129-4457,14,3,19,0,19,0,.184,87,14,30,1,1,7,0,9,6,63,0,0,47,7,19,3,2,3,0,40.5,0,2.14,0.07,1.36,0.21,0.64,2.89,,,,,,,3.7202215516504635,21,93
2026-27,wvball,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Smith, Alison",Alison,Smith,,69,"Smith, Alison","SMITH, ALISON",Bowdoin,Bow,1121-4428,12,3,5,0,5,0,.241,83,9,29,0,0,0,0,0,1,3,0,0,0,0,6,10,1,10,0,34,0,2.42,0.00,0.50,0.83,0.00,2.83,,,,,,,3.4738655195330717,22,92
