conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Greenlief, Lex",0,,0,21,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1807:00,0,.00,.00,226,2,3,16,11,.893,0.65,108,13,1806:18,21,21,.62,0.893,.524,5.14
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Riggle, Mya",0,,00,3,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,55:00,0,.00,.00,1,0,0,1,0,1.000,0.00,1,0,53:29,1,3,.00,1.000,.000,.33
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Francus, Alex",0,,1,3,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,65:00,0,.00,.00,1,0,0,0,0,0.0,0.00,0,0,65:45,0,3,.00,0.000,.000,.00
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Beck, Emily",0,,41,3,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,60:00,0,.00,.00,1,0,0,0,0,1.000,0.00,1,0,60:46,0,3,.00,1.000,.000,.33
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Huggins, Kya",0,,2,5,0,0,0,8,11,12,0,6,0,0,2.20,1.60,2.40,1.200,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.20,.00,.00,.00,0,,174:00,0,.00,.00,,,,,,,,,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Delaney, Alex",0,,3,22,0,0,0,14,29,6,2,2,0,0,1.32,.64,.27,.091,.091,12,0,0,0,0,0,0,.000,5,0,0,0,.23,.00,.00,.00,0,,558:00,0,.00,.00,,,,,,,,,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Roberts, Brianna",0,,4,5,0,0,0,4,4,3,1,1,0,0,.80,.80,.60,.200,.200,3,0,0,0,0,0,0,.000,1,0,0,0,.20,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Bertazon, Sophia",0,,5,4,0,0,0,4,4,3,1,1,0,0,1.00,1.00,.75,.250,.250,3,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,116:00,0,.00,.00,,,,,,,,,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Ward, Natasha",0,,6,17,3,0,0,1,2,0,0,0,0,0,.12,.06,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,708:00,0,.00,.00,,,,,,,,,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Jury, Jessi",0,,7,22,1,0,0,8,18,8,6,1,0,0,.82,.36,.36,.045,.273,7,0,0,0,0,0,0,.000,8,0,0,0,.36,.00,.00,.00,0,,751:00,0,.00,.00,,,,,,,,,,,,,,,,
