conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Horton,Dameek",Dameek,Horton,0,G,4,14.0,3.5,10.0,2.5,1.0,0.25,0.0,0.0,1.0,0.25,0.0,0.0,4.0,1.0,4.0,7.0,0.57,2.0,2.0,1.0,0.0,0.0,0.0
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Grant,Evan",Evan,Grant,0,G,5,18.0,3.6,10.0,2.0,6.0,1.2,1.0,0.2,0.0,0.0,0.0,0.0,4.0,0.8,5.0,8.0,0.63,0.0,1.0,0.0,0.0,0.0,0.0
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"DelValle,Brady",Brady,DelValle,0,G,9,28.0,3.111111111111111,5.0,0.56,3.0,0.33,0.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,2.0,8.0,0.25,1.0,6.0,0.17,0.0,0.0,0.0
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Reed,Derek",Derek,Reed,0,G,17,346.0,20.352941176470587,94.0,5.53,33.0,1.94,34.0,2.0,8.0,0.47,2.0,0.12,20.0,1.1764705882352942,39.0,93.0,0.42,9.0,37.0,0.24,7.0,8.0,0.88
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Siechen,Robbie",Robbie,Siechen,0,G,28,525.0,18.75,168.0,6.0,66.0,2.36,38.0,1.36,15.0,0.54,8.0,0.29,18.0,0.6428571428571429,60.0,116.0,0.52,22.0,58.0,0.38,26.0,33.0,0.79
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Conroy,Sean",Sean,Conroy,0,G,28,836.0,29.857142857142858,409.0,14.61,136.0,4.86,113.0,4.04,41.0,1.46,11.0,0.39,59.0,2.107142857142857,146.0,361.0,0.4,70.0,183.0,0.38,47.0,60.0,0.78
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Notias,Michael",Michael,Notias,0,G,28,812.0,29.0,417.0,14.89,108.0,3.86,130.0,4.64,49.0,1.75,9.0,0.32,44.0,1.5714285714285714,151.0,341.0,0.44,45.0,107.0,0.42,70.0,97.0,0.72
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Notias,James",James,Notias,0,G,23,223.0,9.695652173913045,79.0,3.43,32.0,1.39,21.0,0.91,15.0,0.65,1.0,0.04,14.0,0.6086956521739131,32.0,74.0,0.43,4.0,17.0,0.24,11.0,16.0,0.69
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Strohm,Colin",Colin,Strohm,0,F,7,27.0,3.857142857142857,2.0,0.29,4.0,0.57,0.0,0.0,1.0,0.14,1.0,0.14,1.0,0.1428571428571428,1.0,10.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Evans,Kentrell",Kentrell,Evans,0,F,28,592.0,21.142857142857142,302.0,10.79,237.0,8.46,23.0,0.82,19.0,0.68,10.0,0.36,40.0,1.4285714285714286,123.0,197.0,0.62,0.0,0.0,0.0,56.0,87.0,0.64
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Buckley,Liam",Liam,Buckley,0,F,26,634.0,24.384615384615383,276.0,10.62,167.0,6.42,35.0,1.35,18.0,0.69,12.0,0.46,33.0,1.2692307692307692,106.0,179.0,0.59,22.0,56.0,0.39,42.0,53.0,0.79
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Stanley,Dylon",Dylon,Stanley,0,F,28,418.0,14.928571428571429,147.0,5.25,87.0,3.11,17.0,0.61,18.0,0.64,18.0,0.64,24.0,0.8571428571428571,61.0,119.0,0.51,4.0,11.0,0.36,21.0,40.0,0.53
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Gardner,Dimaunte",Dimaunte,Gardner,0,F,11,48.0,4.363636363636363,17.0,1.55,16.0,1.45,4.0,0.36,3.0,0.27,1.0,0.09,3.0,0.2727272727272727,5.0,10.0,0.5,0.0,0.0,0.0,7.0,18.0,0.39
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Tucker,Jordan",Jordan,Tucker,0,G,28,521.0,18.607142857142858,264.0,9.43,102.0,3.64,31.0,1.11,25.0,0.89,7.0,0.25,34.0,1.2142857142857142,91.0,177.0,0.51,11.0,28.0,0.39,71.0,98.0,0.72
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Spisto,Michael",Michael,Spisto,0,G,25,331.0,13.24,32.0,1.28,35.0,1.4,38.0,1.52,11.0,0.44,0.0,0.0,24.0,0.96,10.0,39.0,0.26,4.0,15.0,0.27,8.0,9.0,0.89
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Ibrahem,Mazin",Mazin,Ibrahem,0,G,1,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Griffin,Conor",Conor,Griffin,0,G,19,192.0,10.105263157894736,60.0,3.16,34.0,1.79,15.0,0.79,9.0,0.47,4.0,0.21,6.0,0.3157894736842105,23.0,65.0,0.35,7.0,29.0,0.24,7.0,13.0,0.54
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Roman,Jacob",Jacob,Roman,0,F,9,32.0,3.5555555555555554,15.0,1.67,15.0,1.67,0.0,0.0,1.0,0.11,1.0,0.11,2.0,0.2222222222222222,7.0,15.0,0.47,1.0,3.0,0.33,0.0,0.0,0.0
skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Crilly,Lorenzo",Lorenzo,Crilly,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Beza,Tom",Tom,Beza,0,G,15,56.0,3.7333333333333334,7.0,0.47,7.0,0.47,7.0,0.47,1.0,0.07,1.0,0.07,10.0,0.6666666666666666,2.0,5.0,0.4,1.0,1.0,1.0,2.0,6.0,0.33
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Shklyar,Ari",Ari,Shklyar,0,G,14,48.0,3.4285714285714284,14.0,1.0,7.0,0.5,7.0,0.5,0.0,0.0,0.0,0.0,4.0,0.2857142857142857,5.0,12.0,0.42,0.0,2.0,0.0,4.0,5.0,0.8
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Schanzer,Joe",Joe,Schanzer,0,G,26,240.0,9.23076923076923,57.0,2.19,30.0,1.15,24.0,0.92,10.0,0.38,3.0,0.12,10.0,0.3846153846153846,23.0,48.0,0.48,9.0,27.0,0.33,2.0,5.0,0.4
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Lasry,Benjamin",Benjamin,Lasry,0,G,10,39.0,3.9,13.0,1.3,8.0,0.8,2.0,0.2,1.0,0.1,0.0,0.0,3.0,0.3,4.0,6.0,0.67,0.0,0.0,0.0,5.0,10.0,0.5
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Dovrat,Yair",Yair,Dovrat,0,G,28,889.0,31.75,247.0,8.82,135.0,4.82,141.0,5.04,32.0,1.14,19.0,0.68,59.0,2.107142857142857,86.0,200.0,0.43,36.0,101.0,0.36,39.0,52.0,0.75
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Samet,Zevi",Zevi,Samet,0,G,28,896.0,32.0,651.0,23.25,115.0,4.11,66.0,2.36,43.0,1.54,4.0,0.14,44.0,1.5714285714285714,233.0,475.0,0.49,94.0,233.0,0.4,91.0,105.0,0.87
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Itcovichi,Roy",Roy,Itcovichi,0,F,25,617.0,24.68,195.0,7.8,107.0,4.28,39.0,1.56,15.0,0.6,6.0,0.24,32.0,1.28,75.0,156.0,0.48,8.0,20.0,0.4,37.0,47.0,0.79
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Valdman,Tom",Tom,Valdman,0,G,18,78.0,4.333333333333333,32.0,1.78,14.0,0.78,9.0,0.5,1.0,0.06,3.0,0.17,6.0,0.3333333333333333,12.0,28.0,0.43,5.0,15.0,0.33,3.0,6.0,0.5
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Sundjyvsky,Or",Or,Sundjyvsky,0,G,8,148.0,18.5,72.0,9.0,29.0,3.63,14.0,1.75,8.0,1.0,1.0,0.13,14.0,1.75,23.0,57.0,0.4,7.0,16.0,0.44,19.0,28.0,0.68
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Bardichev,Dothan",Dothan,Bardichev,0,F,27,538.0,19.925925925925927,163.0,6.04,88.0,3.26,51.0,1.89,19.0,0.7,11.0,0.41,36.0,1.3333333333333333,58.0,130.0,0.45,33.0,90.0,0.37,14.0,21.0,0.67
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Zakheim,Max",Max,Zakheim,0,G,25,712.0,28.48,226.0,9.04,125.0,5.0,71.0,2.84,34.0,1.36,7.0,0.28,35.0,1.4,80.0,151.0,0.53,9.0,36.0,0.25,57.0,69.0,0.83
skyline_conference,Skyline Conference,2025-26,Yeshiva,"Baynash,Hillel",Hillel,Baynash,0,G,16,53.0,3.3125,7.0,0.44,1.0,0.06,4.0,0.25,3.0,0.19,0.0,0.0,2.0,0.125,3.0,10.0,0.3,0.0,5.0,0.0,1.0,2.0,0.5
