conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Chloe Neubauer,,,,14,14,0,1,0,0,0,1,6,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,10,6,26,6,805:00,60,0,1.000,19,23,3,12,2,10,.826,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Carmelarose Fowler,,,,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,143:00,73,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Pauline Mrad,,,,14,9,0,0,0,0,0,1,4,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,22,3,592:00,97,0,1.000,17,24,0,9,3,6,.708,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Giulianna Falquez,,,,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,402:00,96,0,1.000,5,5,0,0,0,0,1.000,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Trista Hough,,,,14,14,0,6,0,0,0,1,14,1,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,51,12,32,21,779:00,0,0,1.000,41,58,14,38,12,26,.707,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Erin Cooper,,,,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,132:00,89,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Cassandra Minervinni,,,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,6,2,201:00,100,0,1.000,5,5,1,4,2,2,1.000,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Saoirse Twomey,,,,12,10,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,5,8,13,692:00,97,0,1.000,8,12,2,6,3,3,.667,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Isabel Moreira,,,,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10,0,9,6,310:00,77,0,1.000,4,8,4,2,1,1,.500,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,wlax,Centenary (NJ),Dyani Alonso,,,,14,14,0,5,0,0,0,1,17,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,26,54,30,12,823:00,48,0,1.000,52,68,11,42,13,29,.765,,,,,,,,,,,,,,
