conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Laura Sullivan,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Brigid Brown,,,,15,1,0,0,0,0,0,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,9,2,60:00,0,0,1.000,12,17,1,13,3,10,.706,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Danielle Macek,,,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,3,60:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Madeline McDevitt,,,,18,12,0,3,0,0,0,0,16,1,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,21,23,17,19,759:00,103,0,1.000,46,66,13,32,8,24,.697,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Kelly Bunnick,,,,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,22,17,8,18,785:00,55,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Charlotte Spaulding,,,,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,00:00,0,0,1.000,4,4,0,3,0,3,1.000,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Amelia Clair,,,,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,3,4,3,00:00,0,0,1.000,8,9,0,5,0,5,.889,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Ariana Bransfield,,,,17,6,0,1,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,10,29,3,12,398:00,89,0,1.000,3,5,3,3,1,2,.600,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Tori Wilsey,,,,19,2,0,3,0,0,0,1,14,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,32,37,28,22,120:00,0,0,1.000,41,58,5,32,10,22,.707,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Sophia Callano,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Olivia Daniels,,,,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,7,3,5,00:00,0,0,1.000,7,7,2,4,0,4,1.000,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Annie Galarza,,,,18,15,0,2,0,0,0,1,9,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,27,1,22,8,935:00,55,0,1.000,17,28,7,25,14,11,.607,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Lilly Milberg,,,,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,00:00,0,0,1.000,4,7,1,4,1,3,.571,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Lauren Bendo,,,,19,19,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,38,5,9,23,1179:00,103,0,1.000,2,2,0,1,0,1,1.000,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Reagan Quinn,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,00:00,0,0,1.000,4,5,0,3,1,2,.800,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Izzy Fiore,,,,19,19,0,9,0,0,0,3,22,0,2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,26,0,20,17,1179:00,103,0,1.000,71,100,16,51,12,39,.710,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Ellie Verrill,,,,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,6,4,00:00,0,0,1.000,8,9,1,6,0,6,.889,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Henley Bredemann,,,,19,17,0,2,0,0,0,2,11,0,6,2,0,0,0,8,3,0,0,0,0,0,0,0,0,16,59,28,11,1059:00,103,0,1.000,62,79,6,46,6,40,.785,,,,,,,,,,,,,,
landmark_conference,Landmark Conference,2025-26,wlax,Catholic,Caroline Regan,,,,17,5,0,0,0,0,0,1,6,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,16,3,15,5,300:00,0,0,1.000,11,14,0,17,9,8,.786,,,,,,,,,,,,,,
