conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Bridgewater College,"Widrick, Trey",0,,24,19,19,0,0,39,63,28,6,11,0,0,3.32,2.05,1.47,0.579,0.316,28,1,1,0,3,5,4,0.211,17,0,0,0,0.89,0.0,0.0,0.0,0,,1518:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.946569372533461,4.402831149130708,6.21678837196547,7.316777029889345,-0.6519524861861323,-0.16320043678429894,15.006731490920293,1,99
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Virginia Wesleyan,"Bittler, Zach",0,,20,19,19,0,0,24,39,24,4,10,0,0,2.05,1.26,1.26,0.526,0.211,14,2,0,0,3,2,2,0.105,17,0,2,0,0.89,0.11,0.0,0.0,0,,1266:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.359937121729788,2.7580730810854037,5.246452178439477,4.254477614905386,0.7131233367418682,-0.16320043678429894,11.77231200058072,2,96
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Bridgewater College,"Queen, Riley",0,,10,19,19,0,0,32,57,21,1,10,2,2,3.0,1.68,1.11,0.526,0.053,22,0,0,0,3,4,2,0.105,14,0,4,0,0.74,0.21,0.0,0.0,0,,1527:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.359937121729788,0.2909359790174476,4.518700033294983,5.887703969563497,2.078199159669869,-0.16320043678429894,9.657773425024429,3,95
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"DeLorenzo, Sean",0,,11,21,0,0,0,16,31,20,2,9,0,0,1.48,0.76,0.95,0.429,0.095,7,0,1,0,2,3,2,0.095,5,0,0,0,0.24,0.0,0.0,0.0,0,,594:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.773304870926115,1.1133150130400995,4.276115984913485,2.6212512602472753,-0.6519524861861323,-0.16320043678429894,9.23322986918472,4,94
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Eastern Mennonite University,"Tokhi, Hamidullah",0,,7,19,18,0,0,15,34,16,4,6,0,0,1.79,0.79,0.84,0.316,0.211,9,0,0,0,3,3,0,0.0,15,0,2,0,0.79,0.11,0.0,0.0,0,,1175:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.013408118515095,2.7580730810854037,3.305779791387492,2.417097965915011,0.7131233367418682,-0.16320043678429894,7.699836396631563,5,93
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Pask, Evan",0,,18,23,23,0,0,12,26,14,6,4,0,0,1.13,0.52,0.61,0.174,0.261,8,1,0,0,1,1,1,0.043,15,0,1,0,0.65,0.04,0.0,0.0,0,,1281:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.8401436169077485,4.402831149130708,2.8206116946244957,1.8046380829182196,0.030585425277867912,-0.16320043678429894,7.318173585042074,6,93
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Washington and Lee,"Couhig, Buster",0,,11,21,21,0,0,16,42,16,2,7,2,2,2.0,0.76,0.76,0.333,0.095,9,1,0,0,3,4,4,0.19,19,0,2,0,0.9,0.1,0.0,0.0,0,,1475:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.6000403693187684,1.1133150130400995,3.305779791387492,2.6212512602472753,0.7131233367418682,-0.16320043678429894,7.1759686586699765,7,92
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Shenandoah,"Rodriguez, Jarbin",0,,10,16,16,0,0,13,24,14,6,4,1,1,1.5,0.81,0.88,0.25,0.375,9,1,0,0,1,2,0,0.0,11,0,3,0,0.69,0.19,0.0,0.0,0,,990:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.8401436169077485,4.402831149130708,2.8206116946244957,2.0087913772504837,1.3956612482058686,-0.16320043678429894,7.154242870469327,8,91
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Guilford College,"Garbia, Isaac",0,,8,18,17,0,0,19,47,16,2,7,0,0,2.61,1.06,0.89,0.389,0.111,12,2,0,0,3,2,3,0.167,9,0,4,0,0.5,0.22,0.0,0.0,0,,1429:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.6000403693187684,1.1133150130400995,3.305779791387492,3.233711143244067,2.078199159669869,-0.16320043678429894,7.093699261830134,9,91
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Guilford College,"Garbia, Jaykob",0,,11,18,17,0,0,22,34,14,2,6,0,0,1.89,1.22,0.78,0.333,0.111,16,0,1,0,0,2,0,0.0,12,0,0,0,0.67,0.0,0.0,0.0,0,,1492:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.013408118515095,1.1133150130400995,2.8206116946244957,3.8461710262408584,-0.6519524861861323,-0.16320043678429894,6.6994640667701235,10,90
