conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_plusminus,z_penalty_stats_minutes,composite_score,rank,rating
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Malzahn, Victor",,0,4,23,5,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,,0.0,10,20,-10,21,0,39,4,2,2,0.05,0,0,,,,,,,,,,,,,,,,,,-0.4988789957065082,-0.274420261387338,-0.6025880781519293,-1.502188891308117,,,1,99
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Seibert, Ethan",,0,5,13,2,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,,0.0,6,11,-5,11,0,25,2,2,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.7527464136399975,-0.823260784162014,-0.6025880781519293,-0.8240353760719066,,,2,94
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Azevedo, Livio",,0,7,25,0,0,,0,0,0,1,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,16,22,38,0.421,1.38,9,17,-8,11,0,46,6,5,1,0.02,0,0,,,,,,,,,,,,,,,,,,-0.2450115777730188,-0.548840522774676,0.01434733519409358,-1.230927485213633,,,3,93
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Kussmann, Kyle",,0,8,23,10,0,,0,0,0,1,0,0,2,1,0,5,10:00,0,0,0,0,0,0,5,0,1,1,0.0,0.0,21,24,-3,20,0,51,17,13,4,0.08,0,0,,,,,,,,,,,,,,,,,,1.1512592208611727,0.274420261387338,1.6595084374501547,-0.5527739699774225,,,4,91
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Gates, Jacob",,0,9,24,12,0,,0,0,0,1,0,0,2,1,0,7,22:00,0,1,0,0,0,0,6,0,1,1,0.0,0.0,20,24,-4,10,0,55,13,9,4,0.07,0,0,,,,,,,,,,,,,,,,,,0.643524384994194,0.274420261387338,0.8369278863221241,-0.6884046730246646,,,5,90
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Kull, Michael",,0,10,24,5,0,,0,0,0,0,0,0,0,0,0,2,12:00,0,1,0,0,0,0,1,2,1,3,0.667,0.5,10,23,-13,5,0,42,7,6,1,0.02,0,0,,,,,,,,,,,,,,,,,,-0.1180778688062741,-0.548840522774676,0.21999247297610122,-1.909081000449843,,,6,89
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Higgins, Josh",,0,11,2,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,4,0,1,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,-1.006613831573487,-0.823260784162014,-1.0138783537159446,-0.14588186083569638,,,7,88
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Sanchez, Manny",,0,12,22,6,0,,0,0,0,1,0,0,2,1,0,2,04:00,0,0,0,0,0,0,2,173,178,351,0.493,1.03,16,21,-5,4,0,37,21,14,7,0.19,0,0,,,,,,,,,,,,,,,,,,1.6589940567281514,1.097681045549352,1.8651535752321622,-0.8240353760719066,,,8,87
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Grund, Josh",,0,13,21,4,0,,0,0,0,0,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,41,61,102,0.402,1.49,10,13,-3,6,0,33,8,5,3,0.09,0,0,,,,,,,,,,,,,,,,,,0.008855840160470575,0.0,0.01434733519409358,-0.5527739699774225,,,9,86
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"McAleer, Connor",,0,16,5,1,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,2,1,3,0.667,0.5,0,3,-3,1,0,4,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,-1.006613831573487,-0.823260784162014,-1.0138783537159446,-0.5527739699774225,,,10,85
