season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Myers, Isabella",Isabella,Myers,,28749,"Myers, Isabella","MYERS, ISABELLA",Transylvania,Transy,1039-2547,107,45,8,0,8,0,.250,1218,132,437,31,1,120,0,28,31,340,0,0,478,28,332,44,3,36,8,491,0,4.08,0.29,3.10,0.41,0.26,4.59,,,,,,,8.706381092761022,1,99
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Lanham, Jayda",Jayda,Lanham,,939,"Lanham, Jayda","LANHAM, JAYDA",Anderson,AU,0,80,31,7,0,7,0,.141,808,122,236,21,2,139,0,35,21,280,0,0,435,18,313,36,3,34,2,290,1,2.95,0.26,3.91,0.45,0.44,3.63,,,,,,,7.878950576986007,2,99
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,"Piatt, Addison",Addison,Piatt,,195,"Piatt, Addison","PIATT, ADDISON",Earlham,Earl,1215-1841,122,49,8,0,8,0,.228,1152,108,371,22,5,144,0,42,47,533,0,0,849,25,476,24,0,23,1,425.5,0,3.04,0.18,3.90,0.20,0.34,3.49,,,,,,,6.903661106127576,3,99
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Ball, Avery",Avery,Ball,,1192,"Ball, Avery","BALL, AVERY",Manchester,Manc,1036-2196,104,43,3,0,3,0,.222,874,147,341,12,8,168,0,36,29,367,0,0,557,20,259,27,6,20,7,394,1,3.28,0.12,2.49,0.26,0.35,3.79,,,,,,,6.6550800837707484,4,98
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,"Harrington, Aniyah",Aniyah,Harrington,,195,"Harrington, Aniyah","HARRINGTON, ANIYAH",Earlham,Earl,1215-1583,120,47,21,0,21,0,.182,1191,134,351,22,4,167,0,29,15,403,0,0,782,60,423,39,1,30,9,404,0,2.93,0.18,3.53,0.33,0.24,3.37,,,,,,,6.368955704214781,5,98
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Graves, Hannah",Hannah,Graves,,8567,"Graves, Hannah","GRAVES, HANNAH",Mount St. Joseph,MSJ,1037-2462,103,48,5,0,5,0,.153,1049,159,319,30,3,155,0,40,42,374,0,0,689,48,343,17,2,15,2,368.5,1,3.10,0.29,3.33,0.17,0.39,3.58,,,,,,,6.331738305628915,6,98
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Sicking, Emma",Emma,Sicking,,8567,"Sicking, Emma","SICKING, EMMA",Mount St. Joseph,MSJ,1037-2465,102,47,9,0,9,0,.154,1079,172,338,13,7,108,0,31,61,268,0,0,562,56,238,32,0,30,2,386,0,3.31,0.13,2.33,0.31,0.30,3.78,,,,,,,6.233316850682554,7,97
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Blanton, Emma",Emma,Blanton,,585,"Blanton, Emma","BLANTON, EMMA",Rose-Hulman,RHIT,1038-5153,79,50,18,0,18,0,.135,817,151,261,17,2,87,0,21,31,325,0,0,404,31,244,17,3,12,5,293,0,3.30,0.22,3.09,0.22,0.27,3.71,,,,,,,6.068552236717965,8,97
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,"Kaiser, Lilly",Lilly,Kaiser,,28749,"Kaiser, Lilly","KAISER, LILLY",Transylvania,Transy,1039-2912,98,43,5,0,5,0,.329,435,64,207,15,4,49,0,30,27,233,0,0,13,1,86,64,8,56,8,273,1,2.11,0.15,0.88,0.65,0.31,2.79,,,,,,,5.894399327434304,9,97
2025-26,wvball,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Garcia, Nashaliz",Nashaliz,Garcia,,30171,"Garcia, Nashaliz","GARCIA, NASHALIZ",Berea,BEREA,921-1420,92,40,17,0,17,0,.341,461,41,198,7,1,67,0,29,18,264,0,0,24,3,47,60,6,41,19,266.5,0,2.15,0.08,0.51,0.65,0.32,2.90,,,,,,,5.828557204041021,10,96
