season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Alexa Fontanez,,Third Year,37141,608,ACTIVE,89.38,17.38,13,87.8608782822103,6,0,0,1.59325992132835,-21.1721077090107,,clippd_scoreboard,862,69,0.171554740651813
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Emma McCoy,,Third Year,37146,637,ACTIVE,90.23,18.23,13,88.7070321283641,6,0,0,1.3592469907491,-21.1721077090107,,clippd_scoreboard,906,68,0.0854049672619758
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Addison Gibboney,,Second Year,5154,100000,ACTIVE,100.5,28.5,8,99.2244276983562,4,0,0,0.0856163727000601,-20.9268095844556,,clippd_scoreboard,1220,58,1.06662352567732
2025-26,wgolf,Women,,unknown,LaGrange,LaGrange College,Addison Hegwood-Anderson,,Second Year,5159,961,ACTIVE,106.15,34.15,13,104.630109051441,6,0,0,0.0189394021010431,-21.1721077090107,,clippd_scoreboard,1323,55,0.0952211139742783
2025-26,wgolf,Women,,unknown,W. Connecticut State,Western Connecticut State,Felicity Fuller,,Second Year,79577,100000,ACTIVE,113.0,41.0,6,115.60795862718,5,0,0,0.0066641509221765,-43.0240681269699,,clippd_scoreboard,1397,53,0.000614557697305726
