season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Paul Austin,Paul,Austin,,1454,Paul Austin,0,0WHTW,34,29,,,97,26,24,15,3,0,1,27,0,4,17,10,3,0,4,0,0,0,0,0,0,1,0,0.430,30,132,3,1.000,.247,.309,54,54,0,0,0,0,0,14,0,108,1.000,0,.000,,4,2,43,11,"6,26",0.23,6,26,"9,37",0.24,9,37,"7,27",0.26,7,27,"2,5",0.40,2,5,0,0,0,0,"27,49","2,5","29,48",14,0,0,0,"0,1",0,0,1,14,14,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Coffield Carson,Coffield,Carson,,1454,Coffield Carson,0,0WHTW,44,44,,,167,34,46,54,9,1,10,13,0,15,22,2,3,1,0,7,0,0,0,1,0,4,0,0.366,87,202,4,.750,.275,.521,313,10,5,0,0,0,0,31,0,328,.985,0,.000,,3,9,34,68,"17,53",0.32,17,53,"35,104",0.34,35,104,"24,59",0.41,24,59,"5,12",0.42,5,12,0,0,0,0,"14,39","14,19","61,123",96,0,0,0,0,0,0,0,20,33,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Gray Caleb,Gray,Caleb,,1454,Gray Caleb,0,0WHTW,45,45,,,178,48,70,54,14,0,14,21,3,6,42,12,7,2,1,1,0,0,0,1,0,8,0,0.471,126,207,9,.778,.393,.708,100,49,3,0,0,0,0,11,0,152,.980,0,.000,,4,5,33,30,"26,61",0.43,26,61,"35,105",0.33,35,105,"22,64",0.34,22,64,"6,16",0.38,6,16,0,0,0,0,"23,35","13,26","54,112",279,0,0,0,0,0,0,0,15,38,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Memarian Kyle,Memarian,Kyle,,1454,Memarian Kyle,0,0WHTW,41,41,,,170,39,71,31,13,4,5,15,0,2,10,3,12,9,1,1,0,0,0,1,3,2,0,0.468,107,189,21,.571,.418,.629,90,16,3,0,0,0,0,8,0,109,.972,0,.000,,11,7,43,36,"26,59",0.44,26,59,"41,89",0.46,41,89,"25,56",0.45,25,56,"7,15",0.47,7,15,0,0,0,0,"16,40","5,9","60,97",107,0,0,0,0,0,0,0,6,35,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Quiggle Ty,Quiggle,Ty,,1454,Quiggle Ty,0,0WHTW,25,21,,,80,15,24,17,3,0,0,12,0,1,28,13,4,3,0,0,0,0,0,1,0,2,0,0.398,27,93,7,.571,.300,.338,6,8,1,0,0,0,0,0,0,15,.933,0,.000,,3,2,19,8,"9,31",0.29,9,31,"18,44",0.41,18,44,"16,33",0.48,16,33,"3,8",0.38,3,8,0,0,0,0,"7,20","5,7","25,46",133,0,0,0,30,0,0,0,2,15,0,,Whitworth,WHTW,0,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Molenda Brock,Molenda,Brock,,1454,Molenda Brock,0,0WHTW,34,31,,,125,27,38,27,4,3,5,15,0,0,16,3,5,2,0,1,0,0,0,1,1,4,0,0.376,63,141,7,.714,.304,.504,117,11,2,1,0,8,6,0,0,130,.985,14,.571,,4,0,33,35,"10,45",0.22,10,45,"19,69",0.28,19,69,"12,46",0.26,12,46,"1,4",0.25,1,4,0,0,0,0,"14,31","5,11","28,70",98,0,0,0,57,0,0,0,8,42,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Shipman Spencer,Shipman,Spencer,,1454,Shipman Spencer,0,0WHTW,27,27,,,103,23,32,22,6,2,5,11,1,3,29,11,6,1,2,2,0,0,0,0,0,2,0,0.387,57,121,7,.857,.311,.553,31,64,7,0,0,0,0,15,0,102,.931,0,.000,,2,2,17,27,"12,35",0.34,12,35,"23,62",0.37,23,62,"13,38",0.34,13,38,"1,6",0.17,1,6,0,0,0,0,"5,11","3,11","37,72",9,0,0,0,0,0,0,0,9,22,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Morrison Aidan,Morrison,Aidan,,1454,Morrison Aidan,0,0WHTW,41,41,,,144,45,39,26,11,1,5,19,0,18,16,3,11,2,4,1,0,0,0,4,1,7,0,0.418,67,186,13,.846,.271,.465,75,2,1,0,0,0,0,0,0,78,.987,0,.000,,5,8,40,47,"10,38",0.26,10,38,"18,80",0.23,18,80,"12,44",0.27,12,44,"6,12",0.50,6,12,0,0,0,0,"9,21","8,11","47,99",74,0,0,0,0,0,0,0,15,26,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Giusti Dominic,Giusti,Dominic,,1454,Giusti Dominic,0,0WHTW,44,40,,,141,32,40,26,4,0,0,12,0,5,9,5,8,1,3,1,0,0,0,2,0,4,0,0.358,44,162,9,.889,.284,.312,92,4,1,0,0,0,0,1,0,97,.990,0,.000,,4,3,45,47,"7,40",0.18,7,40,"26,78",0.33,26,78,"19,62",0.31,19,62,"6,11",0.55,6,11,0,0,0,0,"13,34","9,19","44,87",200,0,0,0,0,0,0,0,10,36,0,,Whitworth,WHTW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northwest Conference (NWC),nwc,Whitworth,Huntsman Dylan,Huntsman,Dylan,,1454,Huntsman Dylan,0,0WHTW,14,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,6,1,0,0,5,4,0,0,8,.875,9,.556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Whitworth,WHTW,0,False,83,1,14,5,2,0,0,0,0,0,71.0,41,37,18,40,13,0,8,4.69,278,316,2,9,0,5,6,0,0,8,.299,94,62,1,"7,12","5,19","0,2",0,"3,13",,,
