season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,wsoc,Liberty League (LL),ll,Bard,Julia Skoufalos,Julia,Skoufalos,,962,Julia Skoufalos,"SKOUFALOS,JULIA",Bard,BARD-W,1232-2718,3,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,120:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,180,66
2026-27,wsoc,Liberty League (LL),ll,Ithaca,"Kasenchar, Margo",Margo,Kasenchar,,313,"Kasenchar, Margo","KASENCHAR,MARGO",Ithaca,ITC,1006-9908,2,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,181,66
2026-27,wsoc,Liberty League (LL),ll,St. Lawrence,"Keenan, Sydney",Sydney,Keenan,,607,"Keenan, Sydney","KEENAN,SYDNEY",St. Lawrence,SLU,1062-10854,2,2,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,182,66
2026-27,wsoc,Liberty League (LL),ll,RPI,"Kim, Bethany",Bethany,Kim,,570,"Kim, Bethany","KIM,BETHANY",RPI,RPI,1060-6703,3,3,18,0,18,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,183,66
2026-27,wsoc,Liberty League (LL),ll,William Smith,"Klug, Emma",Emma,Klug,,30073,"Klug, Emma","KLUG,EMMA",William Smith,WSC,1059-8893,1,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,21:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,184,66
2026-27,wsoc,Liberty League (LL),ll,Clarkson,"Krayeske, Sarah",Sarah,Krayeske,,146,"Krayeske, Sarah","KRAYESKE,SARAH",Clarkson,CLK,1057-5294,3,1,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,182:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,185,65
2026-27,wsoc,Liberty League (LL),ll,Clarkson,"Krdzic, Alina",Alina,Krdzic,,146,"Krdzic, Alina","KRDZIC,ALINA",Clarkson,CLK,1057-5120,0,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,186,65
2026-27,wsoc,Liberty League (LL),ll,RPI,"Kriha, Maddi",Maddi,Kriha,,570,"Kriha, Maddi","KRIHA,MADDI",RPI,RPI,1060-7194,3,0,11,0,11,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,187,65
2026-27,wsoc,Liberty League (LL),ll,Skidmore,"Kushnick, Ella",Ella,Kushnick,,642,"Kushnick, Ella","KUSHNICK,ELLA",Skidmore,SKD,1063-3145,1,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,188,65
2026-27,wsoc,Liberty League (LL),ll,Ithaca,"Larose, Kate",Kate,Larose,,313,"Larose, Kate","LAROSE,KATE",Ithaca,ITC,1006-11880,0,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.4872308442510056,189,65
