season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Mount Union,Aly Gleason,Aly,Gleason,,452,Aly Gleason,"GLEASON,ALY",GLEASONALYMOUNT UN,6,0,,,Mount Union,MOUNT UN,1279-5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,28:00,12,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Mount Union,Madelyn Sams,Madelyn,Sams,,452,Madelyn Sams,"SAMS,MADELYN",SAMSMADELYNMOUNT UN,6,0,,,Mount Union,MOUNT UN,1279-5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,35:00,39,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Mount Union,Delaney Brown,Delaney,Brown,,452,Delaney Brown,"BROWN,DELANEY",BROWNDELANEYMOUNT UN,18,18,,,Mount Union,MOUNT UN,1279-4677,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,1,11,6,1039:00,80,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Mount Union,"Fuenfstueck, Reese",Reese,Fuenfstueck,,452,"Fuenfstueck, Reese","FUENFSTUECK,REESE",FUENFSTUECKREESEMOUNT UN,9,1,,,Mount Union,MOUNT UN,1279-5111,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,82:00,42,0,1.000,,7,8,0,12,7,5,.875,1.33,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Jillian Sowers,Jillian,Sowers,,455,Jillian Sowers,"SOWERS,JILLIAN",SOWERSJILLIANMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,24,1,20,17,1014:00,74,0,1.000,,4,5,0,3,1,2,.800,0.18,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Leah Meny,Leah,Meny,,455,Leah Meny,"MENY,LEAH",MENYLEAHMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,24,1,12,12,1020:00,49,0,1.000,,2,2,0,1,0,1,1.000,0.06,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Maria Decaminada,Maria,Decaminada,,455,Maria Decaminada,"DECAMINADA,MARIA",DECAMINADAMARIAMUSKINGU,16,16,,,Muskingum,MUSKINGU,0,0,6,0,0,0,3,26,0,6,1,0,0,0,11,6,0,0,0,0,0,0,0,0,32,73,35,20,952:00,84,0,1.000,,73,104,12,51,12,39,.702,3.19,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Lindsay Davis,Lindsay,Davis,,455,Lindsay Davis,"DAVIS,LINDSAY",DAVISLINDSAYMUSKINGU,17,17,,,Muskingum,MUSKINGU,0,0,9,0,0,1,0,36,2,5,2,0,0,0,4,2,0,0,0,0,0,0,0,0,40,55,45,21,1020:00,49,0,1.000,,64,86,18,49,8,41,.744,2.88,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Savannah Hendrix,Savannah,Hendrix,,455,Savannah Hendrix,"HENDRIX,SAVANNAH",HENDRIXSAVANNAHMUSKINGU,13,3,,,Muskingum,MUSKINGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,5,2,180:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Ohio Athletic Conference (OAC),oac,Muskingum,Ella Duling,Ella,Duling,,455,Ella Duling,"DULING,ELLA",DULINGELLAMUSKINGU,16,2,,,Muskingum,MUSKINGU,0,0,1,0,0,0,1,3,0,0,1,0,0,0,11,4,0,0,0,0,0,0,0,0,5,0,22,7,171:00,14,0,1.000,,16,27,12,15,7,8,.593,0.94,,,,,,,,,,,,,,,,,,
