season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,E. Morton,E.,Morton,,2758,E. Morton,0,0THOMAS (,41,41,,,151,35,58,30,8,3,0,17,0,5,30,11,9,2,3,3,0,0,0,0,1,0,0,0.455,72,179,11,.818,.384,.477,63,96,16,0,0,0,0,17,0,175,.909,0,.000,,8,5,26,36,"20,47",0.43,20,47,"39,81",0.48,39,81,"21,47",0.45,21,47,"12,26",0.46,12,26,0,0,0,0,"10,29","12,17","66,98",238,0,0,0,0,0,0,0,12,30,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,H. Dippner,H.,Dippner,,2758,H. Dippner,0,0THOMAS (,42,42,,,128,45,39,17,4,0,1,33,1,19,19,11,14,5,1,1,0,0,0,2,0,2,0,0.503,46,182,19,.737,.305,.359,69,0,1,0,0,0,0,0,0,70,.986,0,.000,,4,2,33,34,"15,31",0.48,15,31,"18,53",0.34,18,53,"12,33",0.36,12,33,"8,20",0.40,8,20,0,0,0,0,"34,68","6,9","43,68",81,0,0,0,0,0,0,0,10,20,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,D. Cagnina,D.,Cagnina,,2758,D. Cagnina,0,0THOMAS (,42,42,,,131,32,44,29,10,1,2,25,2,9,14,7,4,3,1,3,0,0,0,2,0,6,0,0.464,62,169,7,.571,.336,.473,264,13,4,0,0,0,0,18,0,281,.986,0,.000,,5,4,41,30,"19,45",0.42,19,45,"23,80",0.29,23,80,"20,59",0.34,20,59,"8,21",0.38,8,21,0,0,0,0,"14,26","7,13","51,94",26,0,0,0,0,0,0,0,14,38,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,T. Meza,T.,Meza,,2758,T. Meza,0,0THOMAS (,39,39,,,140,33,45,35,4,0,3,11,1,3,7,2,2,1,6,3,0,0,0,7,0,8,0,0.376,58,163,3,.667,.321,.414,23,63,9,0,0,0,0,3,0,95,.905,0,.000,,5,9,45,47,"19,57",0.33,19,57,"27,83",0.33,27,83,"18,57",0.32,18,57,"7,23",0.30,7,23,0,0,0,0,"9,24","14,18","58,100",198,0,0,0,0,0,0,0,29,37,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,S. Keblinsky,S.,Keblinsky,,2758,S. Keblinsky,0,0THOMAS (,33,33,,,114,23,47,23,9,1,3,17,1,0,10,4,4,2,0,1,0,0,0,2,1,2,0,0.485,67,132,6,.667,.412,.588,29,28,2,0,0,0,0,6,0,59,.966,0,.000,,5,3,24,30,"17,35",0.49,17,35,"31,64",0.48,31,64,"18,42",0.43,18,42,"8,21",0.38,8,21,0,0,0,0,"11,27","5,9","44,72",143,0,0,0,0,0,0,0,6,29,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,J. Bartlett,J.,Bartlett,,2758,J. Bartlett,0,0THOMAS (,31,30,,,88,17,22,16,8,0,0,15,1,3,21,4,0,0,1,2,0,0,0,1,0,1,0,0.370,30,109,0,.000,.250,.341,40,43,4,0,0,0,0,13,0,87,.954,0,.000,,1,2,16,32,"5,23",0.22,5,23,"13,50",0.26,13,50,"8,30",0.27,8,30,"2,14",0.14,2,14,0,0,0,0,"9,23","8,8","35,62",58,0,0,0,5,0,0,0,18,17,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,C. Haynes,C.,Haynes,,2758,C. Haynes,0,0THOMAS (,42,41,,,130,39,50,48,16,1,6,29,0,6,26,14,3,2,1,3,0,0,0,2,2,3,0,0.506,86,169,5,.600,.385,.662,40,1,4,0,0,0,0,0,0,45,.911,0,.000,,4,3,27,27,"15,42",0.36,15,42,"33,80",0.41,33,80,"24,56",0.43,24,56,"10,23",0.43,10,23,0,0,0,0,"22,40","11,23","51,94",217,0,0,0,0,0,0,0,5,28,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,J. Diaz,J.,Diaz,,2758,J. Diaz,0,0THOMAS (,25,3,,,18,10,1,4,0,0,0,4,0,2,3,2,8,1,0,2,0,0,0,1,0,1,0,0.269,1,26,9,.889,.056,.056,5,1,0,0,0,0,0,0,0,6,1.000,0,.000,,0,2,9,7,"0,7",0,0,7,"1,12",0.08,1,12,"1,11",0.09,1,11,"0,4",0,0,4,0,0,0,0,"1,2","3,4","8,17",0,0,0,0,13,0,0,0,5,7,0,,Thomas,THOMAS (,0,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,P. Temby,P.,Temby,,2758,P. Temby,0,0THOMAS (,22,16,,,41,8,10,7,2,0,0,5,0,8,8,4,2,0,0,1,0,0,0,0,0,0,0,0.418,12,55,2,1.000,.244,.293,112,7,4,7,0,25,3,0,0,123,.967,28,.893,,2,3,4,18,"6,17",0.35,6,17,"6,26",0.23,6,26,"5,14",0.36,5,14,"2,5",0.40,2,5,0,0,0,0,"8,10","2,2","13,32",2,0,0,0,46,0,0,0,1,14,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,J. Spencer,J.,Spencer,,2758,J. Spencer,0,0THOMAS (,9,2,,,9,1,2,4,2,0,0,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0.462,4,13,0,.000,.222,.444,8,1,2,0,0,0,0,0,0,11,.818,0,.000,,1,0,2,1,"1,2",0.50,1,2,"2,7",0.29,2,7,"2,6",0.33,2,6,0,0,0,0,0,0,0,0,"1,1","0,2","4,9",0,0,0,0,3,0,0,0,0,1,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
