conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
mwc,Midwest Conference (MWC),2025-26,wvball,Monmouth (IL),"Hogan, Brynn",0,,20,91,46,0.105,325.0,51.0,85.0,11.0,2.0,74.0,0.0,33.0,25.0,325.0,0.0,0.0,16.0,1.0,96.0,22.0,0.0,20.0,2.0,130.0,0.0,0.93,0.12,1.05,0.24,0.36,1.43,0.410042520330379,0.17133326781923378,-0.35570989721624596,0.36435283289141773,1.4039773711936232,-0.1254266491936319,0.3910910183065691,0.8739760709031105,0.8804780881291437,46,67
mwc,Midwest Conference (MWC),2025-26,wvball,Lake Forest,"Osinaike, Simisola",0,,14,71,26,0.119,286.0,44.0,78.0,3.0,5.0,39.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,2.0,30.0,40.0,10.0,24.0,16.0,106.0,3.0,1.1,0.04,0.42,0.56,0.0,1.49,0.4701433152724204,0.3585070492055029,-0.4085845402932233,1.8101048738045638,-1.002101784598888,-0.7086605679440202,0.23056054522756417,-0.6881251070796575,0.8615452132000634,47,67
mwc,Midwest Conference (MWC),2025-26,wvball,Beloit,"Adams, Maddisyn",0,,5,72,40,0.049,304.0,60.0,75.0,12.0,5.0,90.0,0.0,25.0,34.0,220.0,0.0,0.0,361.0,28.0,196.0,5.0,0.0,5.0,0.0,102.5,1.0,1.04,0.17,2.72,0.07,0.35,1.42,0.40002572117337215,0.2924457145985843,-0.3226632452931351,-0.4037029388436909,1.3371418390882754,1.4206061195573974,0.5974873408367183,1.513017461896061,0.8577419274222228,48,66
mwc,Midwest Conference (MWC),2025-26,wvball,Illinois Col.,"Tate, Caidyn",0,,11,39,8,0.107,84.0,19.0,28.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,31.0,12.0,25.0,6.0,46.5,0.0,0.72,0.03,0.05,0.79,0.0,1.19,0.16963934056221358,-0.05988140330498104,-0.41519387067784547,2.849239153210887,-1.002101784598888,-1.051194774194248,-0.34276257291173917,-0.9011389040773076,0.7922644697189264,49,66
mwc,Midwest Conference (MWC),2025-26,wvball,Cornell College,"Tverberg, Grace",0,,22,108,25,0.16,188.0,18.0,48.0,431.0,15.0,1353.0,0.0,11.0,17.0,115.0,0.0,0.0,6.0,1.0,110.0,28.0,5.0,27.0,1.0,73.5,0.0,0.44,3.99,1.02,0.26,0.1,0.68,-0.34121741644513787,-0.36816763147060066,2.202100961632533,0.4547123354484894,-0.3337464635454127,-0.15319969294365038,-0.3656954976373113,0.3059392789093767,0.7836118860645929,50,66
mwc,Midwest Conference (MWC),2025-26,wvball,Grinnell,"Hurst, Marlowe",0,,6,60,16,0.097,31.0,1.0,4.0,230.0,13.0,695.0,0.0,26.0,31.0,187.0,0.0,0.0,2.0,0.0,83.0,1.0,0.0,1.0,0.0,30.5,0.0,0.07,3.83,1.38,0.02,0.43,0.51,-0.5115030021142551,-0.7755458615465981,2.096351675478578,-0.62960169523637,1.871826095931056,0.18007683205657132,-0.7555552179720376,1.3000036648984108,0.6259307898085598,51,65
mwc,Midwest Conference (MWC),2025-26,wvball,Ripon,"Jacobson, Mattea",0,,7,88,0,0.288,104.0,9.0,39.0,350.0,15.0,1091.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,38.0,28.0,5.0,25.0,3.0,54.5,0.0,0.44,3.98,0.43,0.32,0.0,0.62,-0.4013182113871793,-0.36816763147060066,2.1954916312479105,0.7257908431197042,-1.002101784598888,-0.699402886694014,-0.5720918201674605,-0.9011389040773076,0.6131789026731027,52,65
mwc,Midwest Conference (MWC),2025-26,wvball,Illinois Col.,"Ausmus, Ella",0,,19,18,3,0.047,86.0,19.0,23.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,6.0,0.0,26.0,0.0,1.28,0.0,0.5,0.33,0.0,1.44,0.42005931948738595,0.5566910530262583,-0.435021861831712,0.7709705943982401,-1.002101784598888,-0.6345991179439708,-0.34276257291173917,-0.9011389040773076,0.5890602536730163,53,65
mwc,Midwest Conference (MWC),2025-26,wvball,Beloit,"Hoover, Kierra",0,,16,92,52,0.159,509.0,69.0,150.0,1.0,6.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,34.0,15.0,1.0,12.0,3.0,159.0,2.0,1.63,0.01,0.37,0.16,0.0,1.73,0.7105464950405859,0.9420488382332827,-0.4284125314470898,0.0029148226631313247,-1.002101784598888,-0.7549489741940509,0.8038836633668675,-0.9011389040773076,0.5483546584368131,54,64
mwc,Midwest Conference (MWC),2025-26,wvball,Illinois Col.,"Burglund, Alyssa",0,,23,109,2,0.145,433.0,67.0,130.0,12.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,47.0,8.0,40.0,7.0,157.0,2.0,1.19,0.11,0.39,0.43,0.0,1.44,0.42005931948738595,0.45759905111588045,-0.36231922760086815,1.222768107183598,-1.002101784598888,-0.7364336116940385,0.7580178139157232,-0.9011389040773076,0.5336922882728897,55,64
