conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,composite_score,rank,rating,global_rank
lec,Little East Conference (LEC),2025-26,mlax,Plymouth State,Crosby Fay,,,,16,16,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,22.0,4.0,930:00,0.0,0.0,1.0,,,,,,,,,,,,,,,95.0,142.0,0.0,55.0,4.0,51.0,0.669,7.135958246220097,12,89,222
lec,Little East Conference (LEC),2025-26,mlax,Plymouth State,Aiden Renner,,,,16,13,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,115.0,69.0,91.0,0.0,43.0,5.0,821:00,31.0,184.0,1.0,,,,,,,,,,,,,,,54.0,105.0,0.0,48.0,20.0,28.0,0.514,7.001147764706333,13,89,252
lec,Little East Conference (LEC),2025-26,mlax,Western Connecticut,Matt Sweeney,,,,20,13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,2.0,776:00,19.0,0.0,1.0,,,,,,,,,,,,,,,44.0,63.0,0.0,50.0,28.0,22.0,0.698,6.754902540841242,14,89,283
lec,Little East Conference (LEC),2025-26,mlax,Salem State,Landon Rice,,,,16,15,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,35.0,9.0,832:00,61.0,0.0,1.0,,,,,,,,,,,,,,,57.0,82.0,0.0,49.0,19.0,30.0,0.695,6.631845148563999,15,88,280
lec,Little East Conference (LEC),2025-26,mlax,Eastern Connecticut,Warren Channing,,,,13,12,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,22.0,8.0,686:00,187.0,0.0,1.0,,,,,,,,,,,,,,,59.0,98.0,0.0,48.0,9.0,39.0,0.602,6.293867770579271,16,88,293
lec,Little East Conference (LEC),2025-26,mlax,Plymouth State,Ryan Collins,,,,16,15,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,19.0,8.0,833:00,8.0,0.0,1.0,,,,,,,,,,,,,,,46.0,82.0,0.0,45.0,15.0,30.0,0.561,6.228122090909036,17,88,308
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Seth Libby,,,,19,8,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,29.0,7.0,497:00,69.0,0.0,1.0,,,,,,,,,,,,,,,71.0,110.0,0.0,43.0,11.0,32.0,0.645,5.541641220214914,18,87,368
lec,Little East Conference (LEC),2025-26,mlax,Plymouth State,Brady Hunt,,,,16,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,22.0,3.0,960:00,0.0,0.0,1.0,,,,,,,,,,,,,,,39.0,45.0,0.0,37.0,23.0,14.0,0.867,5.330535768935807,19,87,416
lec,Little East Conference (LEC),2025-26,mlax,Eastern Connecticut,Tanner Drobish,,,,14,14,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,33.0,5.0,806:00,187.0,0.0,1.0,,,,,,,,,,,,,,,42.0,60.0,0.0,41.0,18.0,23.0,0.7,5.24149383329061,20,86,417
lec,Little East Conference (LEC),2025-26,mlax,Salem State,Connor Vittands,,,,14,3,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,5.0,377:00,162.0,0.0,1.0,,,,,,,,,,,,,,,45.0,61.0,0.0,39.0,13.0,26.0,0.738,5.148178412000566,21,86,422
lec,Little East Conference (LEC),2025-26,mlax,Keene State,Giacomo Tedone,,,,18,1,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,5.0,60:00,0.0,0.0,1.0,,,,,,,,,,,,,,,51.0,85.0,0.0,38.0,19.0,19.0,0.6,4.925063388125266,22,86,460
lec,Little East Conference (LEC),2025-26,mlax,Salem State,Cameron Collins,,,,15,15,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,59.0,0.0,23.0,24.0,832:00,63.0,1.0,1.0,,,,,,,,,,,,,,,21.0,36.0,0.0,27.0,18.0,9.0,0.583,4.900378318105824,23,86,457
lec,Little East Conference (LEC),2025-26,mlax,Keene State,Jack Ansart,,,,14,14,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,10.0,840:00,0.0,0.0,1.0,,,,,,,,,,,,,,,56.0,72.0,0.0,38.0,3.0,35.0,0.778,4.860799958562112,24,85,442
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Cole Allan,,,,19,11,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,22.0,6.0,663:00,91.0,2.0,1.0,,,,,,,,,,,,,,,47.0,84.0,0.0,36.0,18.0,18.0,0.56,4.814124712603659,25,85,483
lec,Little East Conference (LEC),2025-26,mlax,Western Connecticut,Tristan McMahon,,,,17,2,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,3.0,123:00,16.0,0.0,1.0,,,,,,,,,,,,,,,55.0,108.0,0.0,37.0,16.0,21.0,0.509,4.679798384692835,26,85,501
lec,Little East Conference (LEC),2025-26,mlax,Eastern Connecticut,Landon Mabb,,,,14,14,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,41.0,3.0,836:00,187.0,1.0,1.0,,,,,,,,,,,,,,,45.0,85.0,0.0,40.0,20.0,20.0,0.529,4.633424935074865,27,84,522
lec,Little East Conference (LEC),2025-26,mlax,Plymouth State,Ryan Jones,,,,16,0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,2.0,60:00,0.0,0.0,1.0,,,,,,,,,,,,,,,54.0,89.0,0.0,40.0,10.0,30.0,0.607,4.6327233935043175,28,84,498
lec,Little East Conference (LEC),2025-26,mlax,Mass. Maritime,Cooper Barrett,,,,16,9,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,26.0,9.0,540:00,0.0,0.0,1.0,,,,,,,,,,,,,,,51.0,77.0,0.0,33.0,8.0,25.0,0.662,4.560981978647069,29,84,504
lec,Little East Conference (LEC),2025-26,mlax,Western Connecticut,Benjamin Hawthorne,,,,20,9,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,33.0,1.0,545:00,62.0,0.0,1.0,,,,,,,,,,,,,,,36.0,67.0,0.0,39.0,20.0,19.0,0.537,4.534676515047559,30,84,540
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Jack Schartner,,,,16,14,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,27.0,8.0,837:00,61.0,0.0,1.0,,,,,,,,,,,,,,,55.0,69.0,0.0,37.0,7.0,30.0,0.797,4.5073433483618714,31,83,511
lec,Little East Conference (LEC),2025-26,mlax,Plymouth State,Aiden O'Loughlin,,,,16,0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,23.0,11.0,131:00,20.0,0.0,1.0,,,,,,,,,,,,,,,39.0,64.0,0.0,33.0,13.0,20.0,0.609,4.272831598342837,32,83,568
lec,Little East Conference (LEC),2025-26,mlax,Mass. Maritime,Braeden Kosiewicz,,,,16,8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,39.0,0.0,28.0,8.0,480:00,0.0,1.0,1.0,,,,,,,,,,,,,,,40.0,64.0,0.0,32.0,14.0,18.0,0.625,4.169894473411356,33,83,592
lec,Little East Conference (LEC),2025-26,mlax,Mass. Maritime,Ryan McDonough,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,5.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,56.0,94.0,0.0,35.0,6.0,29.0,0.596,4.1630106248473435,34,83,573
lec,Little East Conference (LEC),2025-26,mlax,Mass. Maritime,Chilton Cabot,,,,16,5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0,2.0,300:00,0.0,0.0,1.0,,,,,,,,,,,,,,,35.0,62.0,0.0,32.0,12.0,20.0,0.565,3.8663511859139637,35,82,647
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Patrick Carey,,,,19,19,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,80.0,0.0,5.0,39.0,1139:00,120.0,0.0,1.0,,,,,,,,,,,,,,,17.0,22.0,0.0,12.0,4.0,8.0,0.773,3.7691988611653753,36,82,632
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Caesar Hendricks,,,,19,1,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0,17.0,7.0,60:00,10.0,0.0,1.0,,,,,,,,,,,,,,,28.0,57.0,0.0,27.0,14.0,13.0,0.491,3.6807082785731504,37,82,688
lec,Little East Conference (LEC),2025-26,mlax,Salem State,Cameron Smith,,,,14,13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,15.0,4.0,767:00,41.0,0.0,1.0,,,,,,,,,,,,,,,44.0,59.0,0.0,30.0,7.0,23.0,0.746,3.642600322863074,38,82,677
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Timothy Sullivan,,,,19,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,0.0,14.0,4.0,00:00,0.0,2.0,1.0,,,,,,,,,,,,,,,52.0,92.0,0.0,30.0,5.0,25.0,0.565,3.541767990901859,39,81,693
lec,Little East Conference (LEC),2025-26,mlax,Mass. Maritime,Joe Vricella,,,,16,0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,36.0,60.0,0.0,28.0,10.0,18.0,0.6,3.484297257519351,40,81,713
lec,Little East Conference (LEC),2025-26,mlax,Keene State,Dylan Seymour,,,,14,11,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,16.0,2.0,662:00,41.0,0.0,1.0,,,,,,,,,,,,,,,34.0,54.0,0.0,29.0,9.0,20.0,0.63,3.442967889811482,41,81,722
lec,Little East Conference (LEC),2025-26,mlax,VTSU Castleton,Carter Frankenhoff,,,,15,9,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,7.0,534:00,32.0,0.0,1.0,,,,,,,,,,,,,,,49.0,81.0,0.0,27.0,6.0,21.0,0.605,2.809874342495145,42,81,844
lec,Little East Conference (LEC),2025-26,mlax,Western Connecticut,Jon Russack-Baker,,,,20,20,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,306.0,156.0,209.0,0.0,17.0,2.0,1201:00,81.0,462.0,1.0,,,,,,,,,,,,,,,16.0,29.0,0.0,6.0,2.0,4.0,0.552,2.6101052506939646,43,80,897
lec,Little East Conference (LEC),2025-26,mlax,Mass. Maritime,Cooper McIntire,,,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,25.0,39.0,0.0,21.0,10.0,11.0,0.641,2.3748988366890544,44,80,963
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Carson Meczywor,,,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,3.0,30:00,0.0,0.0,1.0,,,,,,,,,,,,,,,17.0,26.0,0.0,18.0,12.0,6.0,0.654,2.3565175468409336,45,80,977
lec,Little East Conference (LEC),2025-26,mlax,VTSU Castleton,Braydon Goddard,,,,15,12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,42.0,2.0,744:00,32.0,0.0,1.0,,,,,,,,,,,,,,,28.0,60.0,0.0,29.0,11.0,18.0,0.467,2.259422683211249,46,80,1004
lec,Little East Conference (LEC),2025-26,mlax,VTSU Castleton,Liam Evarts,,,,15,15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.0,7.0,924:00,32.0,0.0,1.0,,,,,,,,,,,,,,,46.0,73.0,0.0,26.0,2.0,24.0,0.63,2.151129630956162,47,80,993
lec,Little East Conference (LEC),2025-26,mlax,Eastern Connecticut,Connor Chirico,,,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,4.0,75:00,0.0,0.0,1.0,,,,,,,,,,,,,,,35.0,50.0,0.0,22.0,6.0,16.0,0.7,2.1206829254694224,48,79,1020
lec,Little East Conference (LEC),2025-26,mlax,Western Connecticut,Sam Rosa,,,,20,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,17.0,35.0,0.0,21.0,9.0,12.0,0.486,2.1205578976496247,49,79,1036
lec,Little East Conference (LEC),2025-26,mlax,Southern Maine,Adam Coley,,,,14,14,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,20.0,7.0,847:00,192.0,1.0,1.0,,,,,,,,,,,,,,,26.0,40.0,0.0,21.0,7.0,14.0,0.65,2.1196169641441998,50,79,1022
lec,Little East Conference (LEC),2025-26,mlax,Keene State,Ty Cougler,,,,14,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,34.0,70.0,0.0,11.0,47.0,842:00,41.0,44.0,1.0,,,,,,,,,,,,,,,2.0,4.0,0.0,2.0,0.0,2.0,0.5,1.9788297698745445,51,79,1010
lec,Little East Conference (LEC),2025-26,mlax,Keene State,Jake Dubiel,,,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,16.0,6.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,42.0,79.0,0.0,21.0,4.0,17.0,0.532,1.9555720053041816,52,79,1059
lec,Little East Conference (LEC),2025-26,mlax,UMass Boston,Tyler Hilgert,,,,19,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.0,3.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,18.0,36.0,0.0,19.0,12.0,7.0,0.5,1.9437845000048175,53,78,1094
lec,Little East Conference (LEC),2025-26,mlax,Keene State,Cole Ricardi,,,,18,8,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,10.0,8.0,480:00,0.0,0.0,1.0,,,,,,,,,,,,,,,34.0,47.0,0.0,14.0,2.0,12.0,0.723,1.9037002054599177,54,78,1069
lec,Little East Conference (LEC),2025-26,mlax,Keene State,Nicholas McNulty,,,,18,11,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,15.0,12.0,692:00,41.0,0.0,1.0,,,,,,,,,,,,,,,21.0,38.0,0.0,16.0,4.0,12.0,0.553,1.8610374418281714,55,78,1079
