conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,composite_score,rank,rating,global_rank
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Luke Sykes,,,,17,16,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,58.0,0.0,40.0,23.0,953:00,14.0,0.0,1.0,,,,,,,,,,,,,,,51.0,98.0,0.0,35.0,17.0,18.0,0.52,3.8495402499482356,15,83,404
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Ryan Gorman,,,,18,16,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,19.0,16.0,0.0,21.0,2.0,903:00,175.0,22.0,1.0,,,,,,,,,,,,,,,66.0,99.0,0.0,42.0,9.0,33.0,0.667,3.6334625546103667,16,82,418
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Matt Morris,,,,13,13,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,4.0,761:00,19.0,0.0,1.0,,,,,,,,,,,,,,,40.0,57.0,0.0,36.0,13.0,23.0,0.702,3.2806449624740734,17,82,485
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Brian Rosko,,,,12,12,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,5.0,8.0,63.0,0.0,35.0,13.0,688:00,152.0,13.0,1.0,,,,,,,,,,,,,,,34.0,60.0,0.0,31.0,10.0,21.0,0.567,2.951840059331961,18,81,581
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Connor Paradis,,,,16,11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,10.0,3.0,640:00,8.0,1.0,1.0,,,,,,,,,,,,,,,37.0,53.0,0.0,30.0,8.0,22.0,0.698,2.6664708846449843,19,80,633
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Ben Weslowski,,,,20,13,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,18.0,6.0,740:00,201.0,0.0,1.0,,,,,,,,,,,,,,,52.0,83.0,0.0,31.0,9.0,22.0,0.627,2.5120559056337814,20,80,669
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Jason Smaron,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,4.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,25.0,46.0,0.0,30.0,14.0,16.0,0.543,2.490744742476791,21,79,666
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,David Crespo,,,,13,10,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,22.0,7.0,600:00,0.0,1.0,1.0,,,,,,,,,,,,,,,35.0,52.0,0.0,29.0,11.0,18.0,0.673,2.432107905808988,22,79,690
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Ben Meighan,,,,18,0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,6.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,51.0,92.0,0.0,31.0,9.0,22.0,0.554,2.267299957000513,23,78,729
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Dominic Romania,,,,16,16,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,20.0,4.0,959:00,27.0,0.0,1.0,,,,,,,,,,,,,,,22.0,47.0,0.0,27.0,11.0,16.0,0.468,2.1612942243026647,24,78,750
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Ben Peters,,,,18,18,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,3.0,1084:00,44.0,0.0,1.0,,,,,,,,,,,,,,,41.0,55.0,0.0,27.0,7.0,20.0,0.745,1.7388169864290262,25,78,864
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Richie Hughes,,,,16,11,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,17.0,2.0,659:00,27.0,0.0,1.0,,,,,,,,,,,,,,,57.0,99.0,0.0,26.0,9.0,17.0,0.576,1.7169903774973445,26,77,862
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Nick Wickkiser,,,,13,13,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,13.0,47.0,32.0,0.0,31.0,8.0,748:00,152.0,60.0,1.0,,,,,,,,,,,,,,,30.0,71.0,0.0,25.0,10.0,15.0,0.423,1.648573350015499,27,77,896
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Santino Rossitto,,,,17,10,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,5.0,586:00,190.0,0.0,1.0,,,,,,,,,,,,,,,37.0,55.0,0.0,25.0,8.0,17.0,0.673,1.5842748193594687,28,76,911
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Dillon Kane,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,3.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,39.0,79.0,0.0,23.0,6.0,17.0,0.494,1.4488762946626106,29,76,947
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Robert Kirkland,,,,17,0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,42.0,69.0,0.0,24.0,7.0,17.0,0.609,1.3676415449619255,30,75,960
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Mason Vandawater,,,,17,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,26.0,6.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,43.0,87.0,0.0,23.0,12.0,11.0,0.494,1.3383942349219444,31,75,981
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Evan Mata,,,,17,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,01:00,7.0,0.0,1.0,,,,,,,,,,,,,,,35.0,55.0,0.0,22.0,8.0,14.0,0.636,1.241438399190354,32,75,1013
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Aidan Lawrence,,,,20,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,31.0,67.0,0.0,15.0,36.0,60:00,0.0,36.0,1.0,,,,,,,,,,,,,,,1.0,4.0,0.0,3.0,2.0,1.0,0.25,1.1325121017545159,33,74,1198
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Seth Panowitz,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,18.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,7.0,11.0,0.0,10.0,5.0,5.0,0.636,1.0118583074967107,34,74,1167
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Nicholas DeFilippo,,,,20,9,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,19.0,7.0,503:00,194.0,0.0,1.0,,,,,,,,,,,,,,,18.0,40.0,0.0,18.0,11.0,7.0,0.45,0.9293710897506682,35,73,1136
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Mark Gilles,,,,13,13,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,195.0,54.0,0.0,23.0,5.0,748:00,152.0,295.0,1.0,,,,,,,,,,,,,,,28.0,46.0,0.0,14.0,6.0,8.0,0.609,0.6221249086778982,36,73,1330
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Luke Ament,,,,18,17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,167.0,114.0,0.0,13.0,4.0,1024:00,44.0,343.0,1.0,,,,,,,,,,,,,,,8.0,8.0,0.0,5.0,2.0,3.0,1.0,0.5633904009530425,37,73,1402
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Jake Methlie,,,,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.0,110.0,147.0,0.0,10.0,0.0,61:00,7.0,332.0,1.0,,,,,,,,,,,,,,,2.0,6.0,0.0,2.0,1.0,1.0,0.333,0.5447572955215914,38,72,1411
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Braden Travaglini,,,,17,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,26.0,2.0,588:00,9.0,1.0,1.0,,,,,,,,,,,,,,,29.0,48.0,0.0,19.0,6.0,13.0,0.604,0.48746518988197063,39,72,1370
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Robbie Wishart,,,,19,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,14.0,18.0,60:00,0.0,0.0,1.0,,,,,,,,,,,,,,,7.0,12.0,0.0,6.0,2.0,4.0,0.583,0.3696239089508588,40,72,1569
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Shaun Howey,,,,18,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,18.0,5.0,00:00,0.0,1.0,1.0,,,,,,,,,,,,,,,35.0,69.0,0.0,15.0,3.0,12.0,0.507,0.2106688905567164,41,71,1593
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Marty Zoet,,,,13,7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,23.0,3.0,411:00,87.0,0.0,1.0,,,,,,,,,,,,,,,24.0,44.0,0.0,16.0,4.0,12.0,0.545,0.20674980389276337,42,71,1578
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Ricky Strobel,,,,18,8,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,7.0,484:00,44.0,0.0,1.0,,,,,,,,,,,,,,,38.0,60.0,0.0,18.0,7.0,11.0,0.633,0.20100252105960947,43,71,1588
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Drew Bedard,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,1.0,04:00,28.0,0.0,1.0,,,,,,,,,,,,,,,15.0,18.0,0.0,14.0,3.0,11.0,0.833,0.12416837814136056,44,70,1645
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Kai Goo,,,,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,1.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,24.0,41.0,0.0,13.0,3.0,10.0,0.585,0.0907532077081253,45,70,1680
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Bryan Fuchs,,,,20,1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,104.0,150.0,48.0,0.0,9.0,10.0,60:00,0.0,254.0,1.0,,,,,,,,,,,,,,,4.0,6.0,0.0,5.0,1.0,4.0,0.667,0.040673470642298995,46,70,1823
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Spencer Carfang,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,8.0,23.0,985:00,221.0,0.0,1.0,,,,,,,,,,,,,,,1.0,2.0,0.0,1.0,1.0,0.0,0.5,0.03422319962484173,47,69,1935
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Cameron Glass,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147.0,75.0,101.0,0.0,11.0,1.0,1006:00,190.0,222.0,1.0,,,,,,,,,,,,,,,4.0,5.0,0.0,3.0,1.0,2.0,0.8,0.028088245745602317,48,69,1804
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jose Williams,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,49,69,2169
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Jason Fuquay,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,50,68,2221
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jon Chapman,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,51,68,2164
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Colton Rhoades,,,,20,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,44.0,0.0,9.0,23.0,1025:00,216.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.03755802948412311,52,68,2037
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Jude Azzarano,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,1.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,13.0,22.0,0.0,12.0,8.0,4.0,0.591,-0.06100602007965947,53,67,1785
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Sean Kelly,,,,17,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,89.0,80.0,56.0,0.0,29.0,2.0,60:00,0.0,169.0,1.0,,,,,,,,,,,,,,,9.0,18.0,0.0,11.0,6.0,5.0,0.5,-0.09802013816577815,54,67,1866
