conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Brendan Reddington,,,,14,14,0,0,0,0,0,0,8,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,21,0,29,8,839:00,21,0,1.0,53,70,0,73,43,30,0.757,,,,,,,,,,,,,,,10.301383165892515,1,99,59
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Tobey Lappin,,,,14,14,0,0,0,0,0,2,8,1,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,32,0,25,10,839:00,21,0,1.0,89,148,0,68,18,50,0.601,,,,,,,,,,,,,,,9.302858989212517,2,94,99
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Trey Marcil,,,,14,13,0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,54,0,32,12,779:00,21,1,1.0,61,103,0,65,31,34,0.592,,,,,,,,,,,,,,,9.299057572813311,3,93,93
nac,North Atlantic Conference (NAC),2025-26,mlax,SUNY Delhi,Chris Lazazzaro,,,,15,15,0,0,0,0,0,1,7,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,33,0,29,7,901:00,21,0,1.0,49,71,0,68,29,39,0.69,,,,,,,,,,,,,,,9.29109559131339,4,91,98
nac,North Atlantic Conference (NAC),2025-26,mlax,SUNY Delhi,Jagger Beachak,,,,15,14,0,0,0,0,1,3,6,0,3,4,0,0,0,0,0,0,0,2,3,0,0,0,0,34,0,30,8,841:00,21,0,1.0,66,105,0,65,30,35,0.629,,,,,,,,,,,,,,,8.886622006939755,5,90,104
nac,North Atlantic Conference (NAC),2025-26,mlax,SUNY Delhi,Joseph Lazazzaro,,,,15,11,0,0,0,0,0,2,14,0,1,3,0,0,0,0,0,0,0,9,1,0,0,0,1,42,0,23,6,661:00,21,1,1.0,65,113,0,55,24,31,0.575,,,,,,,,,,,,,,,7.532848889052968,6,89,161
nac,North Atlantic Conference (NAC),2025-26,mlax,Husson ,Kiernan Field,,,,10,7,0,0,0,0,1,2,20,2,4,3,0,0,0,0,0,0,0,1,5,0,0,0,0,17,0,21,6,361:00,83,0,1.0,79,126,0,54,12,42,0.627,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.804993095818458,7,88,213
nac,North Atlantic Conference (NAC),2025-26,mlax,Maine Maritime,Sam Nichol,,,,14,14,0,0,0,0,0,1,18,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,10,3,839:00,21,0,1.0,66,106,0,52,9,43,0.623,,,,,,,,,,,,,,,6.664634593075548,8,87,229
nac,North Atlantic Conference (NAC),2025-26,mlax,Thomas,Timothy Worster,,,,14,14,0,0,0,0,0,0,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,23,8,840:00,81,2,1.0,63,111,0,50,13,37,0.568,,,,,,,,,,,,,,,6.325125928281295,9,86,255
nac,North Atlantic Conference (NAC),2025-26,mlax,Thomas,Owen Lyons,,,,14,11,0,0,0,0,0,1,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,42,6,660:00,81,0,1.0,47,75,0,43,19,24,0.627,,,,,,,,,,,,,,,4.603006383472147,10,85,420
