conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
saa,Southern Athletic Association (SAA),2025-26,mlax,Southwestern,Cade McDonald,,,,14,14,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,4.0,809:00,109.0,0.0,1.0,83.0,139.0,0.0,76.0,24.0,52.0,0.597,,,,,,,,,,,,,,,10.202165932638595,1,99,68
saa,Southern Athletic Association (SAA),2025-26,mlax,Centre,David Caldwell,,,,15,15,0.0,0.0,0.0,0.0,0.0,4.0,19.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,16.0,9.0,858:00,148.0,0.0,1.0,103.0,164.0,0.0,70.0,13.0,57.0,0.628,,,,,,,,,,,,,,,9.760159844039293,2,95,81
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,Drew Litner,,,,19,19,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,23.0,4.0,1050:00,272.0,0.0,1.0,40.0,75.0,0.0,59.0,43.0,16.0,0.533,,,,,,,,,,,,,,,8.857506536778857,3,94,120
saa,Southern Athletic Association (SAA),2025-26,mlax,Centre,Graysen Jolly,,,,16,15,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,17.0,11.0,853:00,148.0,0.0,1.0,46.0,68.0,0.0,55.0,22.0,33.0,0.676,,,,,,,,,,,,,,,7.983453391541346,4,93,152
saa,Southern Athletic Association (SAA),2025-26,mlax,Sewanee,Charles Moran,,,,18,17,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0,19.0,7.0,1000:00,72.0,0.0,1.0,45.0,91.0,0.0,54.0,30.0,24.0,0.495,,,,,,,,,,,,,,,7.965451504963436,5,92,157
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,Drew Downes,,,,13,9,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,6.0,515:00,44.0,0.0,1.0,74.0,126.0,0.0,59.0,19.0,40.0,0.587,,,,,,,,,,,,,,,7.878256486840239,6,91,148
saa,Southern Athletic Association (SAA),2025-26,mlax,Sewanee,Will Kennedy,,,,18,17,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,43.0,0.0,16.0,8.0,1000:00,72.0,0.0,1.0,71.0,129.0,0.0,54.0,17.0,37.0,0.55,,,,,,,,,,,,,,,7.831252805307239,7,90,158
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,Andrew Murphy,,,,19,18,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,17.0,5.0,1005:00,259.0,0.0,1.0,90.0,137.0,0.0,58.0,10.0,48.0,0.657,,,,,,,,,,,,,,,7.378129604679429,8,90,178
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,Gavin Nagle,,,,18,11,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,26.0,4.0,624:00,139.0,0.0,1.0,49.0,78.0,0.0,54.0,19.0,35.0,0.628,,,,,,,,,,,,,,,6.790377295661266,9,89,214
saa,Southern Athletic Association (SAA),2025-26,mlax,Sewanee,Manoli Loupassi,,,,16,14,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,26.0,8.0,820:00,72.0,0.0,1.0,75.0,147.0,0.0,54.0,11.0,43.0,0.51,,,,,,,,,,,,,,,6.592292675220033,10,88,225
saa,Southern Athletic Association (SAA),2025-26,mlax,Centre,Max Speers,,,,16,15,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,3.0,853:00,148.0,0.0,1.0,59.0,91.0,0.0,48.0,23.0,25.0,0.648,,,,,,,,,,,,,,,6.351474635898991,11,88,259
saa,Southern Athletic Association (SAA),2025-26,mlax,Southwestern,Jackson Strauser,,,,14,14,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,8.0,4.0,800:00,83.0,0.0,1.0,58.0,88.0,0.0,49.0,4.0,45.0,0.659,,,,,,,,,,,,,,,6.230920061847353,12,87,256
saa,Southern Athletic Association (SAA),2025-26,mlax,Oglethorpe,Joshua Tamarkin,,,,11,11,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,24.0,5.0,659:00,104.0,0.0,1.0,42.0,70.0,0.0,41.0,16.0,25.0,0.6,,,,,,,,,,,,,,,5.133028515923375,13,87,364
saa,Southern Athletic Association (SAA),2025-26,mlax,Southwestern,Declan O'Donnell,,,,11,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,139:00,83.0,0.0,1.0,28.0,45.0,0.0,40.0,23.0,17.0,0.622,,,,,,,,,,,,,,,5.129082735667437,14,86,384
saa,Southern Athletic Association (SAA),2025-26,mlax,Hendrix,Klaus Rowan,,,,12,11,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,14.0,3.0,631:00,164.0,0.0,1.0,50.0,75.0,0.0,40.0,16.0,24.0,0.667,,,,,,,,,,,,,,,5.040028798202499,15,86,387
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,John Mori,,,,19,19,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,18.0,4.0,1050:00,272.0,1.0,1.0,66.0,111.0,0.0,44.0,2.0,42.0,0.595,,,,,,,,,,,,,,,4.862269089061076,16,85,378
saa,Southern Athletic Association (SAA),2025-26,mlax,Southwestern,Matthew Houtz,,,,14,2,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,15.0,4.0,158:00,75.0,0.0,1.0,46.0,97.0,0.0,38.0,10.0,28.0,0.474,,,,,,,,,,,,,,,4.400339313695904,17,85,452
saa,Southern Athletic Association (SAA),2025-26,mlax,Centre,Ben Hubbs,,,,13,9,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,14.0,3.0,525:00,46.0,0.0,1.0,72.0,115.0,0.0,39.0,3.0,36.0,0.626,,,,,,,,,,,,,,,4.381945125702061,18,84,445
saa,Southern Athletic Association (SAA),2025-26,mlax,Berry,Finn McClendon,,,,13,0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,3.0,00:00,0.0,0.0,1.0,54.0,102.0,0.0,41.0,12.0,29.0,0.529,,,,,,,,,,,,,,,4.1886005410801115,19,84,473
saa,Southern Athletic Association (SAA),2025-26,mlax,Sewanee,Robert Freeman,,,,18,3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,180:00,0.0,0.0,1.0,35.0,62.0,0.0,32.0,9.0,23.0,0.565,,,,,,,,,,,,,,,3.8063704283337607,20,83,577
saa,Southern Athletic Association (SAA),2025-26,mlax,Southwestern,Matthew Swandal,,,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,2.0,101:00,43.0,0.0,1.0,29.0,59.0,0.0,31.0,15.0,16.0,0.492,,,,,,,,,,,,,,,3.645799126638231,21,83,620
saa,Southern Athletic Association (SAA),2025-26,mlax,Southwestern,Keaten Cox,,,,14,13,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,2.0,773:00,120.0,0.0,1.0,37.0,67.0,0.0,34.0,12.0,22.0,0.552,,,,,,,,,,,,,,,3.5893103762653453,22,83,604
saa,Southern Athletic Association (SAA),2025-26,mlax,Oglethorpe,Israel Pend.-Moore,,,,15,13,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,36.0,0.0,44.0,9.0,780:00,50.0,0.0,1.0,48.0,96.0,0.0,36.0,15.0,21.0,0.5,,,,,,,,,,,,,,,3.565242280275254,23,82,597
saa,Southern Athletic Association (SAA),2025-26,mlax,Berry,Joey Cuthbert,,,,13,9,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,4.0,516:00,58.0,0.0,1.0,49.0,72.0,0.0,29.0,12.0,17.0,0.681,,,,,,,,,,,,,,,3.437048012637009,24,82,659
saa,Southern Athletic Association (SAA),2025-26,mlax,Hendrix,Nick Quarles,,,,11,9,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,3.0,511:00,164.0,0.0,1.0,54.0,97.0,0.0,32.0,9.0,23.0,0.557,,,,,,,,,,,,,,,3.3680385171271343,25,81,650
saa,Southern Athletic Association (SAA),2025-26,mlax,Hendrix,Jack Conley,,,,14,12,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,15.0,5.0,705:00,117.0,0.0,1.0,41.0,51.0,0.0,28.0,9.0,19.0,0.804,,,,,,,,,,,,,,,2.9331158506493846,26,81,748
saa,Southern Athletic Association (SAA),2025-26,mlax,Centre,Ryan Black,,,,11,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,451:00,83.0,0.0,1.0,25.0,40.0,0.0,27.0,14.0,13.0,0.625,,,,,,,,,,,,,,,2.840885576390898,27,81,776
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,Wyatt Bounds,,,,19,11,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,8.0,2.0,624:00,139.0,1.0,1.0,44.0,70.0,0.0,28.0,2.0,26.0,0.629,,,,,,,,,,,,,,,2.756455222243903,28,80,762
saa,Southern Athletic Association (SAA),2025-26,mlax,Sewanee,Griffin Peterson,,,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,1.0,00:00,0.0,0.0,1.0,21.0,43.0,0.0,23.0,11.0,12.0,0.488,,,,,,,,,,,,,,,2.5844529684927364,29,80,842
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,Liam Sullivan,,,,16,9,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,3.0,494:00,148.0,0.0,1.0,19.0,29.0,0.0,22.0,10.0,12.0,0.655,,,,,,,,,,,,,,,2.408780736605943,30,80,883
saa,Southern Athletic Association (SAA),2025-26,mlax,Hendrix,Zachary Cox,,,,15,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,11.0,240:00,0.0,0.0,1.0,38.0,75.0,0.0,23.0,13.0,10.0,0.507,,,,,,,,,,,,,,,2.398376341550785,31,79,888
saa,Southern Athletic Association (SAA),2025-26,mlax,Hendrix,Austin Williams,,,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,7.0,45:00,46.0,0.0,1.0,48.0,88.0,0.0,24.0,6.0,18.0,0.545,,,,,,,,,,,,,,,2.344976225182029,32,79,873
saa,Southern Athletic Association (SAA),2025-26,mlax,Sewanee,Devon Root,,,,18,1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,4.0,60:00,0.0,0.0,1.0,37.0,75.0,0.0,24.0,8.0,16.0,0.493,,,,,,,,,,,,,,,2.28659433313688,33,79,889
saa,Southern Athletic Association (SAA),2025-26,mlax,Rhodes,Nick Bilotti,,,,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,95.0,0.0,12.0,22.0,00:00,0.0,8.0,1.0,6.0,10.0,0.0,7.0,3.0,4.0,0.6,,,,,,,,,,,,,,,2.1995844849761323,34,78,1016
saa,Southern Athletic Association (SAA),2025-26,mlax,Centre,Noah Malubay,,,,16,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,360:00,0.0,0.0,1.0,19.0,40.0,0.0,20.0,13.0,7.0,0.475,,,,,,,,,,,,,,,2.03466464456369,35,78,982
saa,Southern Athletic Association (SAA),2025-26,mlax,Berry,Ethan Perlakowski,,,,13,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,0.0,50:00,20.0,1.0,1.0,42.0,76.0,0.0,23.0,5.0,18.0,0.553,,,,,,,,,,,,,,,1.8230711435725617,36,78,996
saa,Southern Athletic Association (SAA),2025-26,mlax,Oglethorpe,Michael Fox,,,,10,9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,78.0,92.0,48.0,0.0,15.0,5.0,539:00,104.0,170.0,1.0,16.0,23.0,0.0,17.0,5.0,12.0,0.696,,,,,,,,,,,,,,,1.7286862739235247,37,78,1053
saa,Southern Athletic Association (SAA),2025-26,mlax,Sewanee,Sage Cookerly,,,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,00:00,0.0,0.0,1.0,34.0,59.0,0.0,21.0,6.0,15.0,0.576,,,,,,,,,,,,,,,1.3880075647945178,38,77,1124
