conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Denison,Tommy Quinson,,,,20,20,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,45.0,14.0,1188:00,146.0,0.0,1.0,110.0,208.0,0.0,82.0,29.0,53.0,0.529,,,,,,,,,,,,,,,11.903368130637466,1,99,38
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Ohio Wesleyan,Henry Ross,,,,18,18,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,10.0,1086:00,128.0,0.0,1.0,78.0,110.0,0.0,80.0,29.0,51.0,0.709,,,,,,,,,,,,,,,11.30226862422048,2,96,55
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Ohio Wesleyan,Wade Beckstrom,,,,18,17,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,43.0,8.0,1025:00,96.0,0.0,1.0,81.0,147.0,0.0,77.0,30.0,47.0,0.551,,,,,,,,,,,,,,,10.845862121627007,3,95,66
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Wabash,Quinn Fitzgerald,,,,16,16,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,46.0,5.0,960:00,107.0,0.0,1.0,64.0,112.0,0.0,68.0,31.0,37.0,0.571,,,,,,,,,,,,,,,9.118560535930595,4,94,118
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Denison,Kevin Berutich,,,,20,20,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,27.0,3.0,1188:00,146.0,0.0,1.0,28.0,44.0,0.0,58.0,36.0,22.0,0.636,,,,,,,,,,,,,,,8.630545008047747,5,93,137
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Wooster,Lane Kellogg,,,,17,17,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,39.0,6.0,940:00,141.0,0.0,1.0,94.0,156.0,0.0,63.0,23.0,40.0,0.603,,,,,,,,,,,,,,,8.524483183850718,6,92,133
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Ohio Wesleyan,Carson Geier,,,,19,19,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,32.0,8.0,1146:00,150.0,0.0,1.0,75.0,119.0,0.0,61.0,16.0,45.0,0.63,,,,,,,,,,,,,,,8.301375500348803,7,92,143
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Oberlin,Jacob Starcke,,,,16,16,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,15.0,7.0,945:00,86.0,0.0,1.0,83.0,165.0,0.0,57.0,7.0,50.0,0.503,,,,,,,,,,,,,,,7.900272595482127,8,91,171
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Wittenberg,Dillon McKeigue,,,,13,12,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,30.0,0.0,39.0,10.0,714:00,55.0,0.0,1.0,68.0,96.0,0.0,57.0,20.0,37.0,0.708,,,,,,,,,,,,,,,7.571556719322441,9,90,193
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Denison,Macky Peck,,,,20,20,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,3.0,1188:00,146.0,0.0,1.0,65.0,86.0,0.0,52.0,10.0,42.0,0.756,,,,,,,,,,,,,,,6.889200530112917,10,90,239
