conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Allegheny,JP Rakis,,,,16,15,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,39.0,11.0,900:00,0.0,0.0,1.0,61.0,91.0,0.0,94.0,60.0,34.0,0.67,,,,,,,,,,,,,,,11.392078966577795,1,99,8
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Westminster,Gavin Jones,,,,19,19,0.0,0.0,0.0,0.0,0.0,3.0,28.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,41.0,0.0,30.0,17.0,1156:00,41.0,1.0,1.0,125.0,201.0,0.0,96.0,26.0,70.0,0.622,,,,,,,,,,,,,,,11.06938019786137,2,96,14
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Grove City,Zachary Hougan,,,,17,17,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,41.0,6.0,1091:00,229.0,0.0,1.0,87.0,134.0,0.0,88.0,38.0,50.0,0.649,,,,,,,,,,,,,,,9.377067331156017,3,94,28
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Bethany,Cameron Russo,,,,17,17,0.0,0.0,0.0,0.0,0.0,4.0,19.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,23.0,40.0,0.0,54.0,5.0,988:00,165.0,42.0,1.0,86.0,156.0,0.0,84.0,40.0,44.0,0.551,,,,,,,,,,,,,,,8.681107692331661,4,93,43
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Westminster,Jimmy Sentz,,,,19,19,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,26.0,7.0,1156:00,41.0,1.0,1.0,65.0,100.0,0.0,78.0,37.0,41.0,0.65,,,,,,,,,,,,,,,8.580788319078776,5,92,44
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Bethany,Tyler Britton,,,,17,12,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,73.0,0.0,38.0,10.0,688:00,165.0,0.0,1.0,94.0,172.0,0.0,69.0,20.0,49.0,0.547,,,,,,,,,,,,,,,7.546630690227245,6,91,82
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Franciscan,Joseph James,,,,11,11,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,16.0,12.0,646:00,91.0,0.0,1.0,91.0,149.0,0.0,67.0,15.0,52.0,0.611,,,,,,,,,,,,,,,7.415309799638323,7,90,85
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Chatham,Tanner Marsh,,,,17,17,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,3.0,1045:00,141.0,0.0,1.0,79.0,113.0,0.0,68.0,28.0,40.0,0.699,,,,,,,,,,,,,,,7.294021408722014,8,90,91
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Chatham,Ethan Rinker,,,,19,19,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,48.0,0.0,39.0,12.0,1165:00,141.0,3.0,1.0,120.0,183.0,0.0,67.0,16.0,51.0,0.656,,,,,,,,,,,,,,,6.906295277722023,9,89,106
pac,Presidents Athletic Conference (PAC),2025-26,mlax,Saint Vincent,Jonathan Nagy,,,,15,13,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,5.0,780:00,0.0,0.0,1.0,69.0,102.0,0.0,65.0,23.0,42.0,0.676,,,,,,,,,,,,,,,6.720995833394976,10,89,110
